gen, ranking_float_twopoint_best, ranking_float_twopoint_ave
2805,   0.7809, 0.667527
2806,   0.7809, 0.668611
2807,   0.7809, 0.673447
2808,   0.7809, 0.673377
2809,   0.7809,  0.67411
2810,   0.7809, 0.667751
2811,   0.7809, 0.679715
2812,   0.7809, 0.668117
2813,   0.7809, 0.669628
2814,   0.7809, 0.675566
2815,   0.7809, 0.679691
2816,   0.7809, 0.676726
2817,   0.7809,   0.6821
2818,   0.7809, 0.675847
2819,   0.7809, 0.675652
2820,   0.7809, 0.671321
2821,   0.7809, 0.663726
2822,   0.7809, 0.667607
2823,   0.7809, 0.679709
2824,   0.7809, 0.677202
2825,   0.7809, 0.673326
2826,   0.7809, 0.659935
2827,   0.7809, 0.664918
2828,   0.7809, 0.671504
2829,   0.7809, 0.674332
2830,   0.7809, 0.669445
2831,   0.7809, 0.674505
2832,   0.7809, 0.666511
2833,   0.7809, 0.667206
2834,   0.7809, 0.669492
2835,   0.7809, 0.665628
2836,   0.7809,  0.67054
2837,   0.7809, 0.674812
2838,   0.7809, 0.677912
2839,   0.7809, 0.671542
2840,   0.7809, 0.680323
2841,   0.7809, 0.670134
2842,   0.7809, 0.674346
2843,   0.7809, 0.678434
2844,   0.7809, 0.679505
2845,   0.7809, 0.676007
2846,   0.7809, 0.675883
2847,   0.7809, 0.679766
2848,   0.7809, 0.679359
2849,   0.7809, 0.674924
2850,   0.7809, 0.673432
2851,   0.7809,   0.6742
2852,   0.7809, 0.678487
2853,   0.7809, 0.670683
2854,   0.7809, 0.677432
2855,   0.7809, 0.675143
2856,   0.7809, 0.665694
2857,    0.781, 0.673579
2858,    0.781, 0.673872
2859,    0.781, 0.678189
2860,    0.781, 0.678024
2861,    0.781, 0.669024
2862,   0.7815,  0.67214
2863,   0.7815, 0.674118
2864,   0.7815, 0.677144
2865,   0.7815, 0.668302
2866,   0.7815, 0.664418
2867,   0.7815, 0.667687
2868,   0.7815, 0.671297
2869,   0.7815, 0.671033
2870,   0.7815, 0.667632
2871,   0.7815, 0.672601
2872,   0.7815, 0.683596
2873,   0.7815, 0.676983
2874,   0.7815, 0.676513
2875,   0.7815, 0.676851
2876,   0.7815, 0.676449
2877,   0.7815, 0.674906
2878,   0.7815, 0.678644
2879,   0.7815, 0.665272
2880,   0.7815, 0.667265
2881,   0.7815, 0.662374
2882,   0.7815, 0.665834
2883,   0.7815, 0.669187
2884,   0.7819, 0.664226
2885,   0.7819, 0.670736
2886,   0.7819, 0.671146
2887,   0.7819, 0.672681
2888,   0.7819, 0.678773
2889,   0.7819, 0.684544
2890,   0.7819, 0.684257
2891,   0.7819,  0.67869
2892,   0.7819, 0.668065
2893,   0.7819, 0.673748
2894,   0.7819, 0.667215
2895,   0.7819, 0.671297
2896,   0.7819, 0.682486
2897,   0.7819, 0.683234
2898,   0.7819, 0.675664
2899,   0.7819, 0.681304
2900,   0.7819, 0.684724
2901,   0.7819, 0.677344
2902,   0.7819, 0.676027
2903,   0.7819, 0.671334
2904,   0.7819, 0.673112
2905,   0.7819, 0.677676
2906,   0.7819, 0.676953
2907,   0.7819, 0.673689
2908,   0.7819, 0.678309
2909,   0.7819, 0.678566
2910,   0.7819, 0.677456
2911,   0.7819, 0.674132
2912,   0.7819, 0.672367
2913,   0.7819, 0.675054
2914,   0.7819, 0.668269
2915,   0.7819, 0.671826
2916,   0.7819, 0.676768
2917,   0.7819, 0.677952
2918,   0.7819, 0.680309
2919,   0.7819, 0.679352
2920,   0.7819, 0.677865
2921,   0.7819, 0.678715
2922,   0.7819, 0.685403
2923,   0.7819, 0.688397
2924,   0.7819, 0.684769
2925,   0.7819, 0.674461
2926,   0.7819, 0.669866
2927,   0.7819, 0.661671
2928,   0.7819, 0.666991
2929,   0.7819, 0.679367
2930,   0.7819,  0.67992
2931,   0.7819, 0.675469
2932,   0.7819, 0.677844
2933,   0.7819, 0.678103
2934,   0.7819, 0.683484
2935,   0.7819, 0.681064
2936,   0.7819, 0.679049
2937,   0.7819, 0.668119
2938,   0.7819, 0.679053
2939,   0.7819, 0.669527
2940,   0.7819, 0.667271
2941,   0.7819, 0.679259
2942,   0.7819, 0.675018
2943,   0.7819, 0.680415
2944,   0.7819,  0.67202
2945,   0.7819, 0.681326
2946,   0.7819, 0.678221
2947,   0.7819, 0.677113
2948,   0.7819, 0.674543
2949,   0.7819, 0.675739
2950,   0.7819, 0.675387
2951,   0.7819, 0.684442
2952,   0.7819, 0.681783
2953,   0.7819, 0.683451
2954,   0.7819, 0.683855
2955,   0.7819, 0.679866
2956,   0.7819, 0.678919
2957,   0.7819, 0.677578
2958,   0.7819, 0.682404
2959,   0.7819, 0.674171
2960,   0.7819, 0.672635
2961,   0.7819, 0.678649
2962,   0.7819, 0.682728
2963,   0.7819, 0.690066
2964,   0.7819, 0.680768
2965,   0.7819, 0.678256
2966,    0.782, 0.681342
2967,    0.782, 0.675276
2968,    0.782, 0.684276
2969,    0.782, 0.674139
2970,    0.782, 0.672293
2971,    0.782, 0.680314
2972,   0.7822, 0.682669
2973,   0.7822, 0.668293
2974,   0.7822, 0.679514
2975,   0.7822, 0.684349
2976,   0.7822, 0.678629
2977,   0.7822, 0.682944
2978,   0.7822, 0.684048
2979,   0.7822, 0.676104
2980,   0.7822, 0.671826
2981,   0.7822, 0.678889
2982,   0.7822, 0.684338
2983,   0.7822, 0.689351
2984,   0.7822, 0.680624
2985,   0.7822, 0.683999
2986,   0.7822, 0.674381
2987,   0.7822, 0.679394
2988,   0.7822, 0.675416
2989,   0.7822, 0.678658
2990,   0.7822, 0.677711
2991,   0.7822, 0.675996
2992,   0.7822, 0.675092
2993,   0.7822, 0.679033
2994,   0.7822, 0.685224
2995,   0.7822, 0.672629
2996,   0.7822, 0.676945
2997,   0.7822, 0.674281
2998,   0.7822, 0.670853
2999,   0.7822, 0.675735
3000,   0.7822, 0.673217
3001,   0.7822, 0.668594
3002,   0.7822,  0.67758
3003,   0.7822, 0.676199
3004,   0.7822, 0.669477
3005,   0.7822, 0.660574
3006,   0.7822, 0.679761
3007,   0.7822, 0.680983
3008,   0.7822, 0.679692
3009,   0.7822, 0.682792
3010,   0.7822, 0.684174
3011,   0.7822, 0.668911
3012,   0.7822, 0.676482
3013,   0.7822, 0.679075
3014,   0.7822, 0.678725
3015,   0.7822, 0.682242
3016,   0.7822, 0.680097
3017,   0.7822,   0.6763
3018,   0.7822, 0.680149
3019,   0.7822, 0.684075
3020,   0.7822, 0.670936
3021,   0.7822, 0.671934
3022,   0.7822, 0.669253
3023,   0.7822,  0.67496
3024,   0.7822, 0.673047
3025,   0.7822, 0.675996
3026,   0.7822,  0.67954
3027,   0.7822, 0.683158
3028,   0.7822, 0.677298
3029,   0.7822, 0.677151
3030,   0.7822, 0.676172
3031,   0.7822, 0.677075
3032,   0.7822, 0.675142
3033,   0.7822, 0.669429
3034,   0.7822, 0.674547
3035,   0.7822, 0.672647
3036,   0.7822, 0.673735
3037,   0.7822, 0.673764
3038,   0.7822, 0.668909
3039,   0.7822, 0.677143
3040,   0.7822, 0.671114
3041,   0.7822, 0.681353
3042,   0.7822, 0.682964
3043,   0.7822, 0.688047
3044,   0.7822, 0.683078
3045,   0.7822, 0.686009
3046,   0.7822, 0.686537
3047,   0.7822, 0.683715
3048,   0.7822, 0.678288
3049,   0.7822, 0.677154
3050,   0.7822,  0.67372
3051,   0.7822, 0.673647
3052,   0.7822, 0.677995
3053,   0.7828, 0.676516
3054,   0.7828, 0.672319
3055,   0.7828,   0.6742
3056,   0.7828, 0.677711
3057,   0.7828, 0.688855
3058,   0.7828, 0.677074
3059,   0.7828, 0.686104
3060,   0.7828, 0.676963
3061,   0.7828, 0.678986
3062,   0.7828, 0.678665
3063,   0.7828,  0.68949
3064,   0.7828, 0.687767
3065,   0.7828,  0.68508
3066,   0.7828, 0.679349
3067,   0.7828, 0.682655
3068,   0.7828, 0.683267
3069,   0.7828, 0.677544
3070,   0.7828, 0.679826
3071,   0.7828, 0.670149
3072,   0.7828, 0.675722
3073,   0.7828, 0.680464
3074,   0.7828, 0.667035
3075,   0.7828, 0.676723
3076,   0.7828, 0.672909
3077,   0.7828, 0.675009
3078,   0.7828, 0.677122
3079,   0.7828, 0.685443
3080,   0.7828, 0.682649
3081,   0.7828, 0.674743
3082,   0.7828, 0.673882
3083,   0.7828, 0.676082
3084,   0.7828, 0.673294
3085,   0.7828, 0.677838
3086,   0.7828, 0.673382
3087,   0.7828, 0.678878
3088,   0.7828, 0.676946
3089,   0.7828, 0.674786
3090,   0.7828,  0.67615
3091,   0.7828, 0.681451
3092,   0.7828, 0.675457
3093,   0.7828, 0.682758
3094,   0.7828, 0.680814
3095,   0.7828, 0.681046
3096,   0.7828, 0.684198
3097,   0.7828,  0.68274
3098,   0.7828, 0.681733
3099,   0.7828, 0.682722
3100,   0.7828, 0.678645
3101,   0.7828, 0.676183
3102,   0.7828, 0.678513
3103,   0.7828, 0.688027
3104,   0.7828, 0.680268
3105,   0.7828, 0.668567
3106,   0.7828, 0.679214
3107,   0.7828, 0.683581
3108,   0.7828, 0.673918
3109,   0.7828, 0.682601
3110,   0.7828, 0.679963
3111,   0.7828, 0.682056
3112,   0.7828, 0.674637
3113,   0.7828, 0.674656
3114,   0.7828, 0.675404
3115,   0.7828, 0.675511
3116,   0.7828, 0.681692
3117,   0.7828,  0.68665
3118,   0.7828, 0.679958
3119,   0.7828, 0.677465
3120,   0.7828, 0.678862
3121,   0.7828, 0.682291
3122,   0.7828,  0.67517
3123,   0.7828, 0.678786
3124,   0.7828, 0.682998
3125,   0.7828, 0.673482
3126,   0.7828, 0.676525
3127,   0.7828, 0.670588
3128,   0.7828, 0.682179
3129,   0.7828, 0.680593
3130,   0.7828, 0.680846
3131,   0.7828,  0.67724
3132,   0.7828,  0.67351
3133,   0.7828, 0.670498
3134,   0.7828, 0.676049
3135,   0.7828, 0.682028
3136,   0.7828, 0.681035
3137,   0.7828,  0.68009
3138,   0.7828, 0.676043
3139,   0.7828, 0.673064
3140,   0.7828,  0.67182
3141,   0.7831, 0.677687
3142,   0.7831, 0.675033
3143,   0.7831,  0.68092
3144,   0.7831, 0.678739
3145,   0.7831, 0.682957
3146,   0.7831, 0.679353
3147,   0.7831, 0.680188
3148,   0.7831, 0.680914
3149,   0.7831, 0.672865
3150,   0.7831, 0.673919
3151,   0.7831, 0.672997
3152,   0.7831, 0.675494
3153,   0.7831, 0.678919
3154,   0.7831, 0.677712
3155,   0.7831, 0.680111
3156,   0.7831, 0.679437
3157,   0.7831, 0.679384
3158,   0.7831,  0.67883
3159,   0.7831, 0.678314
3160,   0.7831, 0.677166
3161,   0.7831, 0.681742
3162,   0.7831, 0.674226
3163,   0.7831, 0.666675
3164,   0.7831, 0.677542
3165,   0.7831, 0.674963
3166,   0.7831, 0.686934
3167,   0.7831, 0.681633
3168,   0.7831, 0.671217
3169,   0.7831, 0.676627
3170,   0.7831, 0.676026
3171,   0.7831, 0.675422
3172,   0.7831, 0.669999
3173,   0.7831, 0.678217
3174,   0.7831, 0.678422
3175,   0.7831, 0.675702
3176,   0.7831, 0.683578
3177,   0.7831, 0.677034
3178,   0.7831, 0.680996
3179,   0.7831, 0.677828
3180,   0.7831, 0.676535
3181,   0.7831, 0.680806
3182,   0.7831, 0.681131
3183,   0.7831, 0.683431
3184,   0.7831, 0.679848
3185,   0.7831, 0.682534
3186,   0.7831, 0.672696
3187,   0.7831, 0.676386
3188,   0.7831, 0.669123
3189,   0.7831, 0.671307
3190,   0.7831, 0.685292
3191,   0.7831, 0.681712
3192,   0.7831, 0.684407
3193,   0.7831,  0.67768
3194,   0.7831, 0.685094
3195,   0.7831, 0.674863
3196,   0.7831, 0.679127
3197,   0.7831, 0.682394
3198,   0.7831, 0.683978
3199,   0.7831, 0.678678
3200,   0.7831, 0.679316
3201,   0.7831, 0.672283
3202,   0.7831, 0.679419
3203,   0.7831, 0.672283
3204,   0.7831, 0.678198
3205,   0.7831, 0.683044
3206,   0.7831, 0.676318
3207,   0.7831, 0.687793
3208,   0.7831, 0.681342
3209,   0.7831, 0.685467
3210,   0.7831, 0.687949
3211,   0.7831, 0.691501
3212,   0.7831, 0.677514
3213,   0.7831, 0.676362
3214,   0.7831,  0.67538
3215,   0.7831, 0.671194
3216,   0.7831, 0.682646
3217,   0.7831, 0.668983
3218,   0.7831, 0.677792
3219,   0.7831, 0.693166
3220,   0.7831, 0.691059
3221,   0.7831, 0.684804
3222,   0.7831, 0.683331
3223,   0.7831, 0.672322
3224,   0.7831, 0.674254
3225,   0.7831, 0.675511
3226,   0.7831, 0.674419
3227,   0.7831, 0.676506
3228,   0.7831, 0.679018
3229,   0.7831, 0.678829
3230,   0.7831, 0.679897
3231,   0.7831, 0.674258
3232,   0.7831, 0.676664
3233,   0.7831, 0.674936
3234,   0.7831, 0.677743
3235,   0.7831, 0.674462
3236,   0.7831,  0.68996
3237,   0.7831, 0.681709
3238,   0.7831, 0.677586
3239,   0.7831, 0.675666
3240,   0.7831, 0.676339
3241,   0.7831, 0.685006
3242,   0.7831, 0.671122
3243,   0.7831, 0.669652
3244,   0.7831, 0.667097
3245,   0.7831, 0.669763
3246,   0.7831,  0.67696
3247,   0.7831, 0.676574
3248,   0.7831, 0.675241
3249,   0.7831, 0.682276
3250,   0.7831, 0.682398
3251,   0.7831, 0.680957
3252,   0.7831, 0.677372
3253,   0.7831, 0.673323
3254,   0.7831, 0.678647
3255,   0.7831, 0.678471
3256,   0.7831, 0.677934
3257,   0.7831, 0.673102
3258,   0.7831, 0.673131
3259,   0.7831, 0.682817
3260,   0.7831, 0.675337
3261,   0.7831, 0.686622
3262,   0.7831, 0.681813
3263,   0.7831, 0.678217
3264,   0.7831, 0.674769
3265,   0.7831, 0.679591
3266,   0.7831, 0.675739
3267,   0.7831, 0.675545
3268,   0.7831, 0.670133
3269,   0.7831, 0.672278
3270,   0.7831, 0.672444
3271,   0.7831, 0.676226
3272,   0.7831, 0.675438
3273,   0.7831,  0.67481
3274,   0.7831, 0.673981
3275,   0.7831, 0.675911
3276,   0.7831,  0.67567
3277,   0.7831, 0.681199
3278,   0.7831, 0.679686
3279,   0.7831, 0.674347
3280,   0.7831, 0.672595
3281,   0.7831, 0.673641
3282,   0.7831, 0.687703
3283,   0.7831, 0.689202
3284,   0.7831, 0.677418
3285,   0.7831, 0.678588
3286,   0.7831, 0.679039
3287,   0.7831, 0.675199
3288,   0.7831, 0.676934
3289,   0.7831, 0.686031
3290,   0.7831, 0.680523
3291,   0.7831, 0.687478
3292,   0.7831, 0.685009
3293,   0.7831, 0.679948
3294,   0.7831, 0.685549
3295,   0.7831, 0.681413
3296,   0.7831, 0.685178
3297,   0.7831, 0.686436
3298,   0.7831, 0.683189
3299,   0.7831, 0.678979
3300,   0.7831, 0.671189
3301,   0.7831, 0.672625
3302,   0.7831, 0.681684
3303,   0.7831, 0.676754
3304,   0.7831, 0.678104
3305,   0.7831, 0.675821
3306,   0.7831, 0.684096
3307,   0.7831, 0.681296
3308,   0.7831, 0.678629
3309,   0.7831, 0.684818
3310,   0.7831, 0.681663
3311,   0.7831, 0.673971
3312,   0.7831, 0.677264
3313,   0.7831, 0.677232
3314,   0.7831, 0.679421
3315,   0.7831, 0.675354
3316,   0.7831, 0.680324
3317,   0.7831, 0.679198
3318,   0.7831, 0.679874
3319,   0.7831, 0.678565
3320,   0.7831, 0.681059
3321,   0.7831,  0.67925
3322,   0.7831, 0.674946
3323,   0.7831, 0.681453
3324,   0.7831, 0.676935
3325,   0.7831, 0.678979
3326,   0.7831, 0.679657
3327,   0.7831, 0.685204
3328,   0.7831, 0.687404
3329,   0.7831, 0.680326
3330,   0.7831, 0.666282
3331,   0.7831, 0.675632
3332,   0.7831, 0.677049
3333,   0.7831, 0.676372
3334,   0.7831, 0.680551
3335,   0.7831, 0.677437
3336,   0.7831, 0.682311
3337,   0.7831, 0.689012
3338,   0.7831, 0.680281
3339,   0.7831, 0.675326
3340,   0.7831, 0.670086
3341,   0.7831, 0.675162
3342,   0.7831, 0.681943
3343,   0.7831, 0.680731
3344,   0.7831, 0.683048
3345,   0.7831,  0.68012
3346,   0.7831, 0.681588
3347,   0.7831, 0.677145
3348,   0.7831, 0.668577
3349,   0.7831, 0.680259
3350,   0.7831, 0.676194
3351,   0.7831, 0.683199
3352,   0.7831, 0.680185
3353,   0.7831, 0.679922
3354,   0.7831, 0.678244
3355,   0.7831, 0.678354
3356,   0.7831, 0.676394
3357,   0.7831, 0.682343
3358,   0.7831, 0.672408
3359,   0.7831,  0.67584
3360,   0.7831, 0.680653
3361,   0.7831, 0.679296
3362,   0.7831, 0.681051
3363,   0.7831, 0.676184
3364,   0.7831, 0.677629
3365,   0.7831, 0.677921
3366,   0.7831, 0.679592
3367,   0.7831,  0.68022
3368,   0.7831, 0.676638
3369,   0.7831,   0.6829
3370,   0.7831, 0.688523
3371,   0.7831, 0.684584
3372,   0.7831, 0.681897
3373,   0.7831, 0.672053
3374,   0.7831, 0.674317
3375,   0.7831, 0.672331
3376,   0.7831, 0.677066
3377,   0.7831, 0.677558
3378,   0.7831, 0.676814
3379,   0.7831, 0.678493
3380,   0.7831, 0.676848
3381,   0.7831, 0.678216
3382,   0.7831, 0.677679
3383,   0.7831, 0.670991
3384,   0.7831, 0.684961
3385,   0.7831, 0.689477
3386,   0.7831, 0.681554
3387,   0.7831, 0.676835
3388,   0.7831, 0.679242
3389,   0.7831, 0.682253
3390,   0.7831, 0.685888
3391,   0.7831, 0.682174
3392,   0.7831,  0.67867
3393,   0.7831, 0.676746
3394,   0.7831, 0.677761
3395,   0.7831, 0.673004
3396,   0.7831, 0.684931
3397,   0.7831, 0.681763
3398,   0.7831, 0.680952
3399,   0.7831,  0.67725
3400,   0.7831, 0.674691
3401,   0.7831, 0.676829
3402,   0.7831, 0.679915
3403,   0.7831, 0.678535
3404,   0.7831, 0.675214
3405,   0.7831, 0.675256
3406,   0.7831, 0.681321
3407,   0.7831, 0.676538
3408,   0.7831, 0.671264
3409,   0.7831, 0.670451
3410,   0.7831,  0.67227
3411,   0.7831, 0.683054
3412,   0.7831, 0.680972
3413,   0.7831, 0.685076
3414,   0.7831, 0.685751
3415,   0.7831, 0.684343
3416,   0.7831, 0.676384
3417,   0.7831, 0.671779
3418,   0.7831, 0.678586
3419,   0.7831, 0.673046
3420,   0.7831, 0.683352
3421,   0.7831, 0.678062
3422,   0.7831, 0.667479
3423,   0.7831,  0.67231
3424,   0.7831, 0.675104
3425,   0.7831, 0.677993
3426,   0.7831,  0.67549
3427,   0.7831, 0.681181
3428,   0.7831, 0.674998
3429,   0.7831, 0.684935
3430,   0.7831, 0.677085
3431,   0.7831, 0.670868
3432,   0.7831, 0.676135
3433,   0.7831, 0.676228
3434,   0.7831, 0.684037
3435,   0.7831, 0.686063
3436,   0.7831, 0.678687
3437,   0.7831, 0.672946
3438,   0.7831,  0.68096
3439,   0.7831, 0.671725
3440,   0.7831, 0.670426
3441,   0.7831,  0.67444
3442,   0.7831, 0.674335
3443,   0.7831, 0.675548
3444,   0.7831, 0.673959
3445,   0.7831, 0.682088
3446,   0.7831, 0.676932
3447,   0.7831, 0.679543
3448,   0.7831, 0.677382
3449,   0.7831, 0.670333
3450,   0.7831, 0.676639
3451,   0.7831, 0.678006
3452,   0.7831, 0.682582
3453,   0.7831, 0.678595
3454,   0.7831, 0.678034
3455,   0.7831, 0.681768
3456,   0.7831, 0.681032
3457,   0.7831, 0.677898
3458,   0.7831, 0.676959
3459,   0.7831, 0.683697
3460,   0.7831, 0.679694
3461,   0.7831, 0.681623
3462,   0.7831, 0.681628
3463,   0.7831, 0.676632
3464,   0.7831, 0.679366
3465,   0.7831, 0.680835
3466,   0.7831, 0.681255
3467,   0.7831, 0.675859
3468,   0.7831, 0.680414
3469,   0.7831, 0.682108
3470,   0.7831, 0.687405
3471,   0.7831, 0.689741
3472,   0.7831, 0.687793
3473,   0.7831, 0.684711
3474,   0.7831, 0.679712
3475,   0.7831, 0.676013
3476,   0.7831, 0.679023
3477,   0.7831, 0.673422
3478,   0.7831, 0.685144
3479,   0.7831, 0.675982
3480,   0.7831, 0.677475
3481,   0.7831, 0.670643
3482,   0.7831, 0.680171
3483,   0.7831, 0.680107
3484,   0.7831, 0.675484
3485,   0.7831, 0.680221
3486,   0.7831, 0.681401
3487,   0.7831, 0.684851
3488,   0.7831, 0.674881
3489,   0.7831, 0.670351
3490,   0.7831, 0.677237
3491,   0.7831, 0.674921
3492,   0.7831, 0.679748
3493,   0.7831, 0.681885
3494,   0.7834, 0.680584
3495,   0.7834, 0.683437
3496,   0.7834, 0.672587
3497,   0.7834, 0.675434
3498,   0.7834,  0.66854
3499,   0.7834, 0.679575
3500,   0.7834, 0.675691
3501,   0.7834, 0.676997
3502,   0.7834, 0.684427
3503,   0.7834,   0.6729
3504,   0.7834, 0.677315
3505,   0.7834, 0.683527
3506,   0.7834, 0.668373
3507,   0.7834, 0.676555
3508,   0.7834, 0.671052
3509,   0.7834, 0.674775
3510,   0.7834, 0.679643
3511,   0.7834, 0.674542
3512,   0.7834, 0.672647
3513,   0.7834, 0.681497
3514,   0.7834,  0.68053
3515,   0.7834, 0.673327
3516,   0.7834, 0.676082
3517,   0.7834, 0.682275
3518,   0.7834, 0.674068
3519,   0.7834, 0.671624
3520,   0.7834, 0.677594
3521,   0.7834, 0.683739
3522,   0.7834, 0.684412
3523,   0.7834, 0.683712
3524,   0.7834, 0.675521
3525,   0.7834, 0.676569
3526,   0.7834, 0.678084
3527,   0.7834, 0.681733
3528,   0.7834, 0.675493
3529,   0.7834, 0.674464
3530,   0.7834, 0.674155
3531,   0.7834, 0.681087
3532,   0.7834, 0.677909
3533,   0.7834,  0.67909
3534,   0.7834, 0.684903
3535,   0.7834, 0.677048
3536,   0.7834, 0.679548
3537,   0.7834, 0.679818
3538,   0.7834,  0.67359
3539,   0.7834, 0.672143
3540,   0.7834,  0.67567
3541,   0.7834, 0.675958
3542,   0.7834, 0.679411
3543,   0.7834, 0.676408
3544,   0.7834, 0.671663
3545,   0.7834, 0.683747
3546,   0.7834,  0.68009
3547,   0.7834, 0.675313
3548,   0.7834, 0.685567
3549,   0.7834, 0.680129
3550,   0.7834, 0.678468
3551,   0.7834, 0.681603
3552,   0.7834, 0.684035
3553,   0.7834,  0.67695
3554,   0.7834, 0.674537
3555,   0.7834, 0.681202
3556,   0.7834, 0.682571
3557,   0.7834, 0.680035
3558,   0.7834, 0.688719
3559,   0.7834, 0.684152
3560,   0.7834, 0.681665
3561,   0.7834, 0.677993
3562,   0.7834, 0.682433
3563,   0.7834, 0.678832
3564,   0.7834, 0.674272
3565,   0.7834, 0.677128
3566,   0.7834, 0.675251
3567,   0.7834, 0.679232
3568,   0.7834, 0.678958
3569,   0.7834,  0.66666
3570,   0.7834, 0.664074
3571,   0.7834, 0.672181
3572,   0.7834, 0.672281
3573,   0.7834, 0.679844
3574,   0.7834, 0.682595
3575,   0.7834, 0.684932
3576,   0.7834, 0.686121
3577,   0.7834, 0.686039
3578,   0.7834, 0.681857
3579,   0.7834, 0.683228
3580,   0.7834, 0.679615
3581,   0.7834, 0.676477
3582,   0.7834, 0.678551
3583,   0.7834, 0.672254
3584,   0.7834, 0.677732
3585,   0.7834, 0.678635
3586,   0.7834, 0.677613
3587,   0.7834, 0.681313
3588,   0.7834, 0.675376
3589,   0.7834, 0.675692
3590,   0.7834, 0.682629
3591,   0.7834, 0.680192
3592,   0.7834, 0.678247
3593,   0.7834, 0.678241
3594,   0.7834, 0.681396
3595,   0.7834, 0.681455
3596,   0.7834, 0.682826
3597,   0.7834, 0.679821
3598,   0.7834, 0.681831
3599,   0.7834, 0.684615
3600,   0.7834, 0.681998
3601,   0.7834,  0.68379
3602,   0.7834, 0.673657
3603,   0.7834, 0.677987
3604,   0.7834, 0.671737
3605,   0.7834, 0.675245
3606,   0.7834, 0.684035
3607,   0.7834, 0.681652
3608,   0.7842, 0.677731
3609,   0.7842,  0.67772
3610,   0.7842, 0.678563
3611,   0.7842, 0.675165
3612,   0.7842, 0.687168
3613,   0.7842, 0.678777
3614,   0.7842, 0.675968
3615,   0.7842, 0.685328
3616,   0.7842, 0.677227
3617,   0.7842, 0.673762
3618,   0.7842, 0.674226
3619,   0.7842, 0.676654
3620,   0.7842, 0.670246
3621,   0.7842,  0.67709
3622,   0.7842, 0.676733
3623,   0.7842,  0.67956
3624,   0.7842, 0.672514
3625,   0.7842, 0.675702
3626,   0.7842, 0.677519
3627,   0.7842, 0.667802
3628,   0.7842, 0.675645
3629,   0.7842, 0.679151
3630,   0.7842, 0.682344
3631,   0.7842, 0.682841
3632,   0.7842, 0.679338
3633,   0.7842, 0.685543
3634,   0.7842, 0.682199
3635,   0.7842, 0.687454
3636,   0.7842, 0.684111
3637,   0.7842, 0.670826
3638,   0.7842, 0.673974
3639,   0.7842,  0.67697
3640,   0.7842, 0.677835
3641,   0.7842, 0.670489
3642,   0.7842, 0.670565
3643,   0.7842, 0.676414
3644,   0.7842, 0.676717
3645,   0.7842, 0.679918
3646,   0.7842, 0.680323
3647,   0.7842, 0.673842
3648,   0.7842, 0.671937
3649,   0.7842, 0.681859
3650,   0.7842, 0.674688
3651,   0.7842, 0.684145
3652,   0.7842, 0.682084
3653,   0.7842, 0.676987
3654,   0.7842, 0.679051
3655,   0.7842, 0.686185
3656,   0.7842, 0.678313
3657,   0.7842,  0.67463
3658,   0.7842, 0.671311
3659,   0.7842, 0.674134
3660,   0.7842, 0.672773
3661,   0.7842, 0.670293
3662,   0.7842, 0.678586
3663,   0.7842, 0.679735
3664,   0.7842, 0.683429
3665,   0.7842,  0.67866
3666,   0.7842, 0.675827
3667,   0.7842, 0.681905
3668,   0.7842, 0.677009
3669,   0.7842, 0.667197
3670,   0.7842, 0.682049
3671,   0.7842, 0.670533
3672,   0.7842, 0.680031
3673,   0.7842, 0.677957
3674,   0.7842, 0.686829
3675,   0.7842, 0.675742
3676,   0.7842, 0.672234
3677,   0.7842, 0.672955
3678,   0.7842, 0.674371
3679,   0.7842, 0.676296
3680,   0.7842, 0.675124
3681,   0.7842, 0.682307
3682,   0.7842, 0.690782
3683,   0.7842,  0.68043
3684,   0.7842,  0.68266
3685,   0.7842, 0.672839
3686,   0.7842,  0.67239
3687,   0.7842, 0.684512
3688,   0.7842, 0.680234
3689,   0.7842,  0.68707
3690,   0.7842, 0.683145
3691,   0.7842, 0.684232
3692,   0.7842, 0.677935
3693,   0.7842, 0.678406
3694,   0.7842, 0.678773
3695,   0.7842, 0.680216
3696,   0.7842, 0.672873
3697,   0.7842, 0.677279
3698,   0.7842, 0.673094
3699,   0.7842, 0.679336
3700,   0.7842, 0.680286
3701,   0.7842, 0.680206
3702,   0.7842,  0.68119
3703,   0.7842, 0.684055
3704,   0.7842, 0.673691
3705,   0.7842, 0.678684
3706,   0.7843, 0.680177
3707,   0.7843,  0.68136
3708,   0.7843,  0.67963
3709,   0.7843, 0.685531
3710,   0.7843, 0.675615
3711,   0.7843, 0.675624
3712,   0.7843,  0.68557
3713,   0.7843, 0.675207
3714,   0.7843, 0.677951
3715,   0.7843, 0.679191
3716,   0.7843, 0.669658
3717,   0.7843,  0.67707
3718,   0.7843, 0.670909
3719,   0.7843, 0.672144
3720,   0.7843, 0.671053
3721,   0.7843, 0.676773
3722,   0.7843, 0.682095
3723,   0.7843,   0.6777
3724,   0.7843, 0.678684
3725,   0.7843, 0.681325
3726,   0.7843, 0.687209
3727,   0.7843, 0.687064
3728,   0.7843, 0.672453
3729,   0.7843,  0.67393
3730,   0.7843, 0.677751
3731,   0.7843, 0.684147
3732,   0.7843, 0.684492
3733,   0.7843, 0.677353
3734,   0.7843, 0.688235
3735,   0.7843, 0.681787
3736,   0.7843, 0.681479
