accuracy,sparse
  0.4013, 0.327815
  0.4012,  0.31457
  0.3996, 0.316556
  0.3959, 0.315894
  0.3955,  0.31457
  0.3937, 0.310596
  0.3936, 0.311921
  0.3906, 0.310596
  0.3888,  0.31457
  0.3845, 0.322517
  0.3832, 0.308609
   0.383, 0.315232
  0.3805, 0.308609
  0.3741,  0.32053
  0.3722, 0.323179
  0.3716, 0.325166
  0.3673, 0.319205
  0.3655, 0.313245
  0.3644, 0.319868
  0.3635, 0.309934
  0.3622, 0.323841
  0.3574, 0.315232
  0.3503, 0.318543
  0.3497, 0.315232
  0.3479, 0.306623
  0.3477, 0.311921
  0.3475, 0.310596
  0.3389, 0.303973
  0.3384,  0.32053
   0.297, 0.316556
  0.2924, 0.311258
  0.2894, 0.312583
  0.2521, 0.315894
  0.2131, 0.319205
