gen, roulette_ternary_twopoint_best, roulette_ternary_twopoint_ave
2799,   0.7426, 0.518736
2800,   0.7426, 0.517605
2801,   0.7426, 0.509239
2802,   0.7426, 0.520664
2803,   0.7426, 0.523114
2804,   0.7426, 0.516131
2805,   0.7426, 0.517021
2806,   0.7426, 0.516074
2807,   0.7426, 0.518206
2808,   0.7426, 0.517785
2809,   0.7426,  0.50745
2810,   0.7426,  0.50747
2811,   0.7426, 0.506734
2812,   0.7426, 0.517377
2813,   0.7426, 0.515986
2814,   0.7437, 0.524983
2815,   0.7437, 0.526356
2816,   0.7437, 0.532432
2817,   0.7437, 0.516469
2818,   0.7437, 0.510867
2819,   0.7437, 0.506343
2820,   0.7437, 0.503357
2821,   0.7437, 0.511214
2822,   0.7437, 0.509633
2823,   0.7437,  0.51093
2824,   0.7437, 0.509619
2825,   0.7437, 0.507454
2826,   0.7437, 0.498506
2827,   0.7437, 0.496723
2828,   0.7437, 0.499678
2829,   0.7437, 0.495549
2830,   0.7437, 0.491856
2831,   0.7437, 0.500758
2832,   0.7437, 0.501884
2833,   0.7437, 0.504397
2834,   0.7437, 0.520704
2835,   0.7437, 0.511534
2836,   0.7437, 0.518536
2837,   0.7437, 0.518595
2838,   0.7437, 0.523457
2839,   0.7437, 0.507908
2840,   0.7437, 0.510633
2841,   0.7437, 0.511141
2842,   0.7437, 0.516008
2843,   0.7437, 0.511707
2844,   0.7437, 0.508546
2845,   0.7437, 0.505442
2846,   0.7437, 0.517524
2847,   0.7437, 0.518298
2848,   0.7437, 0.526781
2849,   0.7437, 0.525553
2850,   0.7437, 0.523462
2851,   0.7437,  0.51805
2852,   0.7437, 0.518842
2853,   0.7437, 0.515387
2854,   0.7437, 0.522431
2855,   0.7437, 0.519474
2856,   0.7437, 0.516413
2857,   0.7437, 0.518616
2858,   0.7437, 0.523374
2859,   0.7437, 0.519544
2860,   0.7437, 0.521608
2861,   0.7437, 0.520408
2862,   0.7437, 0.510524
2863,   0.7437, 0.503939
2864,   0.7437, 0.510048
2865,   0.7437, 0.506306
2866,   0.7437, 0.497213
2867,   0.7437,  0.49777
2868,   0.7437, 0.492695
2869,   0.7437, 0.498486
2870,   0.7437, 0.501476
2871,   0.7437, 0.506628
2872,   0.7437, 0.508061
2873,   0.7437, 0.505651
2874,   0.7437, 0.507427
2875,   0.7437, 0.503859
2876,   0.7437, 0.508641
2877,   0.7437, 0.509938
2878,   0.7437, 0.510337
2879,   0.7437, 0.514155
2880,   0.7437, 0.515169
2881,   0.7437,   0.5142
2882,   0.7437,  0.51266
2883,   0.7437,   0.5169
2884,   0.7437, 0.519831
2885,   0.7437, 0.512147
2886,   0.7437, 0.511213
2887,   0.7437, 0.524611
2888,   0.7437, 0.524912
2889,   0.7437, 0.525386
2890,   0.7437, 0.510776
2891,   0.7437, 0.517753
2892,   0.7437, 0.515764
2893,   0.7437, 0.513934
2894,   0.7437, 0.513178
2895,   0.7437, 0.515136
2896,   0.7437, 0.517175
2897,   0.7437, 0.506351
2898,   0.7437, 0.506425
2899,   0.7437, 0.505223
2900,   0.7437,  0.50138
2901,   0.7437, 0.497172
2902,   0.7437, 0.507894
2903,   0.7437, 0.511776
2904,   0.7437, 0.524125
2905,   0.7437, 0.520718
2906,   0.7437, 0.521297
2907,   0.7437, 0.510131
2908,   0.7437, 0.513369
2909,   0.7437, 0.514265
2910,   0.7454, 0.513725
2911,   0.7454, 0.513392
2912,   0.7454, 0.504422
2913,   0.7454, 0.514289
2914,   0.7454, 0.511132
2915,   0.7454, 0.513479
2916,   0.7454, 0.513055
2917,   0.7454, 0.509302
2918,   0.7454, 0.511164
2919,   0.7454, 0.516953
2920,   0.7454, 0.517615
2921,   0.7454, 0.518301
2922,   0.7454, 0.515076
2923,   0.7454, 0.514728
2924,   0.7454, 0.515809
2925,   0.7454, 0.515695
2926,   0.7454, 0.516725
2927,   0.7454, 0.515564
2928,   0.7454,  0.51034
2929,   0.7454, 0.511696
2930,   0.7454, 0.509089
2931,   0.7454, 0.511372
2932,   0.7454, 0.519615
2933,   0.7454, 0.523135
2934,   0.7454, 0.518926
2935,   0.7454, 0.512936
2936,   0.7454,  0.50812
2937,   0.7454, 0.503377
2938,   0.7454, 0.508681
2939,   0.7454, 0.503479
2940,   0.7454, 0.518162
2941,   0.7454, 0.509923
2942,   0.7454, 0.507134
2943,   0.7454, 0.505812
2944,   0.7454, 0.512354
2945,   0.7454, 0.515075
2946,   0.7454,  0.51759
2947,   0.7454,  0.51726
2948,   0.7454, 0.518525
2949,   0.7454, 0.526334
2950,   0.7454, 0.528998
2951,   0.7454, 0.524015
2952,   0.7454, 0.518114
2953,   0.7454, 0.506217
2954,   0.7454, 0.511156
2955,   0.7454, 0.514553
2956,   0.7454, 0.518529
2957,   0.7454, 0.519487
2958,   0.7454, 0.507542
2959,   0.7454,  0.50341
2960,   0.7454, 0.508126
2961,   0.7454, 0.508099
2962,   0.7454, 0.511157
2963,   0.7454, 0.522264
2964,   0.7454, 0.515123
2965,   0.7454, 0.520329
2966,   0.7454, 0.517974
2967,   0.7454, 0.522921
2968,   0.7454, 0.518647
2969,   0.7454, 0.517834
2970,   0.7454,  0.51645
2971,   0.7454, 0.523005
2972,   0.7454, 0.514376
2973,   0.7454, 0.517196
2974,   0.7454, 0.526746
2975,   0.7454, 0.524428
2976,   0.7454, 0.517122
2977,   0.7454, 0.512699
2978,   0.7454, 0.516249
2979,   0.7454, 0.508606
2980,   0.7454,  0.51371
2981,   0.7454,  0.51622
2982,   0.7454, 0.508616
2983,   0.7454, 0.521792
2984,   0.7454, 0.519315
2985,   0.7454, 0.513283
2986,   0.7454, 0.505768
2987,   0.7454,  0.51402
2988,   0.7454, 0.514354
2989,   0.7454, 0.510437
2990,   0.7454, 0.515418
2991,   0.7454, 0.510447
2992,   0.7454, 0.518069
2993,   0.7454, 0.519014
2994,   0.7454, 0.515343
2995,   0.7454, 0.515427
2996,   0.7468,  0.51852
2997,   0.7468, 0.517419
2998,   0.7468, 0.512168
2999,   0.7468, 0.505948
3000,   0.7468, 0.497814
3001,   0.7468, 0.507136
3002,   0.7468,  0.52167
3003,   0.7468,  0.52532
3004,   0.7468, 0.520463
3005,   0.7468, 0.517397
3006,   0.7468, 0.510435
3007,   0.7468, 0.514179
3008,   0.7468, 0.510262
3009,   0.7468, 0.513166
3010,   0.7468, 0.516794
3011,   0.7468, 0.509651
3012,   0.7468, 0.518344
3013,   0.7468, 0.520836
3014,   0.7468, 0.517095
3015,   0.7468, 0.508084
3016,   0.7468, 0.513681
3017,   0.7468, 0.508397
3018,   0.7468, 0.504429
3019,   0.7468, 0.504993
3020,   0.7468, 0.505831
3021,   0.7468, 0.509086
3022,   0.7468, 0.520329
3023,   0.7468, 0.511557
3024,   0.7468, 0.508215
3025,   0.7468,  0.50922
3026,   0.7468, 0.498072
3027,   0.7468, 0.504674
3028,   0.7468, 0.510274
3029,   0.7468, 0.506075
3030,   0.7468, 0.502747
3031,   0.7468, 0.504534
3032,   0.7468, 0.508296
3033,   0.7468, 0.514232
3034,   0.7468, 0.509141
3035,   0.7468, 0.513701
3036,   0.7468,  0.51481
3037,   0.7468, 0.509307
3038,   0.7468, 0.514339
3039,   0.7468, 0.515082
3040,   0.7468, 0.517267
3041,   0.7468, 0.516043
3042,   0.7468, 0.524014
3043,   0.7468, 0.522368
3044,   0.7468, 0.520991
3045,   0.7468, 0.524965
3046,   0.7468, 0.522573
3047,   0.7468, 0.521508
3048,   0.7468, 0.529023
3049,   0.7468, 0.531941
3050,   0.7468, 0.534635
3051,   0.7468, 0.526824
3052,   0.7468, 0.521723
3053,   0.7468, 0.526131
3054,   0.7468, 0.533637
3055,   0.7468, 0.537633
3056,   0.7468, 0.529925
3057,   0.7468, 0.523482
3058,   0.7468, 0.523604
3059,   0.7468, 0.521852
3060,   0.7468,  0.51795
3061,   0.7468, 0.509067
3062,   0.7468, 0.511713
3063,   0.7468,  0.50711
3064,   0.7468, 0.511515
3065,   0.7468, 0.501247
3066,   0.7468, 0.500333
3067,   0.7468, 0.509392
3068,   0.7468, 0.512955
3069,   0.7468, 0.516832
3070,   0.7468, 0.509863
3071,   0.7468, 0.511003
3072,   0.7468, 0.513197
3073,   0.7468, 0.507791
3074,   0.7468, 0.514122
3075,   0.7468, 0.510433
3076,   0.7468, 0.512794
3077,   0.7468, 0.513739
3078,   0.7468,  0.50651
3079,   0.7468, 0.509543
3080,   0.7468, 0.511764
3081,   0.7468, 0.515073
3082,   0.7468, 0.523265
3083,   0.7468, 0.530638
3084,   0.7468, 0.528278
3085,   0.7468, 0.523919
3086,   0.7468, 0.521793
3087,   0.7468, 0.518543
3088,   0.7468, 0.524233
3089,   0.7468,  0.52777
3090,   0.7468, 0.520944
3091,   0.7468, 0.520247
3092,   0.7468, 0.520117
3093,   0.7468, 0.511211
3094,   0.7468, 0.511898
3095,   0.7468, 0.518413
3096,   0.7468, 0.528279
3097,   0.7468, 0.519327
3098,   0.7468, 0.523186
3099,   0.7468, 0.516767
3100,   0.7468, 0.521631
3101,   0.7468, 0.526054
3102,   0.7468, 0.532666
3103,   0.7468, 0.531227
3104,   0.7468, 0.521262
3105,   0.7468,  0.52651
3106,   0.7468, 0.521923
3107,   0.7468, 0.525608
3108,   0.7468, 0.512396
3109,   0.7468, 0.506071
3110,   0.7468, 0.509084
3111,   0.7468, 0.508735
3112,   0.7468, 0.504281
3113,   0.7468, 0.506371
3114,   0.7468, 0.514353
3115,   0.7468, 0.511902
3116,   0.7468, 0.513366
3117,   0.7468,  0.51241
3118,   0.7468, 0.518568
3119,   0.7468, 0.525994
3120,   0.7468, 0.528029
3121,   0.7468, 0.523293
3122,   0.7468, 0.529375
3123,   0.7468, 0.532234
3124,   0.7468,  0.52334
3125,   0.7468, 0.518978
3126,   0.7468, 0.523169
3127,   0.7468, 0.524025
3128,   0.7468, 0.519899
3129,   0.7468, 0.525922
3130,   0.7468,  0.51615
3131,   0.7468, 0.514331
3132,   0.7468, 0.515581
3133,   0.7468, 0.512833
3134,   0.7484, 0.510732
3135,   0.7484, 0.521523
3136,   0.7484, 0.520806
3137,   0.7484, 0.516503
3138,   0.7484, 0.503634
3139,   0.7484, 0.513746
3140,   0.7484, 0.525521
3141,   0.7484,  0.52193
3142,   0.7484, 0.525832
3143,   0.7484, 0.520307
3144,   0.7484, 0.522288
3145,   0.7484, 0.515058
3146,   0.7484, 0.514384
3147,   0.7484, 0.504654
3148,   0.7484, 0.511836
3149,   0.7484, 0.514875
3150,   0.7484,  0.51849
3151,   0.7484, 0.519934
3152,   0.7484,  0.52379
3153,   0.7484, 0.525854
3154,   0.7484, 0.519657
3155,   0.7484, 0.521438
3156,   0.7484, 0.526713
3157,   0.7484, 0.530654
3158,   0.7484, 0.518734
3159,   0.7484, 0.522027
3160,   0.7484,  0.52192
3161,   0.7484,  0.52736
3162,   0.7484, 0.529813
3163,   0.7484, 0.524236
3164,   0.7484, 0.529607
3165,   0.7484,   0.5286
3166,   0.7484, 0.530294
3167,   0.7484, 0.528995
3168,   0.7484, 0.529012
3169,   0.7484,  0.51923
3170,   0.7484, 0.527021
3171,   0.7484, 0.519583
3172,   0.7484, 0.512427
3173,   0.7484, 0.510797
3174,   0.7484, 0.513004
3175,   0.7484,  0.51349
3176,   0.7484, 0.514491
3177,   0.7484, 0.517926
3178,   0.7484,  0.52837
3179,   0.7484, 0.520571
3180,   0.7484, 0.520714
3181,   0.7484, 0.527421
3182,   0.7484,    0.533
3183,   0.7484, 0.528822
3184,   0.7484, 0.526175
3185,   0.7484,  0.52085
3186,   0.7484, 0.517721
3187,   0.7484, 0.526484
3188,   0.7484,  0.51665
3189,   0.7484, 0.507239
3190,   0.7484, 0.508473
3191,   0.7484, 0.512654
3192,   0.7484, 0.513691
3193,   0.7484, 0.504933
3194,   0.7484, 0.519995
3195,   0.7484, 0.516346
3196,   0.7484, 0.528009
3197,   0.7484, 0.528066
3198,   0.7484, 0.530675
3199,   0.7484, 0.527031
3200,   0.7484, 0.531034
3201,   0.7484, 0.520533
3202,   0.7484, 0.524899
3203,   0.7484, 0.526257
3204,   0.7484, 0.509799
3205,   0.7484, 0.513367
3206,   0.7484, 0.508321
3207,   0.7484, 0.507815
3208,   0.7484, 0.511481
3209,   0.7484, 0.509367
3210,   0.7484, 0.507557
3211,   0.7484, 0.500611
3212,   0.7484, 0.509902
3213,   0.7484, 0.504952
3214,   0.7484, 0.509871
3215,   0.7484, 0.511627
3216,   0.7484, 0.507881
3217,   0.7484, 0.507241
3218,   0.7484, 0.503194
3219,   0.7484,  0.50575
3220,   0.7484, 0.506683
3221,   0.7484, 0.503752
3222,   0.7484,  0.51244
3223,   0.7484, 0.519803
3224,   0.7484, 0.510615
3225,   0.7484, 0.509528
3226,   0.7484, 0.504659
3227,   0.7484, 0.507716
3228,   0.7484, 0.507125
3229,   0.7484, 0.510963
3230,   0.7484, 0.512052
3231,   0.7484, 0.515446
3232,   0.7484,  0.51631
3233,   0.7484, 0.526353
3234,   0.7484, 0.521139
3235,   0.7484, 0.513992
3236,   0.7484, 0.512215
3237,   0.7484, 0.511505
3238,   0.7484, 0.510635
3239,   0.7484, 0.505292
3240,   0.7484, 0.511883
3241,   0.7484, 0.504314
3242,   0.7484,  0.51736
3243,   0.7484, 0.518878
3244,   0.7484, 0.525051
3245,   0.7484, 0.520983
3246,   0.7484, 0.522346
3247,   0.7484, 0.518907
3248,   0.7484, 0.517696
3249,   0.7484, 0.511945
3250,   0.7488, 0.510621
3251,   0.7488, 0.509969
3252,   0.7488, 0.509762
3253,   0.7488, 0.517956
3254,   0.7488, 0.517025
3255,   0.7488, 0.514887
3256,   0.7488, 0.512814
3257,   0.7488, 0.509333
3258,   0.7488, 0.507962
3259,   0.7488, 0.514188
3260,   0.7488,  0.51524
3261,   0.7488, 0.510188
3262,   0.7488, 0.519667
3263,   0.7488, 0.519281
3264,   0.7488, 0.520073
3265,   0.7488, 0.515824
3266,   0.7488, 0.528708
3267,   0.7488, 0.517195
3268,   0.7488, 0.514103
3269,   0.7488, 0.515923
3270,   0.7488, 0.504944
3271,   0.7488, 0.509619
3272,   0.7488, 0.512956
3273,   0.7488, 0.509879
3274,   0.7488, 0.513015
3275,   0.7488, 0.513925
3276,   0.7488,  0.52233
3277,   0.7488, 0.530962
3278,   0.7488, 0.529992
3279,   0.7488, 0.527301
3280,   0.7488, 0.523457
3281,   0.7488, 0.520068
3282,   0.7488, 0.513267
3283,   0.7488, 0.510216
3284,   0.7488, 0.507704
3285,   0.7488, 0.514627
3286,   0.7488, 0.528872
3287,   0.7488, 0.520706
3288,   0.7488, 0.520437
3289,   0.7488, 0.519218
3290,   0.7488, 0.527291
3291,   0.7488, 0.524287
3292,   0.7488, 0.530263
3293,   0.7488,  0.53103
3294,   0.7488, 0.524756
3295,   0.7488,  0.52779
3296,   0.7488, 0.531608
3297,   0.7488, 0.525684
3298,   0.7488, 0.515899
3299,   0.7488, 0.507514
3300,   0.7488, 0.511896
3301,   0.7488, 0.510731
3302,   0.7488, 0.519332
3303,   0.7488, 0.525537
3304,   0.7488, 0.524274
3305,   0.7488, 0.530376
3306,   0.7488,  0.53121
3307,   0.7488, 0.524119
3308,   0.7488, 0.516519
3309,   0.7488, 0.520144
3310,   0.7488, 0.520094
3311,   0.7488, 0.513005
3312,   0.7488,  0.51839
3313,   0.7488, 0.513429
3314,   0.7488, 0.514159
3315,   0.7488, 0.524249
3316,   0.7488, 0.522097
3317,   0.7488, 0.515007
3318,   0.7488, 0.512549
3319,   0.7488, 0.509301
3320,   0.7488, 0.516499
3321,   0.7488, 0.511302
3322,   0.7488, 0.515623
3323,   0.7488, 0.524934
3324,   0.7488, 0.516338
3325,   0.7488, 0.521678
3326,   0.7488, 0.526783
3327,   0.7488, 0.526224
3328,   0.7488, 0.527563
3329,   0.7488, 0.525746
3330,   0.7488, 0.524693
3331,   0.7488, 0.521712
3332,   0.7488, 0.512993
3333,   0.7488, 0.519398
3334,   0.7488,  0.51727
3335,   0.7488, 0.523103
3336,   0.7488, 0.520254
3337,   0.7488, 0.519898
3338,   0.7488, 0.527459
3339,   0.7488, 0.514537
3340,   0.7488, 0.502698
3341,   0.7488, 0.504834
3342,   0.7488, 0.509341
3343,   0.7488, 0.510317
3344,   0.7488, 0.511121
3345,   0.7488, 0.506084
3346,   0.7488, 0.516584
3347,   0.7488,  0.51795
3348,   0.7488, 0.514636
3349,   0.7488,  0.51958
3350,   0.7488, 0.524813
3351,   0.7488, 0.517909
3352,   0.7488,  0.52431
3353,   0.7488,  0.52814
3354,   0.7488, 0.526461
3355,   0.7488,  0.52719
3356,   0.7488, 0.530694
3357,   0.7488, 0.523929
3358,   0.7488, 0.521279
3359,   0.7488, 0.523079
3360,   0.7488,  0.52393
3361,   0.7488, 0.522105
3362,   0.7488, 0.526202
3363,   0.7488, 0.519753
3364,   0.7488, 0.515896
3365,   0.7488, 0.525876
3366,   0.7488, 0.523019
3367,   0.7488, 0.520735
3368,   0.7488, 0.524186
3369,   0.7488, 0.524562
3370,   0.7488, 0.523008
3371,   0.7488, 0.520678
3372,   0.7488, 0.507096
3373,   0.7488, 0.508274
3374,   0.7488, 0.510825
3375,   0.7488, 0.513721
3376,   0.7488, 0.514011
3377,   0.7488,  0.52114
3378,   0.7488, 0.509211
3379,   0.7488, 0.513904
3380,   0.7488,  0.50733
3381,   0.7488, 0.507839
3382,   0.7488, 0.512922
3383,   0.7488,  0.51567
3384,   0.7488, 0.517659
3385,   0.7488, 0.515333
3386,   0.7488,  0.51284
3387,   0.7488, 0.522318
3388,   0.7488, 0.520069
3389,   0.7488, 0.523542
3390,   0.7488, 0.516436
3391,   0.7488, 0.514032
3392,   0.7488, 0.514255
3393,   0.7488, 0.511816
3394,   0.7488, 0.509992
3395,   0.7488, 0.506672
3396,   0.7488, 0.512925
3397,   0.7488,  0.50564
3398,   0.7488, 0.517155
3399,   0.7488, 0.528374
3400,   0.7488, 0.529423
3401,   0.7488, 0.528095
3402,   0.7488, 0.527347
3403,   0.7488, 0.531476
3404,   0.7488, 0.527117
3405,   0.7488, 0.519931
3406,   0.7488, 0.525754
3407,   0.7488, 0.526253
3408,   0.7488, 0.523203
3409,   0.7488, 0.518096
3410,   0.7488, 0.515797
3411,   0.7488, 0.518492
3412,   0.7488, 0.512735
3413,   0.7488, 0.504871
3414,   0.7488, 0.513056
3415,   0.7488, 0.519057
3416,   0.7488, 0.515034
3417,   0.7488, 0.518149
3418,   0.7488, 0.512665
3419,   0.7488, 0.509764
3420,   0.7488, 0.498184
3421,   0.7488, 0.506448
3422,   0.7488, 0.510503
3423,   0.7488, 0.517631
3424,   0.7488, 0.513848
3425,   0.7488, 0.521492
3426,   0.7488, 0.518413
3427,   0.7488, 0.518196
3428,   0.7488, 0.517956
3429,   0.7499, 0.514003
3430,   0.7499, 0.517002
3431,   0.7499, 0.519392
3432,   0.7499, 0.518891
3433,   0.7499, 0.520922
3434,   0.7499,  0.51866
3435,   0.7499, 0.514959
3436,   0.7499, 0.522528
3437,   0.7499, 0.528055
3438,   0.7499,  0.52294
3439,   0.7499, 0.509328
3440,   0.7499, 0.508599
3441,   0.7499,  0.50677
3442,   0.7499, 0.506987
3443,   0.7499, 0.503444
3444,   0.7499, 0.509077
3445,   0.7499,  0.51597
3446,   0.7499,  0.52283
3447,   0.7499, 0.509959
3448,   0.7499, 0.508779
3449,   0.7499, 0.512096
3450,   0.7499, 0.513476
3451,   0.7499,  0.52032
3452,   0.7499, 0.517322
3453,   0.7499, 0.512853
3454,   0.7499, 0.520776
3455,   0.7499, 0.523503
3456,   0.7499, 0.517982
3457,   0.7499, 0.510826
3458,   0.7499, 0.519005
3459,   0.7499, 0.522766
3460,   0.7499, 0.517835
3461,   0.7499, 0.519485
3462,   0.7499, 0.528048
3463,   0.7499, 0.510274
3464,   0.7499, 0.510354
3465,   0.7499, 0.521424
3466,   0.7507, 0.521214
3467,   0.7507, 0.522861
3468,   0.7507,  0.52044
3469,   0.7507, 0.519347
3470,   0.7507, 0.522725
3471,   0.7507, 0.528743
3472,   0.7507, 0.521163
3473,   0.7507, 0.526012
3474,   0.7507,  0.53084
3475,   0.7507, 0.521199
3476,   0.7507, 0.519459
3477,   0.7507, 0.523249
3478,   0.7507, 0.528848
3479,   0.7507,  0.52185
3480,   0.7507, 0.522493
3481,   0.7507, 0.526096
3482,   0.7507, 0.522762
3483,   0.7507, 0.516953
3484,   0.7507, 0.510462
3485,   0.7507, 0.505396
3486,   0.7507, 0.505253
3487,   0.7507, 0.513295
3488,   0.7507, 0.519099
3489,   0.7507, 0.517937
3490,   0.7507, 0.524688
3491,   0.7507, 0.518911
3492,   0.7507, 0.513892
3493,   0.7507, 0.519948
3494,   0.7507, 0.516563
3495,   0.7507, 0.517315
3496,   0.7507, 0.522194
3497,   0.7507, 0.516898
3498,   0.7507,  0.52103
3499,   0.7507, 0.516687
3500,   0.7507, 0.500406
3501,   0.7507, 0.493977
3502,   0.7507, 0.506189
3503,   0.7507, 0.503381
3504,   0.7507, 0.502915
3505,   0.7507, 0.495209
3506,   0.7507, 0.498844
3507,   0.7507, 0.508225
3508,   0.7507, 0.518332
3509,   0.7507, 0.512556
3510,   0.7507, 0.513558
3511,   0.7507, 0.522377
3512,   0.7507, 0.531843
3513,   0.7507, 0.523353
3514,   0.7507, 0.521311
3515,   0.7507, 0.521587
3516,   0.7507,  0.51708
3517,   0.7507,  0.52088
3518,   0.7507, 0.518386
3519,   0.7507, 0.517621
3520,   0.7507, 0.516949
3521,   0.7507, 0.503179
3522,   0.7507, 0.518987
3523,   0.7507,   0.5209
3524,   0.7507, 0.519799
3525,   0.7507, 0.517507
3526,   0.7507, 0.513372
3527,   0.7507, 0.502766
3528,   0.7507, 0.502118
3529,   0.7507, 0.514215
3530,   0.7507, 0.516166
3531,   0.7507, 0.517103
3532,   0.7507, 0.507244
3533,   0.7507, 0.513387
3534,   0.7507,  0.51408
3535,   0.7507,  0.50263
3536,   0.7507, 0.508817
3537,   0.7507, 0.517733
3538,   0.7507, 0.519645
3539,   0.7507, 0.514954
3540,   0.7507,  0.52251
3541,   0.7507, 0.521341
3542,   0.7507, 0.515248
3543,   0.7507,  0.51306
3544,   0.7507, 0.497333
3545,   0.7507, 0.505327
3546,   0.7507, 0.503241
3547,   0.7507, 0.515872
3548,   0.7507, 0.523582
3549,   0.7507, 0.524397
3550,   0.7507, 0.529459
3551,   0.7507, 0.528639
3552,   0.7507, 0.520959
3553,   0.7507, 0.521899
3554,   0.7507, 0.516298
3555,   0.7507, 0.522629
3556,   0.7507, 0.527337
3557,   0.7507, 0.527441
3558,   0.7507, 0.527463
3559,   0.7507, 0.524502
3560,   0.7507, 0.526806
3561,   0.7507, 0.520282
3562,   0.7507, 0.519379
3563,   0.7507, 0.519055
3564,   0.7507, 0.514037
3565,   0.7507,   0.5191
3566,   0.7507, 0.520328
3567,   0.7507,  0.52141
3568,   0.7507, 0.526475
3569,   0.7507, 0.518698
3570,   0.7507, 0.515497
3571,   0.7507,  0.52568
3572,   0.7507, 0.526691
3573,   0.7507, 0.533011
3574,   0.7507,   0.5352
3575,   0.7507, 0.528571
3576,   0.7507, 0.533337
3577,   0.7507, 0.531674
3578,   0.7507, 0.526894
3579,   0.7507, 0.529538
3580,   0.7507,   0.5195
3581,   0.7507, 0.515983
3582,   0.7507, 0.510303
3583,   0.7507, 0.508135
3584,   0.7507, 0.520779
3585,   0.7507, 0.514439
3586,   0.7507,  0.51281
3587,   0.7507, 0.515518
3588,   0.7507,  0.51896
3589,   0.7507, 0.522371
3590,   0.7507, 0.530343
3591,   0.7507, 0.536991
3592,   0.7507,  0.53591
3593,   0.7507, 0.528531
3594,   0.7507, 0.522457
3595,   0.7507, 0.519798
3596,   0.7507, 0.523614
3597,   0.7507, 0.520864
3598,   0.7507, 0.519013
3599,   0.7507,   0.5309
3600,   0.7507, 0.528699
3601,   0.7507, 0.525618
3602,   0.7507, 0.528812
3603,   0.7507, 0.530198
3604,   0.7507, 0.515034
3605,   0.7507, 0.517305
3606,   0.7507, 0.510701
3607,   0.7507, 0.513915
3608,   0.7507, 0.510471
3609,   0.7507, 0.523508
3610,   0.7507, 0.528406
3611,   0.7507, 0.526091
3612,   0.7507,  0.51502
3613,   0.7507, 0.511967
3614,   0.7507, 0.521242
3615,   0.7507, 0.516274
3616,   0.7507, 0.504497
3617,   0.7507, 0.512024
3618,   0.7507, 0.506843
3619,   0.7507, 0.512888
3620,   0.7507, 0.507522
3621,   0.7507, 0.521369
3622,   0.7507, 0.520673
3623,   0.7507, 0.518009
3624,   0.7507, 0.521831
3625,   0.7507, 0.518366
3626,   0.7507, 0.521797
3627,   0.7507, 0.521214
3628,   0.7507, 0.524195
3629,   0.7507, 0.526446
3630,   0.7507, 0.522891
3631,   0.7507, 0.525896
3632,   0.7507, 0.516249
3633,   0.7507, 0.524139
3634,   0.7512, 0.527271
3635,   0.7535, 0.525819
3636,   0.7535, 0.526441
3637,   0.7535, 0.530235
3638,   0.7535,  0.52355
3639,   0.7535, 0.510135
3640,   0.7535, 0.509556
3641,   0.7535, 0.512526
3642,   0.7535,  0.52195
3643,   0.7535, 0.526853
3644,   0.7535, 0.526394
3645,   0.7535, 0.520211
3646,   0.7535, 0.523458
3647,   0.7535, 0.525704
3648,   0.7535, 0.523699
3649,   0.7535, 0.530947
3650,   0.7535, 0.521423
3651,   0.7535, 0.521224
3652,   0.7535, 0.515566
3653,   0.7535,     0.51
3654,   0.7535, 0.514688
3655,   0.7535, 0.524993
3656,   0.7535, 0.524724
3657,   0.7535, 0.522473
3658,   0.7535, 0.528935
3659,   0.7535, 0.521873
3660,   0.7535, 0.520034
3661,   0.7535, 0.520262
3662,   0.7535, 0.525611
3663,   0.7535, 0.523405
3664,   0.7535, 0.516875
3665,   0.7535, 0.518291
3666,   0.7535, 0.512311
3667,   0.7535, 0.511912
3668,   0.7535, 0.514298
3669,   0.7535, 0.512352
3670,   0.7535, 0.522586
3671,   0.7535, 0.512442
3672,   0.7535, 0.512866
3673,   0.7535, 0.514857
3674,   0.7535, 0.517719
3675,   0.7535, 0.521669
3676,   0.7535, 0.528578
3677,   0.7535, 0.524206
3678,   0.7535, 0.524359
3679,   0.7535, 0.519864
3680,   0.7535, 0.513846
3681,   0.7535,  0.51942
3682,   0.7535, 0.526743
3683,   0.7535, 0.525295
3684,   0.7535, 0.526413
3685,   0.7535, 0.528556
3686,   0.7535, 0.523899
3687,   0.7535, 0.522144
3688,   0.7535, 0.521194
3689,   0.7535, 0.527642
3690,   0.7535, 0.519793
3691,   0.7535, 0.522316
3692,   0.7535, 0.521626
3693,   0.7535, 0.530249
3694,   0.7535, 0.532783
3695,   0.7535, 0.526849
3696,   0.7535, 0.524891
3697,   0.7535, 0.526884
3698,   0.7535, 0.526131
3699,   0.7535, 0.526919
3700,   0.7535, 0.519068
3701,   0.7535, 0.522165
3702,   0.7535,  0.51927
3703,   0.7535, 0.518977
3704,   0.7535, 0.517831
3705,   0.7535, 0.514269
3706,   0.7535, 0.525199
3707,   0.7535, 0.518907
3708,   0.7535,  0.52278
3709,   0.7535, 0.519673
3710,   0.7535, 0.513895
3711,   0.7535, 0.521774
3712,   0.7535, 0.523077
3713,   0.7535, 0.524638
3714,   0.7535, 0.523281
3715,   0.7535, 0.518962
3716,   0.7535, 0.529867
3717,   0.7535, 0.525314
3718,   0.7535, 0.536398
3719,   0.7535, 0.535741
3720,   0.7535, 0.537003
3721,   0.7535, 0.530042
3722,   0.7535,  0.53297
3723,   0.7535, 0.532489
3724,   0.7535, 0.535987
3725,   0.7535, 0.530859
3726,   0.7535, 0.541304
3727,   0.7535, 0.531385
3728,   0.7535, 0.525134
3729,   0.7535, 0.527463
