gen, roulette_scalar_uniform_best, roulette_scalar_uniform_ave
2801,   0.7023, 0.496117
2802,   0.7023, 0.497522
2803,   0.7023, 0.492978
2804,   0.7023, 0.500657
2805,   0.7023, 0.492435
2806,   0.7023, 0.494543
2807,   0.7023, 0.498607
2808,   0.7023, 0.505661
2809,   0.7056,  0.50303
2810,   0.7056, 0.501727
2811,   0.7056, 0.500466
2812,   0.7056, 0.507646
2813,   0.7056, 0.511207
2814,   0.7056, 0.517498
2815,   0.7056, 0.511048
2816,   0.7056, 0.516028
2817,   0.7056, 0.503368
2818,   0.7056,  0.51099
2819,   0.7056, 0.509777
2820,   0.7056, 0.505061
2821,   0.7056, 0.505751
2822,   0.7056, 0.506465
2823,   0.7056, 0.498573
2824,   0.7056, 0.500653
2825,   0.7056, 0.496176
2826,   0.7056, 0.504145
2827,   0.7056, 0.498002
2828,   0.7056, 0.504426
2829,   0.7056,  0.50805
2830,   0.7056, 0.503409
2831,   0.7056, 0.495784
2832,   0.7056,  0.50267
2833,   0.7056, 0.505113
2834,   0.7056, 0.507971
2835,   0.7056,  0.49804
2836,   0.7056,  0.49975
2837,   0.7056, 0.501258
2838,   0.7056, 0.500773
2839,   0.7056,  0.49186
2840,   0.7056, 0.496183
2841,   0.7056, 0.490778
2842,   0.7056, 0.485316
2843,   0.7056, 0.486212
2844,   0.7056,  0.49824
2845,   0.7056, 0.493785
2846,   0.7056, 0.505018
2847,   0.7056, 0.506287
2848,   0.7056, 0.507873
2849,   0.7056, 0.505474
2850,   0.7056, 0.504274
2851,   0.7056, 0.507091
2852,   0.7056, 0.506449
2853,   0.7056, 0.506261
2854,   0.7056, 0.496106
2855,   0.7056, 0.498846
2856,   0.7056, 0.496411
2857,   0.7056, 0.491081
2858,   0.7056, 0.495316
2859,   0.7056, 0.491976
2860,   0.7056, 0.489569
2861,   0.7056, 0.495482
2862,   0.7056, 0.501509
2863,   0.7056, 0.500778
2864,   0.7056, 0.501456
2865,   0.7056, 0.501066
2866,   0.7056, 0.495155
2867,   0.7056, 0.489425
2868,   0.7056, 0.493642
2869,   0.7056, 0.488019
2870,   0.7056, 0.490702
2871,   0.7056, 0.492411
2872,   0.7056, 0.488941
2873,   0.7056, 0.494917
2874,   0.7056, 0.496146
2875,   0.7056, 0.501005
2876,   0.7056, 0.511332
2877,   0.7056, 0.512269
2878,   0.7056, 0.497711
2879,   0.7056, 0.494137
2880,   0.7056, 0.495663
2881,   0.7056, 0.501688
2882,   0.7056, 0.501913
2883,   0.7056, 0.495085
2884,   0.7056, 0.493495
2885,   0.7056, 0.491446
2886,   0.7056,  0.49973
2887,   0.7056, 0.497672
2888,   0.7056,  0.49143
2889,   0.7056, 0.489135
2890,   0.7056, 0.492651
2891,   0.7056, 0.489743
2892,   0.7056, 0.499593
2893,   0.7056,  0.49878
2894,   0.7056, 0.501397
2895,   0.7056, 0.500238
2896,   0.7056, 0.498654
2897,   0.7056, 0.502912
2898,   0.7056, 0.501895
2899,   0.7056, 0.500906
2900,   0.7056, 0.491564
2901,   0.7056, 0.493618
2902,   0.7056, 0.489666
2903,   0.7056, 0.492314
2904,   0.7056, 0.492629
2905,   0.7056, 0.495102
2906,   0.7056, 0.489536
2907,   0.7056, 0.497183
2908,   0.7056, 0.495193
2909,   0.7056, 0.492155
2910,   0.7056,  0.49632
2911,   0.7056,  0.49604
2912,   0.7056,  0.49473
2913,   0.7056, 0.499835
2914,   0.7056, 0.494557
2915,   0.7056, 0.495297
2916,   0.7056, 0.497236
2917,   0.7056, 0.499296
2918,   0.7056, 0.499061
2919,   0.7056, 0.482974
2920,   0.7056, 0.487915
2921,   0.7056, 0.491237
2922,   0.7056, 0.498427
2923,   0.7056, 0.499321
2924,   0.7056, 0.509326
2925,   0.7056, 0.514142
2926,   0.7056, 0.508489
2927,   0.7056, 0.506299
2928,   0.7056, 0.500423
2929,   0.7056, 0.499667
2930,   0.7056, 0.505851
2931,   0.7056, 0.503223
2932,   0.7056, 0.504006
2933,   0.7056, 0.505158
2934,   0.7056, 0.506742
2935,   0.7056, 0.505982
2936,   0.7056, 0.502944
2937,   0.7056, 0.510577
2938,   0.7056, 0.514125
2939,   0.7056, 0.519338
2940,   0.7056, 0.518822
2941,   0.7056, 0.511546
2942,   0.7056, 0.504361
2943,   0.7056,  0.50288
2944,   0.7056, 0.500534
2945,   0.7056, 0.502162
2946,   0.7056, 0.503802
2947,   0.7056, 0.502105
2948,   0.7056, 0.500299
2949,   0.7056, 0.499778
2950,   0.7056, 0.504527
2951,   0.7056, 0.509641
2952,   0.7056, 0.507475
2953,   0.7056, 0.500811
2954,   0.7056, 0.500442
2955,   0.7056, 0.499672
2956,   0.7056, 0.501755
2957,   0.7072, 0.501612
2958,   0.7072, 0.509524
2959,   0.7072, 0.507283
2960,   0.7072, 0.503099
2961,   0.7072, 0.503033
2962,   0.7072, 0.506653
2963,   0.7072, 0.506208
2964,   0.7072, 0.505795
2965,   0.7072, 0.502149
2966,   0.7072,  0.50812
2967,   0.7072, 0.507801
2968,   0.7072, 0.510827
2969,   0.7072, 0.503175
2970,   0.7072, 0.506608
2971,   0.7072, 0.514011
2972,   0.7146, 0.518774
2973,   0.7146, 0.511344
2974,   0.7146, 0.507682
2975,   0.7146, 0.506519
2976,   0.7146, 0.509987
2977,   0.7146, 0.506085
2978,   0.7146, 0.502575
2979,   0.7146, 0.505948
2980,   0.7146, 0.495546
2981,   0.7146, 0.497471
2982,   0.7146, 0.498819
2983,   0.7146, 0.502129
2984,   0.7146, 0.498711
2985,   0.7146, 0.501528
2986,   0.7146, 0.501255
2987,   0.7146, 0.499196
2988,   0.7146, 0.498756
2989,   0.7146, 0.499219
2990,   0.7146, 0.493923
2991,   0.7146, 0.495095
2992,   0.7146, 0.491468
2993,   0.7146, 0.499835
2994,   0.7146,  0.50009
2995,   0.7146, 0.499371
2996,   0.7146, 0.503025
2997,   0.7146, 0.502814
2998,   0.7146, 0.504413
2999,   0.7146, 0.503321
3000,   0.7146, 0.494937
3001,   0.7146, 0.496473
3002,   0.7146, 0.496924
3003,   0.7146, 0.500039
3004,   0.7146,  0.50204
3005,   0.7146, 0.493962
3006,   0.7146, 0.495991
3007,   0.7146, 0.501425
3008,   0.7146, 0.504659
3009,   0.7146, 0.506888
3010,   0.7146, 0.502309
3011,   0.7146, 0.495955
3012,   0.7146, 0.499735
3013,   0.7146,   0.5062
3014,   0.7146, 0.513714
3015,   0.7146, 0.510411
3016,   0.7146, 0.505678
3017,   0.7146, 0.507769
3018,   0.7146, 0.507619
3019,   0.7146, 0.500661
3020,   0.7146, 0.499617
3021,   0.7146, 0.500306
3022,   0.7146,   0.5052
3023,   0.7146, 0.496098
3024,   0.7146, 0.494173
3025,   0.7146, 0.492451
3026,   0.7146, 0.493917
3027,   0.7146, 0.488519
3028,   0.7146,  0.48317
3029,   0.7146, 0.483436
3030,   0.7146, 0.489626
3031,   0.7146, 0.493347
3032,   0.7146, 0.498776
3033,   0.7146, 0.510336
3034,   0.7146, 0.510606
3035,   0.7146, 0.508459
3036,   0.7146, 0.497949
3037,   0.7146, 0.502856
3038,   0.7146,  0.49515
3039,   0.7146, 0.502813
3040,   0.7146,  0.50996
3041,   0.7146, 0.502718
3042,   0.7146, 0.501525
3043,   0.7146, 0.497629
3044,   0.7146, 0.496657
3045,   0.7146, 0.495553
3046,   0.7146, 0.486472
3047,   0.7146, 0.495517
3048,   0.7146, 0.492666
3049,   0.7146, 0.497477
3050,   0.7146,  0.49627
3051,   0.7146, 0.494472
3052,   0.7146, 0.496223
3053,   0.7146, 0.493477
3054,   0.7146, 0.491766
3055,   0.7146, 0.492233
3056,   0.7146, 0.498771
3057,   0.7146, 0.502265
3058,   0.7146, 0.493407
3059,   0.7146,  0.49107
3060,   0.7146, 0.492004
3061,   0.7146, 0.488856
3062,   0.7146, 0.497311
3063,   0.7146,  0.49644
3064,   0.7146, 0.499831
3065,   0.7146, 0.492487
3066,   0.7146, 0.492197
3067,   0.7146, 0.496519
3068,   0.7146, 0.495482
3069,   0.7146, 0.506411
3070,   0.7146, 0.504646
3071,   0.7146,   0.4952
3072,   0.7146, 0.492592
3073,   0.7146, 0.494246
3074,   0.7146, 0.493279
3075,   0.7146, 0.496409
3076,   0.7146, 0.495144
3077,   0.7146, 0.496215
3078,   0.7146, 0.497388
3079,   0.7146, 0.500046
3080,   0.7146, 0.497872
3081,   0.7146, 0.499727
3082,   0.7146, 0.496615
3083,   0.7146, 0.496795
3084,   0.7146, 0.502477
3085,   0.7146, 0.500369
3086,   0.7146, 0.500886
3087,   0.7146, 0.496572
3088,   0.7146, 0.488504
3089,   0.7146,  0.48995
3090,   0.7146, 0.491607
3091,   0.7146, 0.494125
3092,   0.7146, 0.493553
3093,   0.7146, 0.493584
3094,   0.7146, 0.499407
3095,   0.7146,  0.50079
3096,   0.7146,    0.503
3097,   0.7146, 0.505196
3098,   0.7146, 0.504899
3099,   0.7146, 0.506404
3100,   0.7146, 0.498384
3101,   0.7146, 0.496096
3102,   0.7146, 0.495761
3103,   0.7146, 0.498299
3104,   0.7146, 0.502574
3105,   0.7146, 0.503408
3106,   0.7146, 0.497538
3107,   0.7146, 0.494177
3108,   0.7146, 0.489886
3109,   0.7146, 0.490417
3110,   0.7146, 0.498857
3111,   0.7146, 0.496785
3112,   0.7146, 0.499773
3113,   0.7146, 0.497808
3114,     0.71, 0.495882
3115,     0.71, 0.501945
3116,     0.71, 0.492843
3117,     0.71, 0.499287
3118,     0.71, 0.499485
3119,     0.71, 0.500459
3120,     0.71, 0.507546
3121,     0.71, 0.497582
3122,     0.71, 0.505286
3123,     0.71, 0.510451
3124,     0.71, 0.507944
3125,     0.71, 0.502572
3126,     0.71, 0.505775
3127,     0.71, 0.505395
3128,     0.71, 0.508236
3129,     0.71, 0.509219
3130,     0.71, 0.505601
3131,     0.71, 0.508883
3132,     0.71, 0.496915
3133,     0.71, 0.497966
3134,     0.71, 0.495088
3135,     0.71, 0.491787
3136,     0.71, 0.481542
3137,     0.71, 0.488081
3138,     0.71,  0.49687
3139,   0.7134, 0.495894
3140,   0.7134, 0.501572
3141,   0.7134, 0.495509
3142,   0.7134, 0.489956
3143,   0.7134, 0.497445
3144,   0.7134, 0.489973
3145,   0.7134, 0.493692
3146,   0.7134, 0.499272
3147,   0.7134, 0.501999
3148,   0.7134, 0.509656
3149,   0.7134, 0.509612
3150,   0.7134, 0.505327
3151,   0.7134, 0.510976
3152,   0.7134, 0.514517
3153,   0.7134, 0.507499
3154,   0.7134, 0.515211
3155,   0.7134, 0.518564
3156,   0.7134, 0.513587
3157,   0.7134, 0.510672
3158,   0.7134,   0.5066
3159,   0.7134, 0.504895
3160,   0.7134, 0.498443
3161,   0.7134, 0.493651
3162,   0.7134, 0.492549
3163,   0.7134, 0.493966
3164,   0.7134, 0.492895
3165,   0.7134, 0.490975
3166,   0.7134, 0.493366
3167,   0.7134,  0.49411
3168,   0.7134, 0.497532
3169,   0.7134, 0.501565
3170,   0.7134, 0.497546
3171,   0.7134, 0.500795
3172,   0.7134, 0.497274
3173,   0.7134, 0.501986
3174,   0.7134, 0.501297
3175,   0.7134, 0.505909
3176,   0.7134,  0.50592
3177,   0.7134, 0.499425
3178,   0.7134,  0.49382
3179,   0.7134, 0.495438
3180,   0.7134, 0.493456
3181,   0.7134, 0.493765
3182,   0.7134, 0.497337
3183,   0.7134, 0.497782
3184,   0.7134, 0.494437
3185,   0.7134, 0.494687
3186,   0.7134,  0.49991
3187,   0.7134, 0.495737
3188,   0.7134, 0.498641
3189,   0.7134, 0.504557
3190,   0.7134, 0.509309
3191,   0.7134, 0.503261
3192,   0.7134, 0.504578
3193,   0.7134, 0.506874
3194,   0.7134, 0.507733
3195,   0.7134, 0.505713
3196,   0.7134, 0.503708
3197,   0.7134, 0.507815
3198,   0.7134, 0.508526
3199,   0.7134, 0.503269
3200,   0.7134, 0.500175
3201,   0.7134, 0.497455
3202,   0.7134, 0.500793
3203,   0.7134, 0.504315
3204,   0.7134, 0.499927
3205,   0.7134, 0.496067
3206,   0.7134, 0.500185
3207,   0.7134, 0.503483
3208,   0.7134, 0.500442
3209,   0.7134, 0.497741
3210,   0.7134, 0.488943
3211,   0.7134, 0.489982
3212,   0.7134, 0.490002
3213,   0.7134, 0.486259
3214,   0.7134, 0.493939
3215,   0.7134, 0.490931
3216,   0.7134, 0.494762
3217,   0.7134, 0.494762
3218,   0.7134, 0.494552
3219,   0.7134, 0.500036
3220,   0.7134, 0.501472
3221,   0.7134,  0.50528
3222,   0.7134, 0.505468
3223,   0.7134, 0.501487
3224,   0.7134, 0.497248
3225,   0.7134, 0.490426
3226,   0.7134, 0.494482
3227,   0.7134, 0.501674
3228,   0.7134, 0.492921
3229,   0.7134, 0.506015
3230,   0.7134, 0.501221
3231,   0.7134, 0.499687
3232,   0.7134, 0.497743
3233,   0.7134, 0.490073
3234,   0.7134, 0.495451
3235,   0.7134, 0.489935
3236,   0.7134, 0.491704
3237,   0.7134, 0.490013
3238,   0.7134, 0.495671
3239,   0.7134, 0.498199
3240,   0.7134, 0.502697
3241,   0.7134, 0.498577
3242,   0.7134, 0.498076
3243,   0.7134, 0.497769
3244,   0.7134, 0.501371
3245,   0.7134, 0.507976
3246,   0.7134, 0.508892
3247,   0.7134, 0.503906
3248,   0.7134, 0.501915
3249,   0.7134, 0.497212
3250,   0.7134, 0.506746
3251,   0.7134, 0.500113
3252,   0.7134,  0.50149
3253,   0.7134, 0.499215
3254,   0.7134, 0.498142
3255,   0.7134, 0.498149
3256,   0.7134, 0.500139
3257,   0.7134, 0.491224
3258,   0.7134, 0.499267
3259,   0.7134, 0.498966
3260,   0.7134, 0.490078
3261,   0.7134, 0.490452
3262,   0.7134, 0.491383
3263,   0.7134, 0.493026
3264,   0.7134,  0.50212
3265,   0.7134, 0.501522
3266,   0.7134, 0.501763
3267,   0.7134, 0.504606
3268,   0.7134, 0.506221
3269,   0.7134, 0.509751
3270,   0.7134, 0.511341
3271,   0.7134, 0.506241
3272,   0.7134, 0.511181
3273,   0.7134, 0.509125
3274,   0.7134, 0.504269
3275,   0.7134, 0.505729
3276,   0.7134, 0.503513
3277,   0.7134, 0.509252
3278,   0.7134, 0.505988
3279,   0.7134, 0.508612
3280,   0.7134, 0.500423
3281,   0.7134, 0.500436
3282,   0.7134, 0.497298
3283,   0.7134, 0.487853
3284,   0.7134,  0.49121
3285,   0.7134, 0.493654
3286,   0.7134, 0.491183
3287,   0.7134, 0.491137
3288,   0.7134, 0.493318
3289,   0.7134, 0.491906
3290,   0.7134, 0.494414
3291,   0.7134, 0.493098
3292,   0.7134,  0.50018
3293,   0.7134, 0.492366
3294,   0.7134, 0.494288
3295,   0.7134, 0.495941
3296,   0.7134, 0.495744
3297,   0.7134, 0.494331
3298,   0.7134, 0.494475
3299,   0.7134, 0.489074
3300,   0.7134, 0.488471
3301,   0.7134, 0.486172
3302,   0.7134, 0.492124
3303,   0.7134, 0.492487
3304,   0.7134, 0.497622
3305,   0.7134, 0.494805
3306,   0.7134, 0.496081
3307,   0.7134, 0.494909
3308,   0.7134, 0.499381
3309,   0.7134,  0.49611
3310,   0.7134,  0.49709
3311,   0.7134, 0.492673
3312,   0.7134, 0.487574
3313,   0.7134, 0.495414
3314,   0.7134, 0.500206
3315,   0.7134, 0.498998
3316,   0.7134, 0.500861
3317,   0.7134,  0.50297
3318,   0.7134, 0.505331
3319,   0.7134, 0.505341
3320,   0.7134, 0.502076
3321,   0.7134, 0.502253
3322,   0.7134, 0.499358
3323,   0.7134, 0.505895
3324,   0.7134, 0.498253
3325,   0.7134, 0.493635
3326,   0.7134, 0.492054
3327,   0.7134, 0.482652
3328,   0.7134, 0.484465
3329,   0.7134, 0.488066
3330,   0.7134, 0.490626
3331,   0.7134, 0.496064
3332,   0.7134, 0.500889
3333,   0.7134,  0.49275
3334,   0.7134, 0.499406
3335,   0.7134, 0.492636
3336,   0.7134, 0.493355
3337,   0.7134, 0.498467
3338,   0.7134, 0.493095
3339,   0.7134, 0.496236
3340,   0.7134, 0.496494
3341,   0.7134, 0.498547
3342,   0.7134,  0.50383
3343,   0.7134, 0.498167
3344,   0.7134, 0.496231
3345,   0.7134,  0.49133
3346,   0.7134, 0.493605
3347,   0.7134,  0.49417
3348,   0.7134, 0.498855
3349,   0.7134, 0.489012
3350,   0.7134, 0.490376
3351,   0.7134, 0.496551
3352,   0.7134, 0.492118
3353,   0.7134, 0.491101
3354,   0.7134,  0.49104
3355,   0.7134,  0.49548
3356,   0.7134, 0.488461
3357,   0.7134, 0.494034
3358,   0.7134, 0.488447
3359,   0.7134, 0.494379
3360,   0.7134, 0.501547
3361,   0.7134, 0.499979
3362,   0.7134, 0.495315
3363,   0.7134,  0.49931
3364,   0.7134, 0.496298
3365,   0.7134, 0.493823
3366,   0.7134, 0.501853
3367,   0.7134, 0.498185
3368,   0.7134, 0.504133
3369,   0.7134, 0.498395
3370,   0.7134, 0.502945
3371,   0.7134, 0.501295
3372,   0.7134, 0.499393
3373,   0.7134, 0.496771
3374,   0.7134, 0.488304
3375,   0.7134, 0.491188
3376,   0.7134, 0.491603
3377,   0.7134, 0.488725
3378,   0.7134, 0.488092
3379,   0.7134, 0.484766
3380,   0.7134, 0.486042
3381,   0.7134, 0.488034
3382,   0.7134, 0.487402
3383,   0.7134, 0.492676
3384,   0.7134, 0.491994
3385,   0.7134, 0.497287
3386,   0.7134, 0.493411
3387,   0.7134, 0.482854
3388,   0.7134, 0.489404
3389,   0.7134, 0.492143
3390,   0.7134, 0.487841
3391,   0.7134, 0.481573
3392,   0.7134, 0.484602
3393,   0.7134, 0.487621
3394,   0.7134,  0.49718
3395,   0.7134, 0.500233
3396,   0.7134, 0.500018
3397,   0.7134, 0.497902
3398,   0.7134, 0.503043
3399,   0.7134, 0.496079
3400,   0.7134, 0.497637
3401,   0.7134, 0.497683
3402,   0.7134, 0.492577
3403,   0.7134, 0.495401
3404,   0.7134, 0.497782
3405,   0.7134, 0.492943
3406,   0.7134,  0.49388
3407,   0.7134, 0.493405
3408,   0.7134, 0.493719
3409,   0.7134, 0.495061
3410,   0.7134, 0.497196
3411,   0.7134, 0.494678
3412,   0.7134,  0.50069
3413,   0.7134, 0.495957
3414,   0.7134, 0.499622
3415,   0.7134, 0.499306
3416,   0.7134, 0.498309
3417,   0.7134, 0.499684
3418,   0.7134, 0.505519
3419,   0.7134, 0.497463
3420,   0.7134, 0.501994
3421,   0.7134, 0.507014
3422,   0.7134, 0.504988
3423,   0.7134, 0.503109
3424,   0.7134, 0.500108
3425,   0.7134, 0.495302
3426,   0.7134, 0.501762
3427,   0.7134, 0.504712
3428,   0.7134,  0.50049
3429,   0.7134, 0.494603
3430,   0.7134, 0.498051
3431,   0.7134, 0.501063
3432,   0.7134, 0.499253
3433,   0.7134, 0.490893
3434,   0.7134, 0.485212
3435,   0.7134, 0.488617
3436,   0.7134, 0.482373
3437,   0.7134, 0.490688
3438,   0.7134, 0.493495
3439,   0.7134,     0.49
3440,   0.7134,  0.49065
3441,   0.7134, 0.483529
3442,   0.7134, 0.477907
3443,   0.7134, 0.490142
3444,   0.7134, 0.488977
3445,   0.7134, 0.487579
3446,   0.7134,  0.48179
3447,   0.7134, 0.480216
3448,   0.7134, 0.486138
3449,   0.7134, 0.479008
3450,   0.7134, 0.486584
3451,   0.7134, 0.488359
3452,   0.7134, 0.489562
3453,   0.7134, 0.497385
3454,   0.7134, 0.498818
3455,   0.7134, 0.503582
3456,   0.7134, 0.496899
3457,   0.7134,  0.48883
3458,   0.7134, 0.486071
3459,   0.7134, 0.496109
3460,   0.7134, 0.497173
3461,   0.7134, 0.495119
3462,   0.7134, 0.505229
3463,   0.7134,  0.50563
3464,   0.7134, 0.511497
3465,   0.7134, 0.504552
3466,   0.7134, 0.498718
3467,   0.7134, 0.498869
3468,   0.7134, 0.497033
3469,   0.7134,   0.5052
3470,   0.7134,    0.502
3471,   0.7134, 0.494875
3472,   0.7134, 0.498893
3473,   0.7134, 0.508509
3474,   0.7134, 0.509014
3475,   0.7134, 0.506776
3476,   0.7134, 0.498984
3477,   0.7134, 0.491638
3478,   0.7134, 0.493011
3479,   0.7134, 0.487518
3480,   0.7134, 0.488262
3481,   0.7134, 0.489075
3482,   0.7134, 0.494606
3483,   0.7134, 0.489399
3484,   0.7134, 0.492013
3485,   0.7134, 0.491421
3486,   0.7134, 0.491538
3487,   0.7134, 0.491349
3488,   0.7134, 0.493058
3489,   0.7134, 0.488317
3490,   0.7134, 0.498494
3491,   0.7134, 0.489049
3492,   0.7134, 0.485449
3493,   0.7134, 0.486923
3494,   0.7134, 0.481087
3495,   0.7134, 0.489892
3496,   0.7134, 0.489394
3497,   0.7134, 0.491496
3498,   0.7134, 0.495538
3499,   0.7134, 0.503359
3500,   0.7134,  0.50703
3501,   0.7134, 0.505372
3502,   0.7134, 0.507499
3503,   0.7134, 0.505725
3504,   0.7134, 0.498054
3505,   0.7134, 0.500143
3506,   0.7134, 0.499975
3507,   0.7134,  0.50246
3508,   0.7134, 0.498892
3509,   0.7241, 0.504146
3510,   0.7241, 0.501014
3511,   0.7241, 0.498656
3512,   0.7241, 0.499814
3513,   0.7241, 0.489242
3514,   0.7241, 0.492492
3515,   0.7241, 0.483561
3516,   0.7241,  0.48532
3517,   0.7241, 0.489665
3518,   0.7241,  0.48975
3519,   0.7241,  0.49532
3520,   0.7241, 0.487468
3521,   0.7241, 0.487543
3522,   0.7241, 0.490528
3523,   0.7241, 0.496728
3524,   0.7241, 0.496739
3525,   0.7241, 0.496956
3526,   0.7241, 0.499815
3527,   0.7241, 0.498213
3528,   0.7241, 0.497343
3529,   0.7241, 0.488615
3530,   0.7241, 0.493239
3531,   0.7241, 0.493104
3532,   0.7241, 0.494502
3533,   0.7241, 0.490312
3534,   0.7241, 0.497909
3535,   0.7241, 0.496675
3536,   0.7241, 0.508466
3537,   0.7241, 0.499612
3538,   0.7241, 0.496232
3539,   0.7241, 0.488962
3540,   0.7241, 0.495247
3541,   0.7241, 0.492385
3542,   0.7241,  0.48952
3543,   0.7241, 0.490147
3544,   0.7241,  0.49638
3545,   0.7241, 0.489206
3546,   0.7241, 0.486415
3547,   0.7241, 0.494139
3548,   0.7241, 0.498649
3549,   0.7241, 0.500162
3550,   0.7241, 0.495223
3551,   0.7241, 0.501689
3552,   0.7241, 0.500459
3553,   0.7241, 0.502866
3554,   0.7241, 0.494146
3555,   0.7241, 0.507372
3556,   0.7241, 0.504173
3557,   0.7241, 0.505671
3558,   0.7241, 0.501363
3559,   0.7241, 0.500683
3560,   0.7241, 0.504995
3561,   0.7241, 0.501794
3562,   0.7241, 0.502697
3563,   0.7241, 0.508723
3564,   0.7241, 0.505686
3565,   0.7241, 0.508611
3566,   0.7241, 0.500111
3567,   0.7241, 0.490507
3568,   0.7241, 0.491491
3569,   0.7241, 0.493035
3570,   0.7241, 0.494451
3571,   0.7241, 0.505888
3572,   0.7241, 0.505753
3573,   0.7241, 0.508136
3574,   0.7241,  0.49911
3575,   0.7241,  0.50159
3576,   0.7241, 0.493048
3577,   0.7241, 0.500274
3578,   0.7241, 0.499451
3579,   0.7241, 0.494575
3580,   0.7241, 0.496382
3581,   0.7241, 0.495957
3582,   0.7241, 0.496992
3583,   0.7241, 0.497526
3584,   0.7241, 0.494334
3585,   0.7241, 0.496454
3586,   0.7241, 0.500355
3587,   0.7241, 0.501725
3588,   0.7241, 0.503126
3589,   0.7241, 0.502622
3590,   0.7241, 0.504449
3591,   0.7241,  0.50735
3592,   0.7241, 0.509655
3593,   0.7241, 0.506165
3594,   0.7241, 0.509558
3595,   0.7241, 0.503659
3596,   0.7241, 0.502355
3597,   0.7241, 0.503058
3598,   0.7241, 0.499613
3599,   0.7241, 0.505957
3600,   0.7241, 0.505624
3601,   0.7241, 0.503999
3602,   0.7241,  0.50204
3603,   0.7241, 0.496992
3604,   0.7241, 0.503588
3605,   0.7241, 0.507043
3606,   0.7241, 0.503302
3607,   0.7241, 0.504405
3608,   0.7241, 0.509288
3609,   0.7241, 0.504184
3610,   0.7241, 0.496332
3611,   0.7241, 0.504452
3612,   0.7241, 0.504713
3613,   0.7241, 0.507801
3614,   0.7241, 0.505036
3615,   0.7241, 0.504966
3616,   0.7241, 0.506857
3617,   0.7241, 0.498215
3618,   0.7241, 0.504933
3619,   0.7241, 0.506158
3620,   0.7241, 0.515423
3621,   0.7241, 0.508216
3622,   0.7241, 0.515162
3623,   0.7241, 0.516457
3624,   0.7241, 0.517146
3625,   0.7241, 0.513565
3626,   0.7241, 0.506885
3627,   0.7241, 0.500206
3628,   0.7241, 0.500898
3629,   0.7241, 0.503719
3630,   0.7241, 0.500015
3631,   0.7241, 0.503981
3632,   0.7241, 0.498827
3633,   0.7241, 0.498773
3634,   0.7241, 0.494101
3635,   0.7241, 0.496873
3636,   0.7241, 0.492239
3637,   0.7241, 0.490643
3638,   0.7241, 0.496326
3639,   0.7241, 0.494983
3640,   0.7241, 0.499995
3641,   0.7241, 0.502091
3642,   0.7241, 0.501387
3643,   0.7241, 0.502093
3644,   0.7241, 0.499337
3645,   0.7241, 0.500603
3646,   0.7241, 0.504047
3647,   0.7241, 0.509669
3648,   0.7241, 0.501928
3649,   0.7241, 0.503201
3650,   0.7241,  0.49808
3651,   0.7241, 0.500215
3652,   0.7241, 0.496778
3653,   0.7241,  0.49114
3654,   0.7241, 0.496134
3655,   0.7241, 0.499832
3656,   0.7241, 0.502849
3657,   0.7241, 0.503158
3658,   0.7241, 0.494577
3659,   0.7241, 0.495908
3660,   0.7241, 0.495558
3661,   0.7241, 0.495429
3662,   0.7241, 0.494377
3663,   0.7241, 0.494745
3664,   0.7241, 0.490267
3665,   0.7241, 0.493628
3666,   0.7241, 0.497001
3667,   0.7241, 0.495087
3668,   0.7241, 0.503618
3669,   0.7241, 0.500321
3670,   0.7241, 0.505906
3671,   0.7241,  0.50284
3672,   0.7241, 0.508988
3673,   0.7241, 0.504124
3674,   0.7241, 0.507391
3675,   0.7241, 0.505497
3676,   0.7241, 0.504164
3677,   0.7241, 0.504981
3678,   0.7241, 0.507538
3679,   0.7241, 0.513582
3680,   0.7241, 0.514364
3681,   0.7241,   0.5149
3682,   0.7241, 0.514044
3683,   0.7241, 0.505503
3684,   0.7241, 0.506076
3685,   0.7241, 0.508058
3686,   0.7241, 0.501173
3687,   0.7241, 0.499258
3688,   0.7241, 0.495442
3689,   0.7241, 0.492936
3690,   0.7241, 0.492673
3691,   0.7241, 0.496554
3692,   0.7241, 0.497303
3693,   0.7241, 0.506386
3694,   0.7241,  0.50865
3695,   0.7241, 0.507514
3696,   0.7241, 0.504294
3697,   0.7241, 0.504113
3698,   0.7241, 0.510198
3699,   0.7241, 0.515841
3700,   0.7241,  0.51344
3701,   0.7241, 0.511006
3702,   0.7241, 0.508555
3703,   0.7241, 0.501482
3704,   0.7241, 0.496669
3705,   0.7241, 0.491489
3706,   0.7241,  0.49685
3707,   0.7241, 0.500491
3708,   0.7241, 0.501729
3709,   0.7241, 0.506593
3710,   0.7241,  0.50559
3711,   0.7241, 0.505244
3712,   0.7241, 0.506423
3713,   0.7241, 0.504532
3714,   0.7241,  0.50588
3715,   0.7241, 0.502293
3716,   0.7241,  0.49588
3717,   0.7241,  0.49683
3718,   0.7241, 0.495543
3719,   0.7241, 0.498652
3720,   0.7241, 0.499733
3721,   0.7241, 0.506844
3722,   0.7241, 0.501878
3723,   0.7241, 0.499359
3724,   0.7241, 0.495153
3725,   0.7241, 0.495633
3726,   0.7241, 0.503646
3727,   0.7241,  0.50676
3728,   0.7241, 0.499309
3729,   0.7241,   0.5019
3730,   0.7241, 0.500223
3731,   0.7241,  0.49852
3732,   0.7241, 0.501233
3733,   0.7241, 0.493557
