gen, roulette_scalar_onepoint_best, roulette_scalar_onepoint_ave
2806,   0.7413, 0.505095
2807,   0.7413, 0.507019
2808,   0.7413, 0.506892
2809,   0.7413, 0.516666
2810,   0.7413, 0.522215
2811,   0.7413, 0.523803
2812,   0.7413, 0.531467
2813,   0.7413, 0.522023
2814,   0.7413, 0.522561
2815,   0.7413, 0.515703
2816,   0.7413, 0.520712
2817,   0.7413, 0.521017
2818,   0.7413, 0.515236
2819,   0.7413, 0.515337
2820,   0.7413, 0.519324
2821,   0.7413, 0.515843
2822,   0.7413, 0.520384
2823,   0.7413, 0.517328
2824,   0.7413, 0.516758
2825,   0.7413, 0.510693
2826,   0.7413,  0.50965
2827,   0.7413,  0.50428
2828,   0.7413, 0.504385
2829,   0.7413, 0.505488
2830,   0.7413, 0.512004
2831,   0.7413, 0.513603
2832,   0.7413, 0.510819
2833,   0.7413,  0.51049
2834,   0.7413, 0.507299
2835,   0.7413, 0.508184
2836,   0.7413, 0.510651
2837,   0.7413,  0.51131
2838,   0.7413, 0.506756
2839,   0.7413, 0.514181
2840,   0.7413, 0.523591
2841,   0.7413, 0.518442
2842,   0.7413, 0.517285
2843,   0.7413, 0.522685
2844,   0.7413, 0.520468
2845,   0.7413, 0.511733
2846,   0.7413,   0.5182
2847,   0.7413, 0.518181
2848,   0.7413, 0.505516
2849,   0.7413, 0.509861
2850,   0.7413, 0.515145
2851,   0.7413,  0.52443
2852,   0.7413, 0.511704
2853,   0.7413, 0.509478
2854,   0.7413, 0.513197
2855,   0.7413, 0.513561
2856,   0.7413,  0.51578
2857,   0.7413, 0.520643
2858,   0.7413, 0.513879
2859,   0.7413, 0.510541
2860,   0.7413,  0.51939
2861,   0.7413, 0.522382
2862,   0.7413, 0.527667
2863,   0.7413, 0.520538
2864,   0.7413, 0.519506
2865,   0.7413, 0.521805
2866,   0.7413, 0.522084
2867,   0.7413, 0.528536
2868,   0.7413, 0.526593
2869,   0.7413, 0.520953
2870,   0.7413, 0.514603
2871,   0.7413, 0.511017
2872,   0.7413, 0.514464
2873,   0.7413, 0.518562
2874,   0.7413, 0.522768
2875,   0.7413, 0.520028
2876,   0.7413, 0.522571
2877,   0.7413, 0.517192
2878,   0.7413,  0.51551
2879,   0.7413, 0.519548
2880,   0.7413, 0.518248
2881,   0.7413, 0.511606
2882,   0.7413, 0.513398
2883,   0.7413, 0.522953
2884,   0.7413, 0.524238
2885,   0.7413,   0.5282
2886,   0.7413, 0.529791
2887,   0.7413, 0.526676
2888,   0.7413,   0.5141
2889,   0.7413, 0.521251
2890,   0.7413, 0.526556
2891,   0.7413, 0.515917
2892,   0.7413,  0.51804
2893,   0.7413, 0.517198
2894,   0.7413, 0.513646
2895,   0.7413, 0.506257
2896,   0.7413, 0.511259
2897,   0.7413, 0.528892
2898,   0.7413, 0.526602
2899,   0.7413, 0.531019
2900,   0.7413, 0.527046
2901,   0.7413, 0.524633
2902,   0.7413, 0.527848
2903,   0.7413, 0.518556
2904,   0.7413, 0.526842
2905,   0.7413, 0.520967
2906,   0.7413, 0.518435
2907,   0.7413, 0.510884
2908,   0.7413, 0.502157
2909,   0.7413, 0.509163
2910,   0.7413, 0.507984
2911,   0.7413, 0.509782
2912,   0.7413, 0.517839
2913,   0.7413, 0.520859
2914,   0.7413, 0.523763
2915,   0.7413, 0.523124
2916,   0.7413, 0.523142
2917,   0.7413, 0.519536
2918,   0.7413,  0.51742
2919,   0.7413, 0.513456
2920,   0.7413, 0.520559
2921,   0.7413, 0.517897
2922,   0.7413, 0.513894
2923,   0.7413, 0.516797
2924,   0.7413, 0.513526
2925,   0.7413, 0.512422
2926,   0.7413, 0.510404
2927,   0.7413, 0.515485
2928,   0.7413, 0.517905
2929,   0.7413, 0.515643
2930,   0.7413, 0.523583
2931,   0.7413, 0.527879
2932,   0.7413, 0.532032
2933,   0.7413, 0.524926
2934,   0.7413, 0.530253
2935,   0.7413,  0.52081
2936,   0.7413,   0.5242
2937,   0.7413,  0.52709
2938,   0.7413, 0.523865
2939,   0.7413,  0.52097
2940,   0.7413, 0.520125
2941,   0.7413, 0.521321
2942,   0.7413, 0.513708
2943,   0.7413, 0.510232
2944,   0.7413, 0.512946
2945,   0.7413, 0.512452
2946,   0.7413,  0.51157
2947,   0.7413, 0.517474
2948,   0.7413, 0.519646
2949,   0.7413, 0.518328
2950,   0.7413, 0.526164
2951,   0.7413, 0.528113
2952,   0.7413, 0.528453
2953,   0.7413,  0.52639
2954,   0.7413, 0.522386
2955,   0.7413, 0.531806
2956,   0.7413, 0.518094
2957,   0.7413, 0.517763
2958,   0.7413, 0.517616
2959,   0.7413, 0.515651
2960,   0.7413, 0.519032
2961,   0.7413, 0.525429
2962,   0.7413, 0.517457
2963,   0.7413,  0.52135
2964,   0.7413, 0.524508
2965,   0.7413, 0.527927
2966,   0.7413, 0.520783
2967,   0.7413, 0.517619
2968,   0.7413, 0.524631
2969,   0.7413, 0.525706
2970,   0.7413, 0.521274
2971,   0.7413, 0.513469
2972,   0.7413,  0.51552
2973,   0.7413, 0.523845
2974,   0.7413, 0.522271
2975,   0.7413, 0.518916
2976,   0.7413, 0.520158
2977,   0.7413, 0.522342
2978,   0.7413, 0.516159
2979,   0.7397, 0.518259
2980,   0.7397, 0.524707
2981,   0.7397, 0.529152
2982,   0.7397, 0.525745
2983,   0.7397, 0.514764
2984,   0.7397, 0.523495
2985,   0.7397, 0.520719
2986,   0.7397, 0.520392
2987,   0.7397, 0.527698
2988,   0.7397, 0.530466
2989,   0.7397, 0.534578
2990,   0.7397, 0.526922
2991,   0.7397, 0.521269
2992,   0.7397, 0.522367
2993,   0.7397, 0.519633
2994,   0.7397,  0.52625
2995,   0.7397, 0.516297
2996,   0.7397,  0.52116
2997,   0.7397, 0.528011
2998,   0.7397, 0.527313
2999,   0.7397, 0.520523
3000,   0.7397,  0.52159
3001,   0.7397, 0.526378
3002,   0.7397, 0.527508
3003,   0.7397, 0.519061
3004,   0.7397,   0.5134
3005,   0.7397, 0.510864
3006,   0.7397, 0.508632
3007,   0.7397, 0.509413
3008,   0.7397, 0.519921
3009,   0.7397, 0.525098
3010,   0.7397, 0.518193
3011,   0.7397, 0.515552
3012,   0.7397, 0.519875
3013,   0.7397, 0.513093
3014,   0.7397, 0.516868
3015,   0.7397, 0.513797
3016,   0.7397, 0.507863
3017,   0.7397, 0.508613
3018,   0.7397,  0.51836
3019,   0.7397, 0.513505
3020,   0.7397, 0.522956
3021,   0.7397, 0.520262
3022,   0.7397, 0.527371
3023,   0.7397, 0.530641
3024,   0.7397, 0.533024
3025,   0.7397, 0.527727
3026,   0.7397, 0.523586
3027,   0.7397, 0.519105
3028,   0.7397, 0.512599
3029,   0.7397, 0.513346
3030,   0.7397, 0.520252
3031,   0.7397, 0.526768
3032,   0.7397, 0.529546
3033,   0.7397, 0.522781
3034,   0.7397, 0.523758
3035,   0.7397, 0.528067
3036,   0.7397, 0.529977
3037,   0.7397, 0.533425
3038,   0.7397, 0.534015
3039,   0.7397, 0.534312
3040,   0.7397, 0.526442
3041,   0.7397, 0.526995
3042,   0.7397, 0.527698
3043,   0.7397, 0.523857
3044,   0.7397, 0.518573
3045,   0.7397, 0.514895
3046,   0.7397, 0.512037
3047,   0.7397, 0.513378
3048,   0.7397, 0.518989
3049,   0.7397, 0.515751
3050,   0.7397, 0.514754
3051,   0.7397, 0.523048
3052,   0.7397, 0.518552
3053,   0.7397, 0.514222
3054,   0.7397, 0.522451
3055,   0.7397,  0.51743
3056,   0.7397, 0.510093
3057,   0.7397, 0.516759
3058,   0.7397,  0.51347
3059,   0.7397, 0.511011
3060,   0.7397,  0.51498
3061,   0.7397, 0.514799
3062,   0.7397, 0.510178
3063,   0.7397,   0.5047
3064,   0.7397, 0.508988
3065,   0.7397, 0.519711
3066,   0.7397,  0.51837
3067,   0.7397, 0.509258
3068,   0.7397, 0.509362
3069,   0.7397, 0.503698
3070,   0.7397, 0.504737
3071,   0.7397, 0.511645
3072,   0.7397, 0.508588
3073,   0.7397, 0.514848
3074,   0.7397, 0.514964
3075,   0.7397, 0.513287
3076,   0.7397, 0.512957
3077,   0.7397, 0.516588
3078,   0.7397, 0.518759
3079,   0.7397, 0.520145
3080,   0.7397, 0.520885
3081,   0.7397, 0.519446
3082,   0.7397, 0.517256
3083,   0.7397, 0.516659
3084,   0.7397, 0.518166
3085,   0.7397,  0.52065
3086,   0.7397, 0.518351
3087,   0.7397, 0.510321
3088,   0.7397, 0.511427
3089,   0.7397, 0.512858
3090,   0.7397, 0.512663
3091,   0.7397,  0.51316
3092,   0.7397, 0.524024
3093,   0.7397, 0.521537
3094,   0.7397, 0.518415
3095,   0.7397, 0.518047
3096,   0.7397, 0.506896
3097,   0.7397, 0.517062
3098,   0.7397,  0.51562
3099,   0.7397, 0.507473
3100,   0.7397,  0.50107
3101,   0.7397, 0.507732
3102,   0.7397, 0.510954
3103,   0.7397,  0.51939
3104,   0.7397, 0.529884
3105,   0.7397, 0.522074
3106,   0.7397, 0.526013
3107,   0.7397, 0.520201
3108,   0.7397, 0.525718
3109,   0.7397, 0.526167
3110,   0.7397, 0.530818
3111,   0.7397, 0.526504
3112,   0.7397, 0.523541
3113,   0.7397, 0.523995
3114,   0.7397, 0.524987
3115,   0.7397, 0.520802
3116,   0.7397, 0.514731
3117,   0.7397, 0.510687
3118,   0.7397, 0.509445
3119,   0.7397, 0.515453
3120,   0.7397, 0.514713
3121,   0.7397, 0.513617
3122,   0.7407, 0.507374
3123,   0.7407, 0.516116
3124,   0.7407, 0.522074
3125,   0.7407, 0.521528
3126,   0.7407, 0.515824
3127,   0.7407, 0.521267
3128,   0.7407, 0.511177
3129,   0.7407, 0.513101
3130,   0.7407, 0.514509
3131,   0.7407, 0.518233
3132,   0.7407, 0.525573
3133,   0.7407, 0.522645
3134,   0.7407, 0.517933
3135,   0.7407, 0.522868
3136,   0.7407, 0.525438
3137,   0.7407, 0.530692
3138,   0.7407, 0.521488
3139,   0.7407, 0.523402
3140,   0.7407, 0.528861
3141,   0.7407, 0.518794
3142,   0.7407, 0.515073
3143,   0.7407, 0.514087
3144,   0.7407, 0.510379
3145,   0.7407, 0.507735
3146,   0.7407, 0.516424
3147,   0.7407, 0.516936
3148,   0.7407,  0.51484
3149,   0.7407, 0.511988
3150,   0.7407, 0.511428
3151,   0.7407, 0.516975
3152,   0.7407, 0.525104
3153,   0.7434, 0.523748
3154,   0.7434, 0.527417
3155,   0.7434, 0.526248
3156,   0.7434, 0.521303
3157,   0.7434, 0.514142
3158,   0.7434, 0.511298
3159,   0.7434, 0.507911
3160,   0.7434, 0.502891
3161,   0.7434, 0.507754
3162,   0.7434, 0.509061
3163,   0.7434, 0.508766
3164,   0.7434, 0.507201
3165,   0.7434, 0.517689
3166,   0.7434, 0.516509
3167,   0.7434, 0.508825
3168,   0.7434, 0.513332
3169,   0.7409, 0.516499
3170,   0.7514, 0.510812
3171,   0.7514, 0.509323
3172,   0.7514, 0.514137
3173,   0.7514, 0.515404
3174,   0.7514,   0.5232
3175,   0.7514, 0.524125
3176,   0.7514, 0.522845
3177,   0.7514, 0.515301
3178,   0.7514, 0.517521
3179,   0.7514, 0.512546
3180,   0.7514, 0.506677
3181,   0.7514, 0.509979
3182,   0.7514, 0.508213
3183,   0.7514, 0.504906
3184,   0.7514, 0.497889
3185,   0.7514, 0.504103
3186,   0.7514, 0.515973
3187,   0.7514, 0.510148
3188,   0.7514, 0.507167
3189,   0.7514, 0.509143
3190,   0.7514, 0.512405
3191,   0.7514, 0.511975
3192,   0.7514, 0.512817
3193,   0.7514, 0.517277
3194,   0.7514, 0.517053
3195,   0.7514, 0.511609
3196,   0.7514, 0.516851
3197,   0.7514, 0.521634
3198,   0.7514, 0.519595
3199,   0.7514, 0.514829
3200,    0.743, 0.516037
3201,    0.743, 0.510497
3202,   0.7449, 0.512587
3203,   0.7449, 0.517269
3204,   0.7449, 0.518403
3205,   0.7449, 0.521833
3206,   0.7449, 0.525525
3207,   0.7449, 0.523046
3208,   0.7449, 0.526562
3209,   0.7449, 0.531444
3210,   0.7449, 0.526573
3211,   0.7449, 0.525462
3212,   0.7449, 0.520237
3213,   0.7449, 0.518936
3214,   0.7449, 0.523688
3215,   0.7449, 0.525167
3216,   0.7449, 0.527215
3217,   0.7449, 0.530165
3218,   0.7449, 0.529266
3219,   0.7449, 0.522144
3220,   0.7449, 0.520299
3221,   0.7449, 0.521666
3222,   0.7449, 0.526387
3223,   0.7449, 0.519727
3224,   0.7449, 0.522034
3225,   0.7449, 0.527254
3226,   0.7449, 0.529073
3227,   0.7449, 0.528373
3228,   0.7449, 0.523844
3229,   0.7449, 0.524531
3230,   0.7449, 0.507963
3231,   0.7449, 0.512308
3232,   0.7449, 0.512025
3233,   0.7449, 0.508221
3234,   0.7449, 0.516366
3235,   0.7449,  0.51869
3236,   0.7449,  0.52169
3237,   0.7449,  0.52755
3238,   0.7449, 0.517389
3239,   0.7449,  0.51931
3240,   0.7449, 0.509925
3241,   0.7449, 0.517713
3242,   0.7449,  0.51582
3243,   0.7449, 0.525681
3244,   0.7449, 0.510728
3245,   0.7449, 0.516943
3246,   0.7449, 0.517825
3247,   0.7449, 0.510646
3248,   0.7449, 0.508847
3249,   0.7449, 0.506471
3250,   0.7449, 0.509953
3251,   0.7449, 0.511663
3252,   0.7449, 0.516524
3253,   0.7449, 0.515469
3254,   0.7449, 0.514449
3255,   0.7449, 0.521656
3256,   0.7493, 0.526396
3257,   0.7493,  0.51902
3258,   0.7493, 0.523835
3259,   0.7493, 0.523868
3260,   0.7493, 0.522345
3261,   0.7493, 0.514348
3262,   0.7493, 0.517836
3263,   0.7493, 0.520872
3264,   0.7493,  0.52366
3265,   0.7493, 0.527051
3266,   0.7493, 0.525525
3267,   0.7493, 0.522263
3268,   0.7493, 0.518523
3269,   0.7493, 0.531085
3270,   0.7493, 0.535254
3271,   0.7493, 0.527411
3272,   0.7493, 0.514698
3273,   0.7493, 0.512873
3274,   0.7493, 0.501152
3275,   0.7493, 0.503586
3276,   0.7493, 0.506967
3277,   0.7493, 0.501899
3278,   0.7493, 0.504691
3279,   0.7493, 0.500428
3280,   0.7493, 0.498357
3281,   0.7493, 0.499512
3282,   0.7493, 0.505162
3283,   0.7493,  0.50437
3284,   0.7493, 0.503197
3285,   0.7493, 0.517305
3286,   0.7493, 0.517788
3287,   0.7493, 0.523845
3288,   0.7493, 0.510594
3289,   0.7493, 0.519542
3290,   0.7493, 0.524032
3291,   0.7493, 0.522457
3292,   0.7493, 0.516955
3293,   0.7493, 0.515939
3294,   0.7493, 0.516661
3295,   0.7493, 0.517487
3296,   0.7493, 0.519714
3297,   0.7493, 0.518991
3298,   0.7493,  0.51976
3299,   0.7493, 0.524303
3300,   0.7493, 0.518282
3301,   0.7493,  0.51696
3302,   0.7493, 0.515809
3303,   0.7493, 0.515048
3304,   0.7493, 0.514573
3305,   0.7493,  0.51569
3306,   0.7493, 0.504198
3307,   0.7493, 0.508674
3308,   0.7493, 0.513398
3309,   0.7493, 0.508323
3310,   0.7493, 0.509336
3311,   0.7493, 0.513805
3312,   0.7493, 0.514672
3313,   0.7493,   0.5176
3314,   0.7493,  0.51344
3315,   0.7493,  0.51386
3316,   0.7493,  0.51338
3317,   0.7493, 0.515571
3318,   0.7493, 0.520386
3319,   0.7493, 0.518041
3320,   0.7493, 0.508905
3321,   0.7493, 0.507958
3322,   0.7493, 0.518805
3323,   0.7493, 0.515046
3324,   0.7493, 0.513108
3325,   0.7493,  0.52427
3326,   0.7493, 0.530966
3327,   0.7493, 0.520868
3328,   0.7493, 0.525507
3329,   0.7493, 0.523638
3330,   0.7493, 0.513966
3331,   0.7493, 0.514535
3332,   0.7493, 0.520185
3333,   0.7493, 0.522361
3334,   0.7493, 0.528173
3335,   0.7493, 0.510962
3336,   0.7493, 0.504171
3337,   0.7493, 0.506306
3338,   0.7493,  0.50157
3339,   0.7493, 0.492021
3340,   0.7493, 0.497463
3341,   0.7493, 0.508496
3342,   0.7493,  0.51934
3343,   0.7493, 0.517787
3344,   0.7493, 0.511915
3345,   0.7493, 0.515681
3346,   0.7493, 0.521975
3347,   0.7493, 0.520852
3348,   0.7493, 0.518841
3349,   0.7493, 0.513426
3350,   0.7493, 0.506018
3351,   0.7493, 0.503892
3352,   0.7493,   0.5082
3353,   0.7493,  0.51444
3354,   0.7493, 0.521898
3355,   0.7493, 0.522254
3356,   0.7493, 0.516466
3357,   0.7493, 0.514366
3358,   0.7493, 0.503016
3359,   0.7493, 0.513624
3360,   0.7493,  0.51405
3361,   0.7493, 0.519774
3362,   0.7493, 0.520732
3363,   0.7493, 0.510669
3364,   0.7493, 0.511855
3365,   0.7493, 0.504296
3366,   0.7493,  0.50456
3367,   0.7493, 0.504919
3368,   0.7493, 0.506802
3369,   0.7493, 0.507097
3370,   0.7493,  0.51247
3371,   0.7493, 0.521369
3372,   0.7493, 0.515299
3373,   0.7493, 0.509412
3374,   0.7493, 0.505295
3375,   0.7493, 0.513293
3376,   0.7493, 0.518708
3377,   0.7493, 0.517232
3378,   0.7493, 0.521396
3379,   0.7493, 0.515366
3380,   0.7493, 0.510662
3381,   0.7493, 0.515602
3382,   0.7493, 0.514537
3383,   0.7493, 0.515803
3384,   0.7493, 0.516379
3385,   0.7493, 0.517176
3386,   0.7493, 0.514512
3387,   0.7493, 0.513731
3388,   0.7493, 0.518156
3389,   0.7493, 0.513673
3390,   0.7493, 0.510727
3391,   0.7493, 0.506642
3392,   0.7493, 0.507489
3393,   0.7493, 0.514534
3394,   0.7493, 0.511612
3395,   0.7493, 0.512834
3396,   0.7493, 0.510821
3397,   0.7493, 0.516739
3398,   0.7493, 0.522242
3399,   0.7493, 0.522779
3400,   0.7493, 0.518289
3401,   0.7493, 0.515681
3402,   0.7493, 0.512955
3403,   0.7493, 0.512642
3404,   0.7493, 0.514026
3405,   0.7493, 0.515674
3406,   0.7493, 0.512838
3407,   0.7493, 0.516362
3408,   0.7493, 0.514105
3409,   0.7493,  0.51602
3410,   0.7493, 0.517159
3411,   0.7493, 0.512644
3412,   0.7493, 0.515711
3413,   0.7493, 0.512651
3414,   0.7493, 0.508711
3415,   0.7493, 0.513837
3416,   0.7493, 0.509242
3417,   0.7493, 0.514063
3418,    0.751, 0.510678
3419,    0.751, 0.506129
3420,    0.751, 0.517861
3421,    0.751, 0.523552
3422,    0.751, 0.517667
3423,    0.751, 0.514983
3424,    0.751, 0.509766
3425,    0.751, 0.513989
3426,    0.751,  0.51195
3427,    0.751, 0.510531
3428,    0.751, 0.510576
3429,    0.751, 0.511378
3430,    0.751, 0.504486
3431,    0.751, 0.510313
3432,    0.751, 0.512284
3433,    0.751, 0.511657
3434,    0.751, 0.506654
3435,    0.751,  0.51128
3436,    0.751, 0.504777
3437,    0.751, 0.507994
3438,    0.751, 0.500994
3439,    0.751, 0.506411
3440,    0.751,  0.51404
3441,    0.751, 0.510796
3442,    0.751, 0.505234
3443,    0.751, 0.505397
3444,    0.751, 0.510622
3445,    0.751, 0.509761
3446,    0.751, 0.504452
3447,    0.751, 0.506723
3448,    0.751, 0.497291
3449,    0.751, 0.501505
3450,    0.751, 0.500324
3451,    0.751,  0.50126
3452,    0.751, 0.509218
3453,    0.751, 0.514027
3454,    0.751, 0.513436
3455,    0.751, 0.517686
3456,    0.751, 0.516161
3457,    0.751, 0.517696
3458,    0.751,  0.51704
3459,    0.751, 0.514044
3460,    0.751, 0.515015
3461,    0.751, 0.511684
3462,    0.751, 0.510287
3463,    0.751, 0.518407
3464,    0.751, 0.515203
3465,    0.751, 0.521157
3466,    0.751, 0.514909
3467,    0.751, 0.514443
3468,    0.751, 0.511156
3469,    0.751, 0.510463
3470,    0.751,  0.51159
3471,    0.751, 0.512851
3472,    0.751, 0.518261
3473,    0.751, 0.514708
3474,    0.751, 0.514678
3475,    0.751,  0.51935
3476,    0.751, 0.520907
3477,    0.751,  0.51797
3478,    0.751, 0.514608
3479,    0.751, 0.509601
3480,    0.751, 0.506468
3481,    0.751,  0.50452
3482,    0.751, 0.507958
3483,    0.751, 0.503816
3484,    0.751, 0.505418
3485,    0.751, 0.512699
3486,    0.751, 0.509281
3487,    0.751, 0.515089
3488,    0.751, 0.515854
3489,    0.751, 0.515946
3490,    0.751, 0.518518
3491,    0.751,  0.51567
3492,    0.751, 0.517053
3493,    0.751, 0.521732
3494,    0.751, 0.519564
3495,    0.751,  0.52171
3496,    0.751, 0.518881
3497,    0.751, 0.514165
3498,    0.751,   0.5104
3499,    0.751,  0.50729
3500,    0.751, 0.512537
3501,    0.751, 0.518339
3502,    0.751,  0.52256
3503,    0.751, 0.519412
3504,    0.751, 0.509499
3505,    0.751, 0.509715
3506,    0.751, 0.521969
3507,    0.751, 0.515195
3508,    0.751, 0.521724
3509,    0.751,  0.51563
3510,    0.751, 0.516288
3511,    0.751, 0.514696
3512,    0.751, 0.526289
3513,    0.751, 0.523607
3514,    0.751, 0.517883
3515,    0.751, 0.523273
3516,    0.751, 0.527124
3517,    0.751, 0.530129
3518,    0.751, 0.526857
3519,    0.751, 0.522632
3520,    0.751, 0.519319
3521,    0.751, 0.511611
3522,    0.751,  0.51172
3523,    0.751,   0.5086
3524,    0.751, 0.515352
3525,    0.751, 0.506983
3526,    0.751, 0.509234
3527,    0.751,  0.51025
3528,    0.751, 0.508792
3529,    0.751, 0.506982
3530,    0.751, 0.499722
3531,    0.751, 0.501876
3532,    0.751, 0.506682
3533,    0.751, 0.517957
3534,    0.751, 0.524091
3535,    0.751, 0.511155
3536,    0.751,  0.51444
3537,    0.751, 0.522448
3538,    0.751, 0.520212
3539,    0.751, 0.519131
3540,    0.751, 0.523191
3541,    0.751, 0.519603
3542,    0.751, 0.511509
3543,    0.751, 0.519173
3544,    0.751, 0.515198
3545,    0.751, 0.517695
3546,    0.751, 0.510879
3547,    0.751,  0.51221
3548,    0.751, 0.509546
3549,    0.751, 0.517632
3550,    0.751, 0.504779
3551,    0.751, 0.503073
3552,    0.751, 0.510028
3553,    0.751, 0.509057
3554,    0.751, 0.509461
3555,    0.751, 0.511721
3556,    0.751, 0.517808
3557,    0.751, 0.514332
3558,    0.751, 0.514152
3559,    0.751, 0.518003
3560,    0.751, 0.515435
3561,    0.751, 0.516431
3562,    0.751, 0.510113
3563,    0.751, 0.517163
3564,    0.751, 0.507586
3565,    0.751, 0.508743
3566,    0.751,  0.51482
3567,    0.751, 0.509272
3568,    0.751, 0.510349
3569,    0.751, 0.513508
3570,    0.751, 0.509915
3571,    0.751, 0.512383
3572,    0.751, 0.516654
3573,    0.751, 0.510988
3574,    0.751, 0.510226
3575,    0.751, 0.507792
3576,    0.751, 0.519754
3577,    0.751, 0.516566
3578,    0.751, 0.514632
3579,    0.751, 0.513697
3580,    0.751, 0.506435
3581,    0.751,  0.50866
3582,    0.751, 0.512313
3583,    0.751, 0.514977
3584,    0.751, 0.517781
3585,    0.751, 0.518754
3586,    0.751, 0.521155
3587,    0.751, 0.523021
3588,    0.751, 0.520125
3589,    0.751, 0.520622
3590,    0.751, 0.519809
3591,    0.751, 0.521867
3592,    0.751, 0.521021
3593,    0.751, 0.527861
3594,    0.751, 0.520298
3595,    0.751, 0.513752
3596,    0.751, 0.509162
3597,    0.751, 0.512771
3598,    0.751, 0.512401
3599,    0.751, 0.509971
3600,    0.751, 0.505998
3601,    0.751, 0.512572
3602,    0.751, 0.520128
3603,    0.751, 0.523068
3604,    0.751, 0.523739
3605,    0.751, 0.518627
3606,    0.751, 0.513252
3607,    0.751, 0.505875
3608,    0.751, 0.509546
3609,    0.751, 0.509861
3610,    0.751, 0.513255
3611,    0.751, 0.514826
3612,    0.751, 0.518706
3613,    0.751, 0.520059
3614,    0.751, 0.516289
3615,    0.751, 0.508702
3616,    0.751, 0.504878
3617,    0.751, 0.501124
3618,    0.751, 0.496378
3619,    0.751, 0.498379
3620,    0.751, 0.499285
3621,    0.751, 0.501314
3622,    0.751, 0.508069
3623,    0.751, 0.507985
3624,    0.751,  0.50708
3625,    0.751, 0.512417
3626,    0.751, 0.509444
3627,    0.751, 0.502152
3628,    0.751, 0.509912
3629,    0.751, 0.518065
3630,    0.751,  0.51877
3631,    0.751, 0.517585
3632,    0.751,  0.52401
3633,    0.751, 0.537473
3634,    0.751,  0.54122
3635,    0.751, 0.535831
3636,    0.751, 0.533508
3637,    0.751, 0.529499
3638,    0.751, 0.523235
3639,    0.751,  0.51352
3640,    0.751, 0.518587
3641,    0.751, 0.516734
3642,    0.751,  0.51562
3643,    0.751, 0.522617
3644,    0.751, 0.523806
3645,    0.751, 0.519333
3646,    0.751, 0.526804
3647,    0.751, 0.524754
3648,    0.751, 0.530809
3649,    0.751, 0.531238
3650,    0.751, 0.528566
3651,    0.751, 0.525525
3652,    0.751, 0.520437
3653,    0.751, 0.512704
3654,    0.751, 0.505341
3655,    0.751, 0.508788
3656,    0.751, 0.504699
3657,    0.751, 0.504884
3658,    0.751, 0.506403
3659,    0.751, 0.507785
3660,    0.751,  0.52106
3661,    0.751, 0.515901
3662,    0.751, 0.510756
3663,    0.751, 0.507325
3664,    0.751,  0.50844
3665,    0.751, 0.515084
3666,    0.751,  0.51043
3667,    0.751, 0.507635
3668,    0.751, 0.505936
3669,    0.751, 0.507383
3670,    0.751, 0.501531
3671,    0.751, 0.512649
3672,    0.751, 0.526648
3673,    0.751, 0.523898
3674,    0.751, 0.529095
3675,    0.751, 0.529426
3676,    0.751, 0.521715
3677,    0.751, 0.523629
3678,    0.751, 0.521842
3679,    0.751, 0.516549
3680,    0.751,  0.51523
3681,    0.751, 0.514693
3682,    0.751, 0.511339
3683,    0.751, 0.524931
3684,    0.751, 0.530498
3685,    0.751, 0.522726
3686,    0.751, 0.516334
3687,    0.751, 0.508645
3688,    0.751,  0.50552
3689,    0.751, 0.509223
3690,    0.751, 0.512402
3691,    0.751, 0.514561
3692,    0.751, 0.514151
3693,    0.751, 0.510247
3694,    0.751, 0.515755
3695,    0.751, 0.520974
3696,    0.751, 0.517274
3697,    0.751, 0.513308
3698,    0.751, 0.510413
3699,    0.751, 0.511354
3700,    0.751, 0.516825
3701,    0.751, 0.513195
3702,    0.751, 0.515227
3703,   0.7501, 0.517707
3704,   0.7501, 0.516419
3705,   0.7501, 0.516319
3706,   0.7501, 0.519761
3707,   0.7501, 0.519248
3708,   0.7501, 0.518216
3709,   0.7501, 0.519475
3710,   0.7501, 0.514081
3711,   0.7501, 0.511567
3712,   0.7501, 0.510215
3713,   0.7501, 0.509834
3714,   0.7501, 0.504934
3715,   0.7501, 0.503157
3716,   0.7501, 0.498484
3717,   0.7501, 0.511272
3718,   0.7501, 0.508433
3719,   0.7501,  0.51422
3720,   0.7501, 0.519453
3721,   0.7501, 0.517763
3722,   0.7501, 0.511893
3723,   0.7501, 0.511008
3724,   0.7501, 0.515927
3725,   0.7501, 0.519242
3726,   0.7501, 0.522836
3727,   0.7501, 0.516105
3728,   0.7501, 0.510064
3729,   0.7501, 0.509203
3730,   0.7501, 0.519011
3731,   0.7501, 0.517343
3732,   0.7501, 0.517845
3733,   0.7501, 0.511018
3734,   0.7501, 0.516077
3735,   0.7501, 0.512117
3736,   0.7501, 0.516017
3737,   0.7501, 0.523224
3738,   0.7501, 0.516647
3739,   0.7501, 0.521762
3740,   0.7501, 0.513076
3741,   0.7501, 0.520118
3742,   0.7501, 0.519287
3743,   0.7501, 0.524993
3744,   0.7501, 0.529171
3745,   0.7501, 0.524296
3746,   0.7501, 0.531761
3747,   0.7501,  0.52687
3748,   0.7501, 0.526221
3749,   0.7501, 0.524172
3750,   0.7501, 0.515596
3751,   0.7501, 0.512863
3752,   0.7501, 0.516441
3753,   0.7501, 0.516474
3754,   0.7501, 0.509815
3755,   0.7501, 0.501695
