gen, roulette_scalar_twopoint_best, roulette_scalar_twopoint_ave
2810,    0.769, 0.525749
2811,    0.769,   0.5312
2812,    0.769, 0.525378
2813,    0.769, 0.521565
2814,    0.769, 0.531756
2815,    0.769, 0.518509
2816,    0.769, 0.522221
2817,    0.769, 0.530722
2818,    0.769, 0.533174
2819,    0.769, 0.540471
2820,    0.769, 0.530364
2821,    0.769, 0.535411
2822,    0.769, 0.533015
2823,    0.769, 0.533071
2824,    0.769, 0.529673
2825,    0.769, 0.520215
2826,    0.769, 0.523351
2827,    0.769, 0.526564
2828,    0.769, 0.523291
2829,    0.769, 0.528144
2830,    0.769, 0.526659
2831,    0.769, 0.535824
2832,    0.769, 0.539125
2833,    0.769,  0.53501
2834,    0.769, 0.539061
2835,    0.769, 0.533477
2836,    0.769, 0.533599
2837,    0.769, 0.540061
2838,    0.769, 0.532237
2839,    0.769, 0.531167
2840,    0.769, 0.525442
2841,    0.769, 0.530204
2842,    0.769, 0.526076
2843,    0.769, 0.526312
2844,    0.769, 0.539302
2845,    0.769, 0.549968
2846,    0.769, 0.544551
2847,    0.769,  0.53419
2848,    0.769, 0.532371
2849,    0.769, 0.529453
2850,    0.769, 0.544192
2851,    0.769, 0.550333
2852,    0.769, 0.545118
2853,    0.769, 0.530719
2854,    0.769, 0.524449
2855,    0.769, 0.521352
2856,    0.769, 0.525184
2857,    0.769, 0.530267
2858,    0.769, 0.531206
2859,    0.769, 0.532685
2860,    0.769, 0.536193
2861,    0.769,  0.53452
2862,    0.769, 0.540745
2863,    0.769, 0.529537
2864,    0.769, 0.528935
2865,    0.769, 0.528548
2866,    0.769, 0.522524
2867,    0.769, 0.519114
2868,    0.769, 0.514773
2869,    0.769, 0.517279
2870,    0.769,  0.50856
2871,    0.769, 0.510676
2872,    0.769, 0.527098
2873,    0.769, 0.526047
2874,    0.769, 0.522016
2875,    0.769, 0.525431
2876,    0.769, 0.522472
2877,    0.769, 0.523749
2878,    0.769, 0.525357
2879,    0.769, 0.531467
2880,    0.769, 0.531058
2881,    0.769, 0.525417
2882,    0.769, 0.538083
2883,    0.769,  0.53516
2884,    0.769,  0.53416
2885,    0.769,  0.52829
2886,    0.769, 0.530152
2887,    0.769, 0.522646
2888,    0.769, 0.534543
2889,    0.769, 0.526926
2890,    0.769, 0.525257
2891,    0.769, 0.522794
2892,    0.769, 0.527037
2893,    0.769, 0.511248
2894,    0.769, 0.519595
2895,    0.769, 0.525975
2896,    0.769, 0.527779
2897,    0.769, 0.523003
2898,    0.769, 0.529727
2899,    0.769, 0.526769
2900,    0.769, 0.528165
2901,    0.769, 0.524536
2902,    0.769, 0.530868
2903,    0.769, 0.538069
2904,    0.769, 0.534213
2905,    0.769,  0.53099
2906,    0.769, 0.531363
2907,    0.769, 0.534768
2908,    0.769, 0.529513
2909,    0.769, 0.530991
2910,    0.769, 0.530762
2911,    0.769, 0.515569
2912,    0.769, 0.510115
2913,    0.769, 0.509461
2914,    0.769, 0.524305
2915,    0.769, 0.524209
2916,    0.769,  0.52455
2917,   0.7667, 0.519436
2918,   0.7667, 0.521004
2919,   0.7667,  0.52385
2920,   0.7667, 0.535546
2921,   0.7667, 0.540475
2922,   0.7667,  0.54153
2923,   0.7667, 0.540218
2924,   0.7667, 0.547346
2925,   0.7667, 0.546801
2926,   0.7667, 0.536623
2927,   0.7667, 0.537139
2928,   0.7667, 0.532945
2929,   0.7667, 0.535498
2930,   0.7667, 0.528184
2931,   0.7667,  0.53042
2932,   0.7667, 0.525703
2933,   0.7667, 0.525442
2934,   0.7667, 0.527312
2935,   0.7667, 0.530758
2936,   0.7667, 0.530471
2937,   0.7667, 0.525162
2938,   0.7667, 0.527051
2939,   0.7667, 0.525177
2940,   0.7667, 0.527629
2941,   0.7667, 0.529514
2942,   0.7667, 0.535619
2943,   0.7667,   0.5356
2944,   0.7667, 0.538507
2945,   0.7667, 0.536269
2946,   0.7667, 0.529599
2947,   0.7667, 0.529507
2948,   0.7667, 0.529002
2949,   0.7667, 0.537272
2950,   0.7667,  0.54055
2951,   0.7667, 0.539392
2952,   0.7667, 0.529503
2953,   0.7667,  0.53573
2954,   0.7667, 0.534506
2955,   0.7667, 0.522445
2956,   0.7667, 0.528712
2957,   0.7667, 0.521918
2958,   0.7667, 0.528179
2959,   0.7667, 0.530393
2960,   0.7667,  0.53076
2961,   0.7667, 0.526586
2962,   0.7667, 0.523654
2963,   0.7667, 0.525346
2964,   0.7667,  0.52772
2965,   0.7667, 0.527494
2966,   0.7667, 0.526335
2967,   0.7667, 0.521265
2968,   0.7667, 0.523215
2969,   0.7667, 0.523811
2970,   0.7667,  0.52771
2971,   0.7667, 0.520115
2972,   0.7667, 0.524834
2973,   0.7667, 0.522933
2974,   0.7667, 0.530513
2975,   0.7667, 0.519364
2976,   0.7667,    0.524
2977,   0.7667, 0.532532
2978,   0.7667, 0.529932
2979,   0.7667, 0.520151
2980,   0.7667, 0.520423
2981,   0.7667, 0.528332
2982,   0.7667,  0.54154
2983,   0.7667, 0.539582
2984,   0.7667, 0.529402
2985,   0.7667,  0.54007
2986,   0.7667, 0.539757
2987,   0.7667, 0.531031
2988,   0.7667, 0.529658
2989,   0.7723,  0.53094
2990,   0.7723, 0.535766
2991,   0.7723, 0.531871
2992,   0.7723, 0.541314
2993,   0.7723, 0.528389
2994,   0.7723,  0.53225
2995,   0.7723, 0.531392
2996,   0.7723, 0.529822
2997,   0.7723,  0.52653
2998,   0.7723, 0.527417
2999,   0.7723,  0.53348
3000,   0.7723, 0.530251
3001,   0.7723, 0.533356
3002,   0.7723, 0.528207
3003,   0.7723, 0.533302
3004,   0.7723, 0.529988
3005,   0.7723,  0.52103
3006,   0.7723, 0.518264
3007,   0.7723,  0.52678
3008,   0.7723, 0.516358
3009,   0.7723, 0.511383
3010,   0.7723, 0.520127
3011,   0.7723, 0.507647
3012,   0.7723, 0.516662
3013,   0.7723,  0.52029
3014,   0.7723, 0.526409
3015,   0.7723, 0.521242
3016,   0.7723, 0.525535
3017,   0.7723, 0.518643
3018,   0.7723, 0.524387
3019,   0.7723, 0.534906
3020,   0.7723, 0.520828
3021,   0.7723, 0.521705
3022,   0.7723, 0.523839
3023,   0.7723, 0.529895
3024,   0.7723, 0.531993
3025,   0.7723, 0.525316
3026,   0.7723, 0.523583
3027,   0.7723, 0.512798
3028,   0.7723, 0.522731
3029,   0.7723, 0.509441
3030,   0.7723, 0.514023
3031,   0.7723,  0.52236
3032,   0.7723, 0.515749
3033,   0.7723, 0.520033
3034,   0.7723, 0.511306
3035,   0.7723, 0.521142
3036,   0.7723, 0.519871
3037,   0.7723, 0.531664
3038,   0.7723, 0.540309
3039,   0.7723, 0.552598
3040,   0.7723, 0.542523
3041,   0.7723, 0.538938
3042,   0.7723, 0.544664
3043,   0.7723, 0.541147
3044,   0.7723,  0.53469
3045,   0.7723, 0.540045
3046,   0.7723, 0.544891
3047,   0.7723, 0.543155
3048,   0.7723, 0.544245
3049,   0.7723, 0.550731
3050,   0.7723, 0.546108
3051,   0.7723,  0.55053
3052,   0.7723, 0.544172
3053,   0.7723,  0.54408
3054,   0.7723, 0.549597
3055,   0.7723,  0.53987
3056,   0.7723, 0.531759
3057,   0.7723, 0.518321
3058,   0.7723, 0.521912
3059,   0.7723, 0.530415
3060,   0.7723, 0.535106
3061,   0.7723,  0.54149
3062,   0.7723, 0.549256
3063,   0.7723, 0.537323
3064,   0.7723, 0.537398
3065,   0.7723, 0.535132
3066,   0.7723,   0.5289
3067,   0.7723, 0.546145
3068,   0.7723, 0.547757
3069,   0.7723, 0.536958
3070,   0.7723, 0.534372
3071,   0.7723, 0.523107
3072,   0.7723, 0.524505
3073,   0.7723, 0.527487
3074,   0.7723, 0.524414
3075,   0.7723, 0.518863
3076,   0.7723, 0.525941
3077,   0.7723,  0.52104
3078,   0.7723,  0.52333
3079,   0.7723, 0.539778
3080,   0.7723, 0.533149
3081,   0.7723, 0.533688
3082,   0.7723, 0.536611
3083,   0.7723, 0.538525
3084,   0.7723, 0.538882
3085,   0.7723, 0.527174
3086,   0.7723, 0.530463
3087,   0.7723, 0.526867
3088,   0.7723, 0.528714
3089,   0.7723, 0.524712
3090,   0.7723,  0.53079
3091,   0.7723, 0.527408
3092,   0.7723, 0.533859
3093,   0.7723, 0.539443
3094,   0.7723, 0.531991
3095,   0.7723, 0.530755
3096,   0.7723, 0.536475
3097,   0.7723, 0.532532
3098,   0.7723,  0.51883
3099,   0.7723, 0.527899
3100,   0.7723,  0.53446
3101,   0.7723, 0.534467
3102,   0.7723, 0.542908
3103,   0.7723, 0.533795
3104,   0.7723, 0.536807
3105,   0.7723, 0.532539
3106,   0.7723, 0.530635
3107,   0.7723, 0.527182
3108,   0.7723, 0.519886
3109,   0.7741, 0.521532
3110,   0.7741, 0.522195
3111,   0.7741, 0.528856
3112,   0.7741, 0.525731
3113,   0.7741, 0.528752
3114,   0.7741, 0.528227
3115,   0.7741, 0.531392
3116,   0.7741, 0.531092
3117,   0.7741, 0.541946
3118,   0.7741, 0.544627
3119,   0.7741, 0.532714
3120,   0.7741, 0.531097
3121,   0.7741, 0.529392
3122,   0.7741, 0.525633
3123,   0.7741, 0.525917
3124,   0.7741, 0.534203
3125,   0.7741, 0.533505
3126,   0.7741, 0.543201
3127,   0.7741, 0.539621
3128,   0.7741, 0.522909
3129,   0.7741,  0.52017
3130,   0.7741, 0.523645
3131,   0.7741, 0.531165
3132,   0.7741, 0.521634
3133,   0.7741, 0.519187
3134,   0.7741, 0.517091
3135,   0.7741, 0.508382
3136,   0.7741, 0.525592
3137,   0.7741, 0.519544
3138,   0.7741, 0.520943
3139,   0.7741, 0.509819
3140,   0.7741, 0.513519
3141,   0.7741, 0.520878
3142,   0.7741, 0.520975
3143,   0.7741, 0.528195
3144,   0.7741, 0.531312
3145,   0.7741, 0.530477
3146,   0.7741, 0.534372
3147,   0.7741, 0.536145
3148,   0.7741, 0.533649
3149,   0.7741, 0.534315
3150,   0.7741, 0.537387
3151,   0.7741, 0.539939
3152,   0.7741, 0.538916
3153,   0.7741, 0.533226
3154,   0.7741, 0.534708
3155,   0.7741, 0.531811
3156,   0.7741,  0.52728
3157,   0.7741, 0.521628
3158,   0.7741, 0.518917
3159,   0.7741, 0.520662
3160,   0.7741, 0.524979
3161,   0.7741, 0.519924
3162,   0.7741, 0.530696
3163,   0.7741, 0.530289
3164,   0.7741, 0.522437
3165,   0.7741, 0.528764
3166,   0.7741,  0.53056
3167,   0.7741, 0.532505
3168,   0.7741, 0.534271
3169,   0.7741, 0.525702
3170,   0.7741,  0.52458
3171,   0.7741, 0.522322
3172,   0.7741, 0.527772
3173,   0.7741, 0.535285
3174,   0.7741, 0.530411
3175,   0.7741, 0.520008
3176,   0.7741, 0.517809
3177,   0.7741, 0.529331
3178,   0.7741, 0.521886
3179,   0.7741, 0.521938
3180,   0.7741, 0.521464
3181,   0.7741, 0.534925
3182,   0.7741, 0.535057
3183,   0.7741, 0.526282
3184,   0.7741, 0.521505
3185,   0.7741, 0.527343
3186,   0.7741, 0.528506
3187,   0.7741, 0.542137
3188,   0.7741, 0.538231
3189,   0.7741,  0.53245
3190,   0.7741, 0.528804
3191,   0.7741, 0.523482
3192,   0.7741, 0.524043
3193,   0.7741,  0.52357
3194,   0.7741, 0.525662
3195,   0.7741, 0.524165
3196,   0.7741,  0.52945
3197,   0.7741, 0.533929
3198,   0.7741, 0.520914
3199,   0.7741, 0.519852
3200,   0.7741, 0.522345
3201,   0.7741,  0.53071
3202,   0.7741,  0.53939
3203,   0.7741,  0.53297
3204,   0.7741,  0.52607
3205,   0.7741, 0.533784
3206,   0.7741, 0.534434
3207,   0.7741, 0.532266
3208,   0.7741, 0.544038
3209,   0.7741, 0.535718
3210,   0.7741,  0.53287
3211,   0.7741, 0.533615
3212,   0.7741,  0.53318
3213,   0.7741, 0.524867
3214,   0.7741, 0.513847
3215,   0.7741, 0.513236
3216,   0.7741, 0.516542
3217,   0.7741,  0.51883
3218,   0.7741, 0.520805
3219,   0.7741, 0.521025
3220,   0.7741,  0.51491
3221,   0.7741, 0.520917
3222,   0.7741, 0.526721
3223,   0.7741, 0.526025
3224,   0.7741, 0.526372
3225,   0.7741, 0.523729
3226,   0.7741, 0.526565
3227,   0.7741, 0.523761
3228,   0.7741, 0.522899
3229,   0.7741, 0.526886
3230,   0.7741, 0.525159
3231,   0.7741, 0.512978
3232,   0.7741, 0.511848
3233,   0.7741, 0.515751
3234,   0.7741, 0.520626
3235,   0.7741, 0.520164
3236,   0.7741, 0.518817
3237,   0.7741, 0.521003
3238,   0.7741, 0.524711
3239,   0.7741, 0.518934
3240,   0.7741, 0.525718
3241,   0.7741, 0.526223
3242,   0.7741,  0.53378
3243,   0.7741, 0.539204
3244,   0.7741, 0.535334
3245,   0.7741, 0.520914
3246,   0.7741, 0.528167
3247,   0.7741, 0.525407
3248,   0.7741, 0.528066
3249,   0.7741, 0.532426
3250,   0.7741, 0.526984
3251,   0.7741, 0.525701
3252,   0.7741, 0.522003
3253,   0.7741, 0.523974
3254,   0.7741, 0.513787
3255,   0.7741,  0.52558
3256,   0.7741, 0.529448
3257,   0.7741, 0.522092
3258,   0.7741, 0.529509
3259,   0.7741, 0.524027
3260,   0.7741, 0.524613
3261,   0.7741, 0.534846
3262,   0.7741, 0.532822
3263,   0.7741,  0.52295
3264,   0.7741, 0.529805
3265,   0.7741, 0.528709
3266,   0.7741, 0.525367
3267,   0.7741, 0.521923
3268,   0.7741, 0.513002
3269,   0.7741,  0.51353
3270,   0.7741, 0.519721
3271,   0.7741, 0.531065
3272,   0.7741, 0.525808
3273,   0.7741, 0.525466
3274,   0.7741, 0.523261
3275,   0.7741, 0.527621
3276,   0.7741, 0.536762
3277,   0.7741,  0.53612
3278,   0.7741, 0.549048
3279,   0.7741,  0.54797
3280,   0.7741, 0.538227
3281,   0.7741, 0.521776
3282,   0.7741,  0.52122
3283,   0.7741, 0.518093
3284,   0.7741, 0.523512
3285,   0.7741, 0.527215
3286,   0.7741, 0.521748
3287,   0.7741, 0.527982
3288,   0.7741, 0.525564
3289,   0.7741, 0.524927
3290,   0.7741, 0.516224
3291,   0.7741, 0.524869
3292,   0.7741, 0.524268
3293,   0.7741, 0.523723
3294,   0.7741, 0.526453
3295,   0.7741, 0.528216
3296,   0.7741, 0.537727
3297,   0.7741,  0.53725
3298,   0.7741, 0.529673
3299,   0.7741,  0.53446
3300,   0.7741, 0.533899
3301,   0.7741, 0.532766
3302,   0.7741, 0.525078
3303,   0.7741, 0.524674
3304,   0.7741, 0.536743
3305,   0.7741, 0.537154
3306,   0.7741, 0.526506
3307,   0.7741, 0.519644
3308,   0.7741, 0.522449
3309,   0.7741, 0.527076
3310,   0.7741, 0.528543
3311,   0.7741, 0.524738
3312,   0.7741, 0.532804
3313,   0.7741, 0.537764
3314,   0.7741, 0.526342
3315,   0.7741, 0.533899
3316,   0.7741, 0.527328
3317,   0.7741, 0.529971
3318,   0.7741, 0.544181
3319,   0.7741, 0.546204
3320,   0.7741,   0.5402
3321,   0.7741, 0.546957
3322,   0.7741, 0.534255
3323,   0.7741, 0.524901
3324,   0.7741, 0.532038
3325,   0.7741, 0.524718
3326,   0.7741, 0.523954
3327,   0.7741, 0.528373
3328,   0.7741, 0.534654
3329,   0.7741, 0.535454
3330,   0.7741, 0.534426
3331,   0.7741, 0.534785
3332,   0.7741, 0.539761
3333,   0.7741, 0.526622
3334,   0.7741, 0.525172
3335,   0.7741, 0.528413
3336,   0.7741, 0.530802
3337,   0.7741, 0.518951
3338,   0.7741, 0.518399
3339,   0.7741,  0.51975
3340,   0.7741, 0.524445
3341,   0.7741, 0.535127
3342,   0.7741, 0.537256
3343,   0.7741, 0.542931
3344,   0.7741, 0.540375
3345,   0.7741,  0.53785
3346,   0.7741, 0.520204
3347,   0.7741, 0.520687
3348,   0.7741, 0.519624
3349,   0.7741, 0.522567
3350,   0.7741, 0.523686
3351,   0.7741, 0.534321
3352,   0.7741, 0.522832
3353,   0.7741, 0.534958
3354,   0.7741, 0.530222
3355,   0.7741, 0.531515
3356,   0.7741, 0.530748
3357,   0.7741,  0.54022
3358,   0.7741, 0.538833
3359,   0.7741, 0.534427
3360,   0.7741, 0.533237
3361,   0.7741, 0.539172
3362,   0.7741, 0.541895
3363,   0.7741,  0.54315
3364,   0.7741, 0.539153
3365,   0.7741, 0.547455
3366,   0.7741, 0.554245
3367,   0.7741, 0.537908
3368,   0.7741, 0.531192
3369,   0.7741, 0.534406
3370,   0.7741, 0.533274
3371,   0.7741,  0.53028
3372,   0.7741, 0.523949
3373,   0.7741,  0.52954
3374,   0.7741,  0.54066
3375,   0.7741, 0.541743
3376,   0.7741, 0.542494
3377,   0.7741, 0.536179
3378,   0.7741, 0.535264
3379,   0.7741, 0.526309
3380,   0.7741, 0.522969
3381,   0.7741, 0.527515
3382,   0.7741, 0.519831
3383,   0.7741, 0.516994
3384,   0.7741, 0.521631
3385,   0.7741, 0.524126
3386,   0.7741, 0.515912
3387,   0.7741, 0.516307
3388,   0.7741, 0.513698
3389,   0.7741,  0.52616
3390,   0.7741,  0.52896
3391,   0.7741, 0.525572
3392,   0.7741, 0.529914
3393,   0.7741, 0.532164
3394,   0.7741, 0.523549
3395,   0.7741, 0.526607
3396,   0.7741, 0.532613
3397,   0.7741, 0.539526
3398,   0.7741, 0.534053
3399,   0.7741, 0.538025
3400,   0.7741, 0.534904
3401,   0.7741, 0.540003
3402,   0.7698, 0.539865
3403,   0.7698, 0.534562
3404,   0.7698, 0.532993
3405,   0.7698,  0.54031
3406,   0.7698,  0.54304
3407,   0.7698,  0.54206
3408,   0.7698,  0.53355
3409,   0.7698, 0.534688
3410,   0.7698, 0.529039
3411,   0.7698, 0.514973
3412,   0.7698, 0.510095
3413,   0.7698, 0.517118
3414,   0.7698, 0.516171
3415,   0.7698, 0.515705
3416,   0.7698, 0.519536
3417,   0.7698, 0.515498
3418,   0.7698, 0.528899
3419,   0.7698, 0.536899
3420,   0.7698, 0.537834
3421,   0.7698, 0.520799
3422,   0.7698, 0.530897
3423,   0.7698, 0.523953
3424,   0.7698, 0.531985
3425,   0.7698, 0.532117
3426,   0.7698, 0.528753
3427,   0.7698, 0.533258
3428,   0.7698, 0.536341
3429,   0.7698, 0.530403
3430,   0.7698, 0.530748
3431,   0.7698, 0.533274
3432,   0.7698, 0.533579
3433,   0.7698,  0.54336
3434,   0.7698, 0.535619
3435,   0.7698, 0.525334
3436,   0.7698, 0.539417
3437,   0.7698, 0.531276
3438,   0.7698, 0.531514
3439,   0.7698, 0.526745
3440,   0.7698, 0.523093
3441,   0.7698, 0.527901
3442,   0.7698, 0.520569
3443,   0.7698, 0.517365
3444,   0.7698, 0.521884
3445,   0.7698, 0.523555
3446,   0.7698, 0.514965
3447,   0.7698, 0.516495
3448,   0.7698, 0.529071
3449,   0.7698, 0.536919
3450,   0.7698, 0.542607
3451,   0.7698,  0.53933
3452,   0.7698, 0.530016
3453,   0.7698, 0.536616
3454,   0.7698, 0.526414
3455,   0.7698,  0.51757
3456,   0.7698, 0.518025
3457,   0.7698, 0.514265
3458,   0.7698, 0.515146
3459,   0.7698, 0.518716
3460,   0.7698, 0.522643
3461,   0.7698, 0.529351
3462,   0.7698, 0.526871
3463,   0.7698, 0.526511
3464,   0.7698, 0.526528
3465,   0.7698, 0.530484
3466,   0.7698,   0.5294
3467,   0.7698, 0.527715
3468,   0.7698, 0.524139
3469,   0.7698, 0.524395
3470,   0.7698, 0.527659
3471,   0.7698, 0.526642
3472,   0.7698, 0.527474
3473,   0.7698, 0.529636
3474,   0.7698, 0.525294
3475,   0.7698, 0.532138
3476,   0.7698,  0.53389
3477,   0.7698, 0.533382
3478,   0.7698, 0.538567
3479,   0.7698, 0.545762
3480,   0.7698, 0.543342
3481,   0.7698, 0.524951
3482,   0.7698, 0.524366
3483,   0.7698, 0.527989
3484,   0.7698, 0.517818
3485,   0.7698, 0.517985
3486,   0.7698, 0.524064
3487,   0.7698, 0.528519
3488,   0.7698, 0.526175
3489,   0.7698, 0.520523
3490,   0.7698, 0.523066
3491,   0.7698, 0.533507
3492,   0.7698, 0.534218
3493,   0.7698, 0.531937
3494,   0.7698, 0.525594
3495,   0.7698, 0.530241
3496,   0.7698, 0.537953
3497,   0.7698, 0.525158
3498,   0.7698, 0.527559
3499,   0.7698, 0.529794
3500,   0.7698, 0.531029
3501,   0.7698, 0.533943
3502,   0.7698, 0.529229
3503,   0.7698, 0.528423
3504,   0.7698, 0.535728
3505,   0.7698, 0.539474
3506,   0.7698, 0.537733
3507,   0.7698, 0.540835
3508,   0.7698, 0.537263
3509,   0.7698, 0.530599
3510,   0.7698, 0.533235
3511,   0.7698, 0.521151
3512,   0.7698, 0.526901
3513,   0.7698, 0.530149
3514,   0.7698, 0.523398
3515,   0.7698, 0.528059
3516,   0.7698, 0.518048
3517,   0.7698, 0.513889
3518,   0.7698, 0.510331
3519,   0.7698, 0.501558
3520,   0.7698, 0.501482
3521,   0.7698, 0.506532
3522,   0.7698,  0.51552
3523,   0.7811, 0.526565
3524,   0.7811, 0.526231
3525,   0.7811, 0.529157
3526,   0.7811, 0.528057
3527,   0.7811, 0.525765
3528,   0.7811, 0.519222
3529,   0.7811, 0.515904
3530,   0.7811,  0.51671
3531,   0.7811, 0.509333
3532,   0.7811, 0.514478
3533,   0.7811, 0.510395
3534,   0.7811, 0.521445
3535,   0.7811, 0.520406
3536,   0.7811,  0.52117
3537,   0.7811, 0.527992
3538,   0.7811, 0.534436
3539,   0.7811, 0.537326
3540,   0.7811, 0.541531
3541,   0.7811, 0.531291
3542,   0.7811, 0.524735
3543,   0.7811, 0.529106
3544,   0.7811, 0.524484
3545,   0.7811, 0.526295
3546,   0.7811, 0.522861
3547,   0.7811, 0.517347
3548,   0.7811, 0.511823
3549,   0.7811, 0.520022
3550,   0.7811, 0.527605
3551,   0.7811, 0.522278
3552,   0.7811,  0.51663
3553,   0.7811, 0.523087
3554,   0.7811, 0.525087
3555,   0.7811, 0.530365
3556,   0.7811, 0.534177
3557,   0.7811, 0.530917
3558,   0.7811, 0.521026
3559,   0.7811, 0.530132
3560,   0.7811, 0.532753
3561,   0.7811,  0.52681
3562,   0.7811,  0.51813
3563,   0.7811, 0.516702
3564,   0.7811, 0.519542
3565,   0.7811, 0.515718
3566,   0.7811, 0.516714
3567,   0.7811, 0.515738
3568,   0.7811, 0.516007
3569,   0.7811,  0.52526
3570,   0.7811, 0.530848
3571,   0.7811, 0.531438
3572,   0.7811, 0.523998
3573,   0.7811, 0.526068
3574,   0.7811, 0.528244
3575,   0.7811, 0.531983
3576,   0.7811, 0.526881
3577,   0.7811, 0.538898
3578,   0.7811, 0.541109
3579,   0.7811, 0.541503
3580,   0.7811, 0.531561
3581,   0.7811, 0.542135
3582,   0.7811, 0.531122
3583,   0.7811, 0.530424
3584,   0.7811, 0.537769
3585,   0.7811, 0.528497
3586,   0.7811, 0.526116
3587,   0.7811, 0.538401
3588,   0.7811, 0.532889
3589,   0.7811, 0.529124
3590,   0.7811, 0.522251
3591,   0.7811,  0.52151
3592,   0.7811, 0.530353
3593,   0.7811, 0.524929
3594,   0.7811, 0.522035
3595,   0.7811, 0.516198
3596,   0.7811, 0.521655
3597,   0.7811, 0.524585
3598,   0.7811, 0.530457
3599,   0.7811, 0.532308
3600,   0.7811, 0.527448
3601,   0.7811, 0.527481
3602,   0.7811,  0.52496
3603,   0.7811, 0.534303
3604,   0.7811, 0.532349
3605,   0.7811, 0.529734
3606,   0.7811, 0.530067
3607,   0.7811, 0.528518
3608,   0.7811, 0.527144
3609,   0.7811, 0.528238
3610,   0.7811, 0.543129
3611,   0.7811, 0.542094
3612,   0.7811,  0.53994
3613,   0.7811, 0.543539
3614,   0.7811, 0.544515
3615,   0.7811, 0.534569
3616,   0.7811, 0.528339
3617,   0.7811, 0.529938
3618,   0.7811, 0.527133
3619,   0.7811, 0.522076
3620,   0.7811, 0.522464
3621,   0.7811, 0.529933
3622,   0.7811, 0.526679
3623,   0.7811, 0.532049
3624,   0.7811, 0.531796
3625,   0.7811, 0.532229
3626,   0.7812, 0.536516
3627,   0.7812, 0.522407
3628,   0.7812, 0.523521
3629,   0.7812, 0.519662
3630,   0.7812, 0.525215
3631,   0.7812, 0.523535
3632,   0.7812,  0.53054
3633,   0.7812, 0.519607
3634,   0.7812, 0.527016
3635,   0.7812, 0.527517
3636,   0.7812, 0.530236
3637,   0.7812, 0.531987
3638,   0.7812, 0.541317
3639,   0.7812,  0.53705
3640,   0.7812, 0.525736
3641,   0.7812, 0.527571
3642,   0.7812, 0.513322
3643,   0.7812, 0.515279
3644,   0.7812, 0.508744
3645,   0.7812, 0.497144
3646,   0.7812, 0.511658
3647,   0.7812, 0.520021
3648,   0.7812, 0.529489
3649,   0.7812,  0.53568
3650,   0.7812, 0.536162
3651,   0.7812, 0.530736
3652,   0.7812, 0.527392
3653,   0.7812, 0.518505
3654,   0.7812, 0.518113
3655,   0.7812,  0.51094
3656,   0.7812, 0.511353
3657,   0.7812, 0.524319
3658,   0.7812,  0.52934
3659,   0.7812, 0.525201
3660,   0.7812, 0.536372
3661,   0.7812, 0.536744
3662,   0.7812, 0.544643
3663,   0.7812, 0.541812
3664,   0.7812, 0.538173
3665,   0.7812, 0.539808
3666,   0.7812, 0.538021
3667,   0.7812, 0.536251
3668,   0.7812, 0.535071
3669,   0.7812, 0.532544
3670,   0.7812, 0.535026
3671,   0.7812, 0.530886
3672,   0.7812, 0.533274
3673,   0.7812, 0.517724
3674,   0.7812,  0.51994
3675,   0.7812, 0.528556
3676,   0.7812, 0.529878
3677,   0.7812, 0.532135
3678,   0.7812, 0.528425
3679,   0.7812, 0.524937
3680,   0.7812, 0.523306
3681,   0.7812, 0.542857
3682,   0.7812,  0.54082
3683,   0.7812, 0.530939
3684,   0.7812, 0.534925
3685,   0.7812, 0.530922
3686,   0.7812, 0.524767
3687,   0.7812, 0.526362
3688,   0.7812, 0.531805
3689,   0.7812, 0.535068
3690,   0.7812, 0.532001
3691,   0.7812, 0.527041
3692,   0.7812, 0.523856
3693,   0.7812, 0.527785
3694,   0.7812, 0.535249
3695,   0.7812, 0.525837
3696,   0.7812, 0.536965
3697,   0.7812, 0.531352
3698,   0.7812, 0.538441
3699,   0.7812, 0.531041
3700,   0.7812, 0.529227
3701,   0.7812, 0.509296
3702,   0.7812, 0.517779
3703,   0.7812, 0.515229
3704,   0.7812, 0.518466
3705,   0.7812, 0.521715
3706,   0.7812,  0.52733
3707,   0.7812, 0.530531
3708,   0.7812, 0.534845
3709,   0.7812, 0.526752
3710,   0.7812,  0.53057
3711,   0.7812, 0.518298
3712,   0.7812, 0.515326
3713,   0.7812, 0.517256
3714,   0.7812, 0.517454
3715,   0.7812, 0.515432
3716,   0.7812, 0.526895
3717,   0.7812, 0.521328
3718,   0.7812, 0.527995
3719,   0.7812, 0.529051
3720,   0.7812,   0.5309
3721,   0.7812, 0.531006
3722,   0.7812, 0.540212
3723,   0.7812, 0.540636
3724,   0.7812, 0.536955
3725,   0.7812, 0.530523
3726,   0.7812,  0.53209
3727,   0.7812, 0.528915
3728,   0.7812, 0.536389
3729,   0.7812, 0.542991
3730,   0.7812, 0.540666
3731,   0.7812, 0.535347
3732,   0.7812, 0.520893
3733,   0.7812, 0.526243
3734,   0.7812,  0.53868
3735,   0.7812, 0.531969
3736,   0.7812, 0.528956
3737,   0.7812, 0.530598
3738,   0.7812, 0.529413
3739,   0.7812,  0.52629
3740,   0.7812, 0.529501
3741,   0.7812, 0.542025
3742,   0.7812,   0.5542
3743,   0.7812,  0.55101
3744,   0.7812, 0.549639
3745,   0.7812, 0.534346
3746,   0.7841, 0.533663
3747,   0.7841, 0.533758
