gen, tournament_binary_twopoint_best, tournament_binary_twopoint_ave
2787,   0.8025, 0.733092
2788,   0.8025,  0.73609
2789,   0.8025, 0.734195
2790,   0.8025, 0.729767
2791,   0.8025, 0.732369
2792,   0.8025, 0.730436
2793,   0.8025, 0.732151
2794,   0.8025, 0.735039
2795,   0.8025, 0.732137
2796,   0.8025, 0.729875
2797,   0.8025, 0.732498
2798,   0.8025, 0.729239
2799,   0.8025, 0.730949
2800,   0.8025, 0.727974
2801,   0.8025, 0.732328
2802,   0.8025, 0.734024
2803,   0.8025, 0.731417
2804,   0.8025, 0.732045
2805,   0.8025, 0.732735
2806,   0.8025, 0.737411
2807,   0.8025, 0.735146
2808,   0.8025, 0.735798
2809,   0.8025,  0.73347
2810,   0.8025, 0.733612
2811,   0.8025, 0.735282
2812,   0.8025, 0.734398
2813,   0.8025, 0.733863
2814,   0.8025, 0.731721
2815,   0.8025, 0.729996
2816,   0.8025, 0.729551
2817,   0.8025, 0.729715
2818,   0.8025, 0.734787
2819,   0.8025,  0.73195
2820,   0.8025,  0.73382
2821,   0.8025, 0.735572
2822,   0.8025,   0.7352
2823,   0.8025, 0.735337
2824,   0.8025, 0.734872
2825,   0.8025, 0.730977
2826,   0.8025, 0.736114
2827,   0.8025, 0.733585
2828,   0.8025, 0.730974
2829,   0.8025, 0.737728
2830,   0.8025, 0.732548
2831,   0.8025, 0.733158
2832,   0.8025, 0.733292
2833,   0.8025,  0.73305
2834,   0.8025, 0.733704
2835,   0.8025, 0.737834
2836,   0.8025, 0.733508
2837,   0.8025, 0.735613
2838,   0.8025, 0.732717
2839,   0.8025, 0.731514
2840,   0.8025, 0.734244
2841,   0.8025, 0.734306
2842,   0.8025, 0.735624
2843,   0.8025, 0.731507
2844,   0.8025, 0.732777
2845,   0.8025, 0.733051
2846,   0.8025, 0.731796
2847,   0.8025, 0.733065
2848,   0.8025, 0.734623
2849,   0.8025, 0.734591
2850,   0.8025, 0.729685
2851,   0.8025, 0.729472
2852,   0.8025, 0.733003
2853,   0.8025, 0.727955
2854,   0.8025, 0.731489
2855,   0.8025, 0.731614
2856,   0.8025, 0.728545
2857,   0.8025, 0.733952
2858,   0.8025, 0.728081
2859,   0.8025, 0.732072
2860,   0.8025, 0.733276
2861,   0.8025, 0.734089
2862,   0.8025, 0.731926
2863,   0.8025, 0.728411
2864,   0.8025, 0.732286
2865,   0.8025, 0.733055
2866,   0.8025, 0.737493
2867,   0.8025,  0.73369
2868,   0.8025, 0.735795
2869,   0.8025, 0.736214
2870,   0.8025, 0.734311
2871,   0.8025, 0.729586
2872,   0.8025, 0.727596
2873,   0.8025,  0.73765
2874,   0.8025,  0.73532
2875,   0.8025, 0.730811
2876,   0.8025, 0.731098
2877,   0.8025, 0.733752
2878,   0.8025, 0.735562
2879,   0.8025, 0.731131
2880,   0.8025, 0.732482
2881,   0.8025, 0.734415
2882,   0.8025, 0.731846
2883,   0.8025, 0.731359
2884,   0.8025, 0.731933
2885,   0.8026,  0.72955
2886,   0.8026, 0.732764
2887,   0.8026, 0.731654
2888,   0.8026, 0.732085
2889,   0.8026, 0.729977
2890,   0.8026, 0.730077
2891,   0.8026, 0.735986
2892,   0.8026, 0.732398
2893,   0.8026, 0.733694
2894,   0.8026, 0.732672
2895,   0.8026, 0.730401
2896,   0.8026,  0.73261
2897,   0.8026, 0.731138
2898,   0.8026,  0.73634
2899,   0.8026, 0.733176
2900,   0.8026,  0.73188
2901,   0.8026, 0.732913
2902,   0.8026,  0.73523
2903,   0.8026,  0.73055
2904,   0.8026, 0.734954
2905,   0.8026, 0.737309
2906,   0.8026, 0.735378
2907,   0.8026, 0.734183
2908,   0.8026, 0.730032
2909,   0.8026, 0.733809
2910,   0.8026, 0.734153
2911,   0.8026, 0.731427
2912,   0.8026, 0.730156
2913,   0.8026, 0.732753
2914,   0.8026, 0.734365
2915,   0.8026, 0.731412
2916,   0.8026,  0.73655
2917,   0.8026, 0.737128
2918,   0.8026, 0.735627
2919,   0.8026, 0.728671
2920,   0.8026,  0.73063
2921,   0.8026, 0.734662
2922,   0.8026, 0.733064
2923,   0.8026, 0.734825
2924,   0.8026, 0.737499
2925,   0.8026,  0.73601
2926,   0.8026, 0.733899
2927,   0.8026, 0.733047
2928,   0.8026, 0.731268
2929,   0.8026, 0.730497
2930,   0.8026, 0.732854
2931,   0.8026, 0.735552
2932,   0.8026, 0.729649
2933,   0.8026, 0.733925
2934,   0.8026, 0.733068
2935,   0.8026, 0.732737
2936,   0.8026, 0.729063
2937,   0.8026, 0.729883
2938,   0.8026, 0.730319
2939,   0.8026, 0.732972
2940,   0.8026, 0.730764
2941,   0.8026,  0.72743
2942,   0.8026, 0.733254
2943,   0.8026, 0.733422
2944,   0.8026, 0.732124
2945,   0.8026, 0.735394
2946,   0.8026, 0.736689
2947,   0.8026, 0.734743
2948,   0.8026, 0.728108
2949,   0.8026, 0.728082
2950,   0.8026, 0.727703
2951,   0.8026, 0.729376
2952,   0.8026, 0.732576
2953,   0.8026,  0.73179
2954,   0.8026, 0.728544
2955,   0.8026, 0.733352
2956,   0.8026, 0.731453
2957,   0.8026, 0.731419
2958,   0.8026, 0.732015
2959,   0.8026,  0.73448
2960,   0.8026, 0.734529
2961,   0.8026,  0.73061
2962,   0.8026, 0.733622
2963,   0.8026, 0.730254
2964,   0.8026, 0.730003
2965,   0.8026, 0.734746
2966,   0.8026, 0.734596
2967,   0.8026, 0.731834
2968,   0.8026, 0.731125
2969,   0.8026, 0.730273
2970,   0.8026, 0.734196
2971,   0.8026, 0.732052
2972,   0.8026, 0.733903
2973,   0.8026,  0.73528
2974,   0.8026, 0.733989
2975,   0.8026, 0.732036
2976,   0.8026, 0.733882
2977,   0.8026,  0.73082
2978,   0.8026, 0.731064
2979,   0.8026, 0.732995
2980,   0.8026, 0.729989
2981,   0.8026, 0.732235
2982,   0.8026, 0.730545
2983,   0.8026, 0.736683
2984,   0.8026, 0.732082
2985,   0.8026, 0.733699
2986,   0.8026,  0.72999
2987,   0.8026,   0.7345
2988,   0.8026, 0.736831
2989,   0.8026, 0.733014
2990,   0.8026, 0.730069
2991,   0.8026, 0.730579
2992,   0.8026, 0.731341
2993,   0.8026, 0.735343
2994,   0.8026, 0.733277
2995,   0.8026, 0.735794
2996,   0.8026, 0.734761
2997,   0.8026, 0.730618
2998,   0.8026, 0.732126
2999,   0.8026, 0.731048
3000,   0.8026, 0.732782
3001,   0.8026, 0.733898
3002,   0.8026, 0.734457
3003,   0.8026, 0.730643
3004,   0.8026, 0.730926
3005,   0.8026,  0.73079
3006,   0.8026, 0.729413
3007,   0.8026, 0.728282
3008,   0.8026, 0.730233
3009,   0.8026, 0.727234
3010,   0.8026, 0.730029
3011,   0.8026, 0.729968
3012,   0.8026, 0.732716
3013,   0.8026,  0.73394
3014,   0.8026, 0.733424
3015,   0.8026, 0.734693
3016,   0.8026, 0.730201
3017,   0.8026, 0.726214
3018,   0.8026, 0.731804
3019,   0.8026, 0.733212
3020,   0.8026,  0.73295
3021,   0.8026, 0.728298
3022,   0.8026, 0.728739
3023,   0.8026,  0.73156
3024,   0.8026, 0.732217
3025,   0.8026, 0.729445
3026,   0.8026, 0.730354
3027,   0.8026, 0.729053
3028,   0.8026, 0.726831
3029,   0.8026, 0.727686
3030,   0.8026, 0.730552
3031,   0.8026, 0.730403
3032,   0.8026, 0.736251
3033,   0.8026,  0.73643
3034,   0.8026, 0.728473
3035,   0.8026, 0.730223
3036,   0.8026, 0.732164
3037,   0.8026, 0.731345
3038,   0.8026, 0.733392
3039,   0.8026, 0.734218
3040,   0.8026, 0.734406
3041,   0.8026, 0.732716
3042,   0.8026, 0.734623
3043,   0.8026, 0.729516
3044,   0.8026, 0.733597
3045,   0.8026, 0.732472
3046,   0.8026, 0.731983
3047,   0.8026, 0.731595
3048,   0.8026, 0.730536
3049,   0.8026, 0.732853
3050,   0.8026, 0.735196
3051,   0.8026, 0.733086
3052,   0.8026, 0.733508
3053,   0.8026, 0.734759
3054,   0.8026, 0.732493
3055,   0.8026, 0.731745
3056,   0.8026, 0.736939
3057,   0.8026, 0.734288
3058,   0.8026, 0.735278
3059,   0.8026,  0.73268
3060,   0.8026, 0.732838
3061,   0.8026, 0.733831
3062,   0.8026, 0.734369
3063,   0.8026, 0.731387
3064,   0.8026,  0.73388
3065,   0.8026, 0.731688
3066,   0.8026, 0.731489
3067,   0.8026, 0.730508
3068,   0.8026, 0.731003
3069,   0.8026, 0.734788
3070,   0.8026, 0.731507
3071,   0.8026, 0.736026
3072,   0.8026, 0.733284
3073,   0.8026, 0.732262
3074,   0.8026, 0.731038
3075,   0.8026, 0.734228
3076,   0.8026,  0.73287
3077,   0.8026, 0.732417
3078,   0.8026, 0.732104
3079,   0.8026, 0.735087
3080,   0.8026, 0.735713
3081,   0.8026, 0.731619
3082,   0.8026, 0.732819
3083,   0.8026, 0.728795
3084,   0.8026, 0.732208
3085,   0.8026, 0.731707
3086,   0.8026, 0.729778
3087,   0.8026, 0.736567
3088,   0.8026, 0.737849
3089,   0.8026, 0.735407
3090,   0.8026, 0.731032
3091,   0.8026,  0.73149
3092,   0.8026,  0.73098
3093,   0.8026, 0.737196
3094,   0.8026, 0.732275
3095,   0.8026, 0.729628
3096,   0.8026,  0.73415
3097,   0.8026, 0.734567
3098,   0.8026, 0.733491
3099,   0.8026, 0.734609
3100,   0.8026, 0.732624
3101,   0.8026, 0.733097
3102,   0.8026, 0.735032
3103,   0.8026, 0.734759
3104,   0.8026, 0.733174
3105,   0.8027, 0.732889
3106,   0.8027, 0.731575
3107,   0.8027, 0.734119
3108,   0.8027, 0.731076
3109,   0.8027, 0.733429
3110,   0.8027, 0.731973
3111,   0.8027, 0.730206
3112,   0.8027, 0.732858
3113,   0.8027, 0.726076
3114,   0.8027, 0.729935
3115,   0.8027, 0.724422
3116,   0.8027, 0.731711
3117,   0.8027,  0.72942
3118,   0.8027, 0.731554
3119,   0.8027, 0.730567
3120,   0.8027, 0.731345
3121,   0.8027, 0.728537
3122,   0.8027, 0.734065
3123,   0.8027, 0.729919
3124,   0.8027, 0.727137
3125,   0.8027, 0.732177
3126,   0.8027, 0.734141
3127,   0.8027, 0.735222
3128,   0.8027, 0.730658
3129,   0.8027, 0.732316
3130,   0.8027, 0.730915
3131,   0.8027, 0.733235
3132,   0.8027, 0.730316
3133,   0.8027, 0.730838
3134,   0.8027, 0.732544
3135,   0.8027, 0.733703
3136,   0.8027, 0.735321
3137,   0.8027, 0.732395
3138,   0.8027, 0.727875
3139,   0.8027, 0.731518
3140,   0.8027, 0.730627
3141,   0.8027, 0.731992
3142,   0.8027, 0.728745
3143,   0.8027, 0.735113
3144,   0.8027, 0.736852
3145,   0.8027, 0.729941
3146,   0.8027, 0.734826
3147,   0.8027, 0.736703
3148,   0.8027, 0.733359
3149,   0.8027, 0.737009
3150,   0.8027, 0.731228
3151,   0.8027, 0.733297
3152,   0.8027, 0.733352
3153,   0.8027, 0.738434
3154,   0.8027, 0.735443
3155,   0.8027,  0.73553
3156,   0.8027, 0.732529
3157,   0.8027, 0.736782
3158,   0.8027, 0.729854
3159,   0.8027, 0.732653
3160,   0.8027, 0.732734
3161,   0.8027,  0.73317
3162,   0.8027, 0.733953
3163,   0.8027, 0.727127
3164,   0.8027, 0.729343
3165,   0.8027, 0.728691
3166,   0.8027, 0.732849
3167,   0.8027, 0.733973
3168,   0.8027, 0.731727
3169,   0.8027, 0.733071
3170,   0.8027, 0.730812
3171,   0.8027, 0.736648
3172,   0.8027, 0.735663
3173,   0.8027, 0.730336
3174,   0.8027, 0.732879
3175,   0.8027, 0.735213
3176,   0.8027, 0.736483
3177,   0.8027, 0.737868
3178,   0.8027, 0.729433
3179,   0.8027, 0.731227
3180,   0.8027, 0.736024
3181,   0.8027, 0.735097
3182,   0.8027, 0.732444
3183,   0.8027, 0.729043
3184,   0.8027, 0.727332
3185,   0.8027, 0.726913
3186,   0.8027, 0.731574
3187,   0.8027, 0.732737
3188,   0.8027, 0.725443
3189,   0.8027, 0.726967
3190,   0.8027, 0.730111
3191,   0.8027, 0.731552
3192,   0.8027, 0.734085
3193,   0.8027, 0.733452
3194,   0.8027, 0.733021
3195,   0.8027, 0.730485
3196,   0.8027, 0.731347
3197,   0.8027, 0.736229
3198,   0.8027, 0.733607
3199,   0.8027, 0.734556
3200,   0.8027,  0.73771
3201,   0.8027, 0.734925
3202,   0.8027, 0.728763
3203,   0.8027, 0.731365
3204,   0.8027, 0.731804
3205,   0.8027, 0.732493
3206,   0.8027, 0.731647
3207,   0.8027,  0.73211
3208,   0.8027,  0.73144
3209,   0.8027, 0.728802
3210,   0.8027, 0.734361
3211,   0.8027, 0.737443
3212,   0.8027, 0.733905
3213,   0.8027, 0.736183
3214,   0.8027,  0.73561
3215,   0.8027, 0.734668
3216,   0.8027, 0.732223
3217,   0.8027, 0.732371
3218,   0.8027, 0.729238
3219,   0.8027, 0.731398
3220,   0.8027, 0.731111
3221,   0.8027, 0.732971
3222,   0.8027, 0.735142
3223,   0.8027, 0.730812
3224,   0.8027, 0.727144
3225,   0.8027, 0.731035
3226,   0.8027, 0.735835
3227,   0.8027, 0.731804
3228,   0.8027, 0.731305
3229,   0.8027, 0.733033
3230,   0.8027, 0.734826
3231,   0.8027, 0.732297
3232,   0.8027, 0.734234
3233,   0.8027, 0.733138
3234,   0.8027, 0.734256
3235,   0.8027, 0.734726
3236,   0.8027, 0.733502
3237,   0.8027, 0.732908
3238,   0.8027, 0.733277
3239,   0.8027, 0.733774
3240,   0.8027, 0.732798
3241,   0.8027, 0.726233
3242,   0.8027, 0.731538
3243,   0.8027, 0.732496
3244,   0.8027, 0.733373
3245,   0.8027, 0.732285
3246,   0.8027, 0.734951
3247,   0.8027, 0.737574
3248,   0.8027, 0.735591
3249,   0.8027, 0.735032
3250,   0.8027, 0.732245
3251,   0.8027,  0.73238
3252,   0.8027, 0.735845
3253,   0.8027, 0.737013
3254,   0.8027, 0.733906
3255,   0.8027, 0.728533
3256,   0.8027, 0.731888
3257,   0.8027, 0.732589
3258,   0.8027, 0.732683
3259,   0.8027, 0.732665
3260,   0.8027, 0.734022
3261,   0.8027, 0.731212
3262,   0.8027, 0.729129
3263,   0.8027, 0.733871
3264,   0.8027, 0.732948
3265,   0.8027, 0.732191
3266,   0.8027, 0.733237
3267,   0.8027, 0.733441
3268,   0.8027, 0.731375
3269,   0.8027,  0.73555
3270,   0.8027, 0.733768
3271,   0.8027,   0.7332
3272,   0.8027, 0.733232
3273,   0.8027, 0.732431
3274,   0.8027, 0.734349
3275,   0.8027, 0.731561
3276,   0.8027, 0.736215
3277,   0.8027, 0.733504
3278,   0.8027, 0.730657
3279,   0.8027, 0.730163
3280,   0.8027,  0.72963
3281,   0.8027, 0.734451
3282,   0.8027, 0.735872
3283,   0.8027, 0.733073
3284,   0.8027, 0.733719
3285,   0.8027,    0.732
3286,   0.8027, 0.732946
3287,   0.8027, 0.736232
3288,   0.8027, 0.736121
3289,   0.8027, 0.730133
3290,   0.8027, 0.732786
3291,   0.8027, 0.732985
3292,   0.8027, 0.730613
3293,   0.8031, 0.736878
3294,   0.8031, 0.730339
3295,   0.8032, 0.733446
3296,   0.8032,  0.73186
3297,   0.8032, 0.734971
3298,   0.8032, 0.732274
3299,   0.8032, 0.731229
3300,   0.8032, 0.729325
3301,   0.8032, 0.732468
3302,   0.8032, 0.731594
3303,   0.8032, 0.730524
3304,   0.8032, 0.732687
3305,   0.8032, 0.732395
3306,   0.8032,  0.73447
3307,   0.8032,  0.73095
3308,   0.8032,  0.73305
3309,   0.8032, 0.736487
3310,   0.8032, 0.735854
3311,   0.8032, 0.732636
3312,   0.8032, 0.734617
3313,   0.8032, 0.732621
3314,   0.8032, 0.733256
3315,   0.8032, 0.731275
3316,   0.8032, 0.734141
3317,   0.8032, 0.733225
3318,   0.8032, 0.733528
3319,   0.8032, 0.733243
3320,   0.8032, 0.729813
3321,   0.8032, 0.733152
3322,   0.8032, 0.732453
3323,   0.8032, 0.727327
3324,   0.8032, 0.725785
3325,   0.8032, 0.730835
3326,   0.8032, 0.735276
3327,   0.8032, 0.734023
3328,   0.8032, 0.733428
3329,   0.8032, 0.731364
3330,   0.8032, 0.735597
3331,   0.8032, 0.730406
3332,   0.8032, 0.733196
3333,   0.8032, 0.730474
3334,   0.8032, 0.733967
3335,   0.8032, 0.734993
3336,   0.8032,  0.73329
3337,   0.8032, 0.731089
3338,   0.8032, 0.730568
3339,   0.8032, 0.731904
3340,   0.8032, 0.736111
3341,   0.8032, 0.729628
3342,   0.8032, 0.736401
3343,   0.8032, 0.735819
3344,   0.8032,   0.7305
3345,   0.8032, 0.728401
3346,   0.8032, 0.731646
3347,   0.8032, 0.734646
3348,   0.8032, 0.733159
3349,   0.8033, 0.735244
3350,   0.8033, 0.730941
3351,   0.8033, 0.731155
3352,   0.8033, 0.731089
3353,   0.8033, 0.728264
3354,   0.8033, 0.732358
3355,   0.8033, 0.736673
3356,   0.8033, 0.737472
3357,   0.8033, 0.731879
3358,   0.8033,  0.73142
3359,   0.8033, 0.736321
3360,   0.8033, 0.734445
3361,   0.8033, 0.735803
3362,   0.8033, 0.734087
3363,   0.8033, 0.736789
3364,   0.8033,  0.73468
3365,   0.8033, 0.734262
3366,   0.8033, 0.734913
3367,   0.8033, 0.733813
3368,   0.8033, 0.733482
3369,   0.8033, 0.734977
3370,   0.8033, 0.737106
3371,   0.8033, 0.736766
3372,   0.8033, 0.727536
3373,   0.8033, 0.734006
3374,   0.8033, 0.729947
3375,   0.8033,  0.73801
3376,   0.8033, 0.734789
3377,   0.8033, 0.734772
3378,   0.8033, 0.731219
3379,   0.8033, 0.734017
3380,   0.8033,  0.73335
3381,   0.8033, 0.733759
3382,   0.8033, 0.730434
3383,   0.8034,  0.73372
3384,   0.8034, 0.734025
3385,   0.8034, 0.735968
3386,   0.8034, 0.735809
3387,   0.8034, 0.732145
3388,   0.8034, 0.734359
3389,   0.8034, 0.736002
3390,   0.8034, 0.732124
3391,   0.8034, 0.732496
3392,   0.8034, 0.734299
3393,   0.8034, 0.741185
3394,   0.8034, 0.739426
3395,   0.8034, 0.734508
3396,   0.8034, 0.733344
3397,   0.8034, 0.737013
3398,   0.8034, 0.734508
3399,   0.8034, 0.732264
3400,   0.8034, 0.731305
3401,   0.8034, 0.731055
3402,   0.8034, 0.731214
3403,   0.8034, 0.732116
3404,   0.8035, 0.729697
3405,   0.8035, 0.731322
3406,   0.8035, 0.728765
3407,   0.8035, 0.731391
3408,   0.8035, 0.732617
3409,   0.8035, 0.732079
3410,   0.8035,  0.73512
3411,   0.8035, 0.731077
3412,   0.8035, 0.734191
3413,   0.8035, 0.733866
3414,   0.8035, 0.733274
3415,   0.8035, 0.734708
3416,   0.8035, 0.738259
3417,   0.8035, 0.734001
3418,   0.8035, 0.734583
3419,   0.8035, 0.732148
3420,   0.8035, 0.734456
3421,   0.8035, 0.737284
3422,   0.8035, 0.732333
3423,   0.8035, 0.732755
3424,   0.8035, 0.734617
3425,   0.8035, 0.730451
3426,   0.8035, 0.730213
3427,   0.8035,  0.73521
3428,   0.8042,  0.72925
3429,   0.8042, 0.734791
3430,   0.8042, 0.731314
3431,   0.8051, 0.730628
3432,   0.8051, 0.732455
3433,   0.8051,  0.73388
3434,   0.8051, 0.727085
3435,   0.8051, 0.732693
3436,   0.8051, 0.735074
3437,   0.8051, 0.730427
3438,   0.8065, 0.730546
3439,   0.8065, 0.731031
3440,   0.8065, 0.734914
3441,   0.8072, 0.735222
3442,   0.8072, 0.734333
3443,   0.8072, 0.737069
3444,   0.8072, 0.735955
3445,   0.8072, 0.737757
3446,   0.8081, 0.736871
3447,   0.8081, 0.736235
3448,   0.8081, 0.738048
3449,   0.8081, 0.737158
3450,   0.8081, 0.738693
3451,   0.8081, 0.733827
3452,   0.8081, 0.737697
3453,   0.8081, 0.735938
3454,     0.81, 0.737082
3455,     0.81, 0.734572
3456,     0.81, 0.733279
3457,     0.81, 0.739911
3458,     0.81, 0.732521
3459,     0.81,  0.73628
3460,     0.81, 0.741354
3461,     0.81, 0.736849
3462,     0.81, 0.737992
3463,     0.81, 0.738671
3464,     0.81, 0.737488
3465,     0.81,  0.73964
3466,     0.81, 0.738139
3467,     0.81, 0.739579
3468,     0.81, 0.735258
3469,     0.81, 0.733323
3470,     0.81, 0.735916
3471,     0.81,  0.73508
3472,     0.81, 0.734418
3473,     0.81, 0.737559
3474,     0.81, 0.734029
3475,     0.81, 0.735291
3476,     0.81, 0.736399
3477,     0.81, 0.742714
3478,     0.81, 0.740329
3479,     0.81, 0.735967
3480,     0.81, 0.740337
3481,     0.81, 0.735632
3482,     0.81, 0.736093
3483,     0.81, 0.737732
3484,     0.81, 0.736645
3485,     0.81, 0.739291
3486,     0.81, 0.739113
3487,     0.81, 0.733711
3488,     0.81, 0.738754
3489,     0.81, 0.739577
3490,     0.81, 0.736418
3491,     0.81, 0.741581
3492,     0.81, 0.739807
3493,     0.81, 0.737809
3494,     0.81, 0.733814
3495,     0.81, 0.735856
3496,     0.81, 0.734894
3497,     0.81, 0.740035
3498,     0.81, 0.741198
3499,   0.8102, 0.741792
3500,    0.813, 0.738284
3501,    0.813, 0.742854
3502,    0.813, 0.739776
3503,    0.813, 0.739436
3504,    0.813,  0.73835
3505,    0.813, 0.739985
3506,    0.813, 0.737438
3507,    0.813, 0.740252
3508,    0.813, 0.738053
3509,    0.813, 0.741876
3510,    0.813, 0.738843
3511,    0.813, 0.746823
3512,    0.813, 0.746361
3513,    0.813, 0.748496
3514,    0.813, 0.741138
3515,    0.813, 0.744166
3516,    0.813, 0.745895
3517,    0.813,  0.73783
3518,    0.813, 0.738886
3519,    0.813, 0.743175
3520,    0.813, 0.745858
3521,    0.813,  0.74402
3522,    0.813, 0.742334
3523,    0.813, 0.743465
3524,    0.813, 0.742521
3525,    0.813, 0.741965
3526,    0.813,  0.74008
3527,    0.813, 0.742644
3528,    0.813, 0.742182
3529,    0.813, 0.741125
3530,   0.8151, 0.740026
3531,   0.8151, 0.742629
3532,   0.8151, 0.742185
3533,   0.8151, 0.738257
3534,   0.8151, 0.741727
3535,   0.8151,  0.74272
3536,   0.8151, 0.742759
3537,   0.8151, 0.741104
3538,   0.8151, 0.741956
3539,   0.8151,  0.74469
3540,   0.8151, 0.738351
3541,   0.8151, 0.741875
3542,   0.8151, 0.739466
3543,   0.8151,  0.74377
3544,   0.8151, 0.747844
3545,   0.8151, 0.744345
3546,   0.8151, 0.744868
3547,   0.8151, 0.743621
3548,   0.8151, 0.743459
3549,   0.8151, 0.740008
3550,   0.8151, 0.742399
3551,   0.8151, 0.740005
3552,   0.8151, 0.739959
3553,   0.8151, 0.743769
3554,   0.8151, 0.736896
3555,   0.8151, 0.740401
3556,   0.8151, 0.743177
3557,   0.8151, 0.742297
3558,   0.8151, 0.740586
3559,   0.8151, 0.740948
3560,   0.8151,  0.74113
3561,   0.8151, 0.743448
3562,   0.8151, 0.742444
3563,   0.8151, 0.742183
3564,   0.8151,  0.74144
3565,   0.8151, 0.743934
3566,   0.8151, 0.743464
3567,   0.8151,  0.74737
3568,   0.8151, 0.743414
3569,   0.8151, 0.745965
3570,   0.8151,  0.74773
3571,   0.8151, 0.749208
3572,   0.8151, 0.744814
3573,   0.8151, 0.744115
3574,   0.8151, 0.744449
3575,   0.8151, 0.742629
3576,   0.8151, 0.747468
3577,   0.8151, 0.745476
3578,   0.8151, 0.743727
3579,   0.8151, 0.742548
3580,   0.8151, 0.743407
3581,   0.8151, 0.741857
3582,   0.8151,  0.74012
3583,   0.8151,  0.74477
3584,   0.8151, 0.742713
3585,   0.8151, 0.740661
3586,   0.8151, 0.740596
3587,   0.8151, 0.738545
3588,   0.8151, 0.744499
3589,   0.8151, 0.744294
3590,   0.8151, 0.743367
3591,   0.8151, 0.743693
3592,   0.8151, 0.743059
3593,   0.8151, 0.739833
3594,   0.8151, 0.742619
3595,   0.8151, 0.742621
3596,   0.8151, 0.741244
3597,   0.8151, 0.749693
3598,   0.8151, 0.745291
3599,   0.8151, 0.741969
3600,   0.8151, 0.746254
3601,   0.8151, 0.743335
3602,   0.8151, 0.743874
3603,   0.8151, 0.743697
3604,   0.8151, 0.737378
3605,   0.8151, 0.741243
3606,   0.8161, 0.743408
3607,   0.8161, 0.741492
3608,   0.8161, 0.746744
3609,   0.8161, 0.747738
3610,   0.8161, 0.751325
3611,   0.8161, 0.744215
3612,   0.8161, 0.743587
3613,   0.8161, 0.745759
3614,   0.8161, 0.751072
3615,   0.8161, 0.746436
3616,   0.8161, 0.742087
3617,   0.8161, 0.743289
3618,   0.8161, 0.747599
3619,   0.8161, 0.747245
3620,   0.8161, 0.744853
3621,   0.8161, 0.741651
3622,   0.8161, 0.749501
3623,   0.8161, 0.746346
3624,   0.8161, 0.746987
3625,   0.8161, 0.744609
3626,   0.8161, 0.746369
3627,   0.8161, 0.745639
3628,   0.8161, 0.746356
3629,   0.8161, 0.741735
3630,   0.8161, 0.744183
3631,   0.8161, 0.742748
3632,   0.8161, 0.746726
3633,   0.8161, 0.744911
3634,   0.8161, 0.745271
3635,   0.8161, 0.748996
3636,   0.8161, 0.748595
3637,   0.8161, 0.746517
3638,   0.8161, 0.744667
3639,   0.8161, 0.746345
3640,   0.8161, 0.744225
3641,   0.8161, 0.747495
3642,   0.8161, 0.744748
3643,   0.8161, 0.747386
3644,   0.8161, 0.745806
3645,   0.8161, 0.745835
3646,   0.8161, 0.747028
3647,   0.8161, 0.748135
3648,   0.8161, 0.743915
3649,   0.8161, 0.738829
3650,   0.8161, 0.743595
3651,   0.8161, 0.742777
3652,   0.8161, 0.742174
3653,   0.8161, 0.744311
3654,   0.8161, 0.742515
3655,   0.8161,  0.74435
3656,   0.8161, 0.748595
3657,   0.8161, 0.746282
3658,   0.8161, 0.745381
3659,   0.8161, 0.744795
3660,   0.8161, 0.747852
3661,   0.8161, 0.749645
3662,   0.8161, 0.745972
3663,   0.8161,  0.74758
3664,   0.8161,  0.74729
3665,   0.8161, 0.746683
3666,   0.8161, 0.748245
3667,   0.8161, 0.748343
3668,   0.8161,  0.74693
3669,   0.8161,  0.74655
3670,   0.8161, 0.750352
3671,   0.8161, 0.744713
3672,   0.8161, 0.742968
3673,   0.8161, 0.743412
3674,   0.8161, 0.749115
3675,   0.8161, 0.745767
3676,   0.8163, 0.747558
3677,   0.8163, 0.745943
3678,   0.8163, 0.746023
3679,   0.8163,  0.74179
3680,   0.8163,  0.74114
3681,   0.8163, 0.746756
3682,   0.8163, 0.745826
3683,   0.8163, 0.746193
3684,   0.8163, 0.745059
3685,   0.8163, 0.742813
3686,   0.8163, 0.745483
3687,   0.8163,  0.73961
3688,   0.8163, 0.746979
3689,   0.8163, 0.749126
3690,   0.8163,  0.74205
3691,   0.8163, 0.740405
3692,   0.8163, 0.742699
3693,   0.8163, 0.743543
3694,   0.8163, 0.744901
3695,   0.8163, 0.746769
3696,   0.8163, 0.742919
3697,   0.8163, 0.745164
3698,   0.8163, 0.745345
3699,   0.8163, 0.742127
3700,   0.8167, 0.745977
3701,   0.8167, 0.745507
3702,   0.8167, 0.742995
3703,   0.8167, 0.740213
3704,   0.8167, 0.743129
3705,   0.8167, 0.745946
3706,   0.8167, 0.743369
3707,   0.8167, 0.745838
3708,   0.8167,  0.74589
3709,   0.8167, 0.743738
3710,   0.8167, 0.745742
3711,   0.8167, 0.749372
3712,   0.8167, 0.748323
3713,   0.8167, 0.742311
3714,   0.8167, 0.745373
3715,   0.8167, 0.746835
3716,   0.8167, 0.741913
3717,   0.8167, 0.744203
3718,   0.8167, 0.741864
3719,   0.8167, 0.745895
3720,   0.8167, 0.754148
3721,   0.8167, 0.752131
3722,   0.8167, 0.745011
