gen, tournament_scalar_uniform_best, tournament_scalar_uniform_ave
2802,   0.8447, 0.754957
2803,   0.8447, 0.752177
2804,   0.8447, 0.758408
2805,   0.8447, 0.753164
2806,   0.8447, 0.761526
2807,   0.8447, 0.756738
2808,   0.8447,  0.75208
2809,   0.8447,  0.75392
2810,   0.8447, 0.753823
2811,   0.8447, 0.750367
2812,   0.8447, 0.757025
2813,   0.8447, 0.754597
2814,   0.8447, 0.762684
2815,    0.846, 0.759939
2816,    0.846,  0.76057
2817,    0.846, 0.754087
2818,    0.846, 0.758489
2819,    0.846, 0.756617
2820,    0.846, 0.752357
2821,    0.846, 0.757167
2822,    0.846, 0.759054
2823,   0.8411, 0.755807
2824,   0.8411, 0.753489
2825,   0.8411,  0.75619
2826,   0.8411, 0.755166
2827,   0.8411, 0.756254
2828,   0.8411,  0.75145
2829,   0.8411,  0.75264
2830,   0.8411, 0.759714
2831,   0.8411, 0.760364
2832,   0.8411, 0.750144
2833,   0.8411, 0.754951
2834,   0.8411, 0.762487
2835,   0.8411, 0.752769
2836,   0.8411, 0.755206
2837,   0.8411, 0.756324
2838,   0.8411, 0.751572
2839,   0.8405, 0.751603
2840,   0.8405,   0.7514
2841,   0.8405, 0.751462
2842,   0.8405, 0.753785
2843,   0.8405, 0.751581
2844,   0.8405, 0.750153
2845,   0.8405,   0.7504
2846,   0.8405, 0.743119
2847,   0.8405, 0.750039
2848,   0.8405, 0.752136
2849,   0.8405, 0.743978
2850,   0.8405, 0.756004
2851,   0.8405, 0.753606
2852,   0.8405, 0.751876
2853,   0.8405,  0.75032
2854,   0.8405, 0.760136
2855,   0.8405, 0.755208
2856,   0.8405,   0.7603
2857,   0.8405, 0.756657
2858,   0.8405, 0.751598
2859,   0.8405, 0.756355
2860,   0.8405, 0.751022
2861,   0.8405, 0.752876
2862,   0.8405, 0.757576
2863,   0.8405, 0.751056
2864,   0.8405, 0.758623
2865,   0.8405, 0.752647
2866,   0.8405, 0.758387
2867,   0.8405, 0.751243
2868,   0.8405, 0.756597
2869,   0.8405, 0.757825
2870,   0.8405, 0.756571
2871,   0.8405, 0.751185
2872,   0.8405, 0.750225
2873,   0.8405,  0.75362
2874,   0.8405, 0.750796
2875,   0.8405, 0.749996
2876,   0.8405, 0.747872
2877,   0.8405, 0.755901
2878,   0.8405, 0.754527
2879,   0.8405, 0.754909
2880,   0.8405, 0.751915
2881,   0.8405,  0.75546
2882,   0.8405, 0.750877
2883,   0.8405, 0.758229
2884,   0.8405, 0.752826
2885,   0.8405,  0.75162
2886,   0.8405, 0.751957
2887,   0.8405, 0.749247
2888,   0.8405, 0.746736
2889,   0.8405, 0.746377
2890,   0.8405,  0.75546
2891,   0.8405, 0.747658
2892,   0.8405, 0.751873
2893,   0.8405, 0.748614
2894,   0.8405, 0.748883
2895,   0.8405, 0.746921
2896,   0.8405, 0.748287
2897,   0.8405, 0.752656
2898,   0.8405, 0.754296
2899,   0.8405, 0.754886
2900,   0.8405, 0.754316
2901,   0.8405, 0.755423
2902,   0.8405, 0.751866
2903,   0.8405, 0.750259
2904,   0.8405, 0.758658
2905,   0.8405, 0.754533
2906,   0.8405, 0.756847
2907,   0.8405, 0.755082
2908,   0.8405, 0.749946
2909,   0.8405,  0.74337
2910,   0.8405, 0.757726
2911,   0.8405, 0.757116
2912,   0.8405, 0.753973
2913,   0.8405, 0.747369
2914,   0.8405, 0.747379
2915,   0.8405, 0.751722
2916,   0.8405, 0.752555
2917,   0.8405, 0.751997
2918,   0.8405, 0.750945
2919,   0.8405, 0.755782
2920,   0.8405, 0.758057
2921,   0.8405, 0.750409
2922,   0.8405, 0.757265
2923,   0.8405, 0.748779
2924,   0.8405, 0.746695
2925,   0.8405, 0.748442
2926,   0.8405, 0.752897
2927,   0.8405, 0.753164
2928,   0.8405, 0.757928
2929,   0.8405, 0.758577
2930,   0.8405, 0.750235
2931,   0.8405,  0.75609
2932,   0.8395, 0.750954
2933,   0.8395, 0.762821
2934,   0.8395, 0.756486
2935,   0.8395,  0.75235
2936,   0.8395, 0.755359
2937,   0.8395, 0.754404
2938,    0.839,  0.74701
2939,    0.839, 0.758339
2940,    0.839, 0.748145
2941,    0.839, 0.751025
2942,    0.839, 0.751433
2943,    0.839, 0.752577
2944,    0.839, 0.753888
2945,    0.839, 0.753604
2946,    0.839, 0.754386
2947,    0.839, 0.745053
2948,    0.839, 0.747495
2949,    0.839, 0.755966
2950,    0.839, 0.752555
2951,    0.839, 0.760362
2952,    0.839, 0.749893
2953,    0.839, 0.747984
2954,    0.839,  0.74886
2955,    0.839,  0.74672
2956,    0.839, 0.754235
2957,   0.8414, 0.752264
2958,   0.8414, 0.750254
2959,   0.8414, 0.741408
2960,   0.8414, 0.752339
2961,   0.8414, 0.753899
2962,   0.8414,  0.75193
2963,   0.8414, 0.756411
2964,   0.8414, 0.748542
2965,   0.8414, 0.750465
2966,   0.8414, 0.744264
2967,   0.8414, 0.753265
2968,   0.8414, 0.750491
2969,   0.8414, 0.740956
2970,   0.8414, 0.756002
2971,   0.8414, 0.744217
2972,   0.8414,  0.75731
2973,   0.8414, 0.752205
2974,   0.8414, 0.759363
2975,   0.8414, 0.747102
2976,   0.8414, 0.754163
2977,   0.8414, 0.749438
2978,   0.8414, 0.752494
2979,   0.8414, 0.749287
2980,   0.8414, 0.750873
2981,   0.8414, 0.750981
2982,   0.8414, 0.749967
2983,   0.8414, 0.751545
2984,   0.8414, 0.754222
2985,   0.8414, 0.747432
2986,   0.8414,  0.75111
2987,   0.8414, 0.745804
2988,   0.8414, 0.746959
2989,   0.8414, 0.745309
2990,   0.8414, 0.750453
2991,   0.8414, 0.746125
2992,   0.8414, 0.755417
2993,   0.8414, 0.750003
2994,   0.8414, 0.750417
2995,   0.8414, 0.745036
2996,   0.8414,  0.75235
2997,   0.8414, 0.744236
2998,   0.8414, 0.752227
2999,   0.8414, 0.747595
3000,   0.8414, 0.746037
3001,   0.8414, 0.755672
3002,   0.8414, 0.752241
3003,   0.8414, 0.746262
3004,   0.8414, 0.754595
3005,   0.8414, 0.751272
3006,   0.8414, 0.755823
3007,   0.8414, 0.755905
3008,   0.8414, 0.747137
3009,   0.8414, 0.754998
3010,   0.8414, 0.755094
3011,   0.8414, 0.746234
3012,   0.8414, 0.747121
3013,   0.8414, 0.746055
3014,   0.8414, 0.748546
3015,   0.8414, 0.748036
3016,   0.8414, 0.746215
3017,   0.8414, 0.754711
3018,   0.8414, 0.749793
3019,   0.8414, 0.750384
3020,   0.8414,  0.75237
3021,   0.8414, 0.751732
3022,   0.8414, 0.754604
3023,   0.8414, 0.750854
3024,   0.8414,  0.75171
3025,   0.8414,  0.74816
3026,   0.8414, 0.753172
3027,   0.8414, 0.746285
3028,   0.8414, 0.749748
3029,   0.8414, 0.746731
3030,   0.8414, 0.750787
3031,   0.8414, 0.754999
3032,   0.8414, 0.756539
3033,   0.8414, 0.749731
3034,   0.8414, 0.751554
3035,   0.8414,  0.74972
3036,   0.8414, 0.746979
3037,   0.8414, 0.750993
3038,   0.8414, 0.758843
3039,   0.8414, 0.744101
3040,   0.8414, 0.750557
3041,   0.8414,   0.7548
3042,   0.8414, 0.754532
3043,   0.8414, 0.755469
3044,   0.8414, 0.752946
3045,   0.8414, 0.754391
3046,   0.8414, 0.756059
3047,   0.8414, 0.747627
3048,   0.8414, 0.754039
3049,   0.8414, 0.755697
3050,   0.8414,  0.74668
3051,   0.8414, 0.755145
3052,   0.8414, 0.750751
3053,   0.8414, 0.752052
3054,   0.8414, 0.753062
3055,   0.8414, 0.746997
3056,   0.8414, 0.752078
3057,   0.8414, 0.754008
3058,   0.8414, 0.751043
3059,   0.8414, 0.752309
3060,   0.8414, 0.753355
3061,   0.8414,  0.74395
3062,   0.8414, 0.746916
3063,   0.8414,  0.74891
3064,   0.8414, 0.747801
3065,   0.8414, 0.749834
3066,   0.8414, 0.751027
3067,   0.8414, 0.750939
3068,   0.8414, 0.752199
3069,   0.8414, 0.755994
3070,   0.8414,   0.7531
3071,   0.8414, 0.748565
3072,   0.8414, 0.747282
3073,   0.8414, 0.746619
3074,   0.8414, 0.748071
3075,   0.8414, 0.750734
3076,   0.8414, 0.755006
3077,   0.8414, 0.744961
3078,   0.8414, 0.748705
3079,   0.8414, 0.747425
3080,   0.8414, 0.753557
3081,   0.8414,  0.75031
3082,   0.8414, 0.748571
3083,   0.8414, 0.750738
3084,   0.8414, 0.756641
3085,   0.8414, 0.756986
3086,   0.8414, 0.753468
3087,   0.8414, 0.755105
3088,   0.8414, 0.751096
3089,   0.8414,  0.75029
3090,   0.8414, 0.750431
3091,   0.8414, 0.750264
3092,   0.8414, 0.747078
3093,   0.8414, 0.748115
3094,   0.8414, 0.749761
3095,   0.8414, 0.747707
3096,   0.8414, 0.750796
3097,   0.8414, 0.744456
3098,   0.8414,  0.74734
3099,   0.8414, 0.754878
3100,   0.8414, 0.754461
3101,   0.8375, 0.753175
3102,   0.8375, 0.743741
3103,   0.8375, 0.746193
3104,   0.8375, 0.745375
3105,   0.8375, 0.744478
3106,   0.8375, 0.747921
3107,   0.8375, 0.753055
3108,   0.8375, 0.750855
3109,   0.8375, 0.743276
3110,   0.8375, 0.747586
3111,   0.8375, 0.750594
3112,   0.8375, 0.749089
3113,   0.8375, 0.749261
3114,   0.8375, 0.752797
3115,   0.8375, 0.747865
3116,   0.8375, 0.743324
3117,   0.8375, 0.745736
3118,   0.8375, 0.748761
3119,   0.8375, 0.750189
3120,   0.8375,  0.74822
3121,   0.8375, 0.745373
3122,   0.8375, 0.752729
3123,   0.8375,  0.74774
3124,   0.8375,  0.75239
3125,   0.8375, 0.746194
3126,   0.8375, 0.748238
3127,   0.8375, 0.752341
3128,   0.8375, 0.747456
3129,   0.8375, 0.743554
3130,   0.8375, 0.750279
3131,   0.8375, 0.750463
3132,   0.8375,  0.75157
3133,   0.8375,  0.74822
3134,   0.8375, 0.745874
3135,   0.8375, 0.744894
3136,   0.8375, 0.750503
3137,   0.8375, 0.743901
3138,   0.8375, 0.750132
3139,   0.8375, 0.750256
3140,   0.8375, 0.747509
3141,   0.8375, 0.747589
3142,   0.8375,  0.74344
3143,   0.8375, 0.748808
3144,   0.8375, 0.744204
3145,   0.8375,  0.74354
3146,   0.8375, 0.746018
3147,   0.8375, 0.743491
3148,   0.8375, 0.751237
3149,   0.8375, 0.750894
3150,   0.8375, 0.749634
3151,   0.8375, 0.752194
3152,   0.8375, 0.742083
3153,   0.8375, 0.746396
3154,   0.8375, 0.747749
3155,   0.8375,  0.74261
3156,   0.8375,  0.74735
3157,   0.8375, 0.742169
3158,   0.8375, 0.743249
3159,   0.8375, 0.745694
3160,   0.8375, 0.740429
3161,   0.8375, 0.745096
3162,   0.8375, 0.753865
3163,   0.8375, 0.744784
3164,   0.8375, 0.745355
3165,   0.8375, 0.742424
3166,   0.8375, 0.747663
3167,   0.8375, 0.744896
3168,   0.8375, 0.748585
3169,   0.8375, 0.743686
3170,   0.8375, 0.744745
3171,   0.8375, 0.746746
3172,   0.8375, 0.747368
3173,   0.8375, 0.749161
3174,   0.8375,  0.74266
3175,   0.8375, 0.750646
3176,   0.8375, 0.742299
3177,   0.8375, 0.747799
3178,   0.8375, 0.746032
3179,   0.8375, 0.747724
3180,   0.8375, 0.742366
3181,   0.8375, 0.745056
3182,   0.8375, 0.749368
3183,   0.8375, 0.744104
3184,   0.8375, 0.745862
3185,   0.8375, 0.745342
3186,   0.8375, 0.747808
3187,   0.8375, 0.743702
3188,   0.8375, 0.751178
3189,   0.8375, 0.742616
3190,   0.8375, 0.750959
3191,   0.8375, 0.744642
3192,   0.8375, 0.745155
3193,   0.8375, 0.745153
3194,   0.8375, 0.748201
3195,   0.8375, 0.752286
3196,   0.8375, 0.745184
3197,   0.8375, 0.749593
3198,   0.8375, 0.749547
3199,   0.8375, 0.748789
3200,   0.8375, 0.743511
3201,   0.8375, 0.742301
3202,   0.8375, 0.743551
3203,   0.8375, 0.756341
3204,   0.8375, 0.746381
3205,   0.8375, 0.741701
3206,   0.8375, 0.745765
3207,   0.8375,  0.75261
3208,   0.8375, 0.753302
3209,   0.8375, 0.749301
3210,   0.8375, 0.751172
3211,   0.8375, 0.743361
3212,   0.8375, 0.749694
3213,   0.8375, 0.751159
3214,   0.8375, 0.744845
3215,   0.8375, 0.746422
3216,   0.8375, 0.751126
3217,   0.8375, 0.745152
3218,   0.8375, 0.744974
3219,   0.8375, 0.742678
3220,   0.8375, 0.745918
3221,   0.8375, 0.745397
3222,   0.8375, 0.746374
3223,   0.8375, 0.748369
3224,   0.8375, 0.744044
3225,   0.8375, 0.749247
3226,   0.8375, 0.746755
3227,   0.8375, 0.745672
3228,   0.8375, 0.747515
3229,   0.8375, 0.749497
3230,   0.8375, 0.743411
3231,   0.8375, 0.753459
3232,   0.8375, 0.751592
3233,   0.8375, 0.747733
3234,   0.8375, 0.747126
3235,   0.8375, 0.753591
3236,   0.8375, 0.753253
3237,   0.8375, 0.755925
3238,   0.8375, 0.750348
3239,   0.8375, 0.751836
3240,   0.8375, 0.749105
3241,   0.8375, 0.749133
3242,   0.8375,  0.75043
3243,   0.8375, 0.746272
3244,   0.8375, 0.744695
3245,   0.8375, 0.745807
3246,   0.8375, 0.744453
3247,   0.8375, 0.748792
3248,   0.8375, 0.750104
3249,   0.8375, 0.743439
3250,   0.8375, 0.744816
3251,   0.8375, 0.751058
3252,   0.8375, 0.744554
3253,   0.8375, 0.749945
3254,   0.8375, 0.746617
3255,   0.8375, 0.746063
3256,   0.8375, 0.749003
3257,   0.8375, 0.743846
3258,   0.8375, 0.749185
3259,   0.8375, 0.745992
3260,   0.8375, 0.749591
3261,   0.8375, 0.743306
3262,   0.8375, 0.753615
3263,   0.8375, 0.746155
3264,   0.8375, 0.747774
3265,   0.8375, 0.746288
3266,   0.8375, 0.746008
3267,   0.8375, 0.745828
3268,   0.8375, 0.743921
3269,   0.8375, 0.748627
3270,   0.8375, 0.749624
3271,   0.8375, 0.750874
3272,   0.8375, 0.744116
3273,   0.8375,  0.74716
3274,   0.8375, 0.748903
3275,   0.8375, 0.751232
3276,   0.8375, 0.752369
3277,   0.8375, 0.755559
3278,   0.8375, 0.749622
3279,   0.8375,  0.74875
3280,   0.8375, 0.747979
3281,   0.8375, 0.753507
3282,   0.8375, 0.751225
3283,   0.8375, 0.747569
3284,   0.8375, 0.741515
3285,   0.8375, 0.747965
3286,   0.8375, 0.743116
3287,   0.8375, 0.742726
3288,   0.8375, 0.751873
3289,   0.8375,  0.74901
3290,   0.8375, 0.750296
3291,   0.8375, 0.752476
3292,   0.8375, 0.753148
3293,   0.8375, 0.749792
3294,   0.8375, 0.742971
3295,   0.8375, 0.751424
3296,   0.8375, 0.751509
3297,   0.8375, 0.742899
3298,   0.8375, 0.743919
3299,   0.8375, 0.746862
3300,   0.8375, 0.751081
3301,   0.8375, 0.746602
3302,   0.8375, 0.751218
3303,   0.8375,  0.74272
3304,   0.8375, 0.745846
3305,   0.8375, 0.745982
3306,   0.8375, 0.749414
3307,   0.8375, 0.748378
3308,   0.8375, 0.747392
3309,   0.8375, 0.746615
3310,   0.8375, 0.758717
3311,   0.8375, 0.745029
3312,   0.8375, 0.746537
3313,   0.8375, 0.747865
3314,   0.8375, 0.751301
3315,   0.8375,  0.75242
3316,   0.8375, 0.750194
3317,   0.8375, 0.752029
3318,   0.8375, 0.740108
3319,   0.8375, 0.747655
3320,   0.8375, 0.743048
3321,   0.8375, 0.748435
3322,   0.8375, 0.747704
3323,   0.8375, 0.743607
3324,   0.8375, 0.740002
3325,   0.8375,  0.74551
3326,   0.8375, 0.747917
3327,   0.8375, 0.751126
3328,   0.8375, 0.750013
3329,   0.8375, 0.739747
3330,   0.8375, 0.747693
3331,   0.8375, 0.752368
3332,   0.8402, 0.745331
3333,   0.8402, 0.745872
3334,   0.8402, 0.748886
3335,   0.8402, 0.747459
3336,   0.8402, 0.742512
3337,   0.8389, 0.751605
3338,   0.8389, 0.747616
3339,   0.8389, 0.746956
3340,   0.8389,  0.75844
3341,   0.8389, 0.750288
3342,   0.8389, 0.755681
3343,   0.8389, 0.744986
3344,   0.8389, 0.749251
3345,   0.8389, 0.750707
3346,   0.8389, 0.749751
3347,   0.8389, 0.750306
3348,   0.8389, 0.747645
3349,   0.8389, 0.746949
3350,   0.8389, 0.749516
3351,   0.8389, 0.751315
3352,   0.8389, 0.749624
3353,   0.8389, 0.753256
3354,   0.8389, 0.754476
3355,   0.8389, 0.743599
3356,   0.8389, 0.748441
3357,   0.8389, 0.752475
3358,   0.8389, 0.744472
3359,   0.8389, 0.753065
3360,   0.8389,  0.75904
3361,   0.8389, 0.752455
3362,   0.8389,  0.75091
3363,   0.8389, 0.748253
3364,   0.8389, 0.749855
3365,   0.8389, 0.749592
3366,   0.8389, 0.749491
3367,   0.8389, 0.754356
3368,   0.8389,  0.75066
3369,   0.8389, 0.757863
3370,   0.8389, 0.751051
3371,   0.8389, 0.750054
3372,   0.8389, 0.743665
3373,   0.8389, 0.751841
3374,   0.8389, 0.752818
3375,   0.8389, 0.755192
3376,   0.8389, 0.754551
3377,   0.8406, 0.746901
3378,   0.8406,  0.74723
3379,   0.8406, 0.753326
3380,   0.8406,  0.75509
3381,   0.8406, 0.751462
3382,   0.8406, 0.753082
3383,   0.8406, 0.755014
3384,     0.84, 0.748327
3385,     0.84, 0.752963
3386,     0.84,  0.75231
3387,     0.84, 0.758369
3388,     0.84, 0.753245
3389,     0.84, 0.760015
3390,     0.84, 0.755066
3391,     0.84, 0.753385
3392,     0.84, 0.754658
3393,     0.84, 0.753481
3394,     0.84, 0.749827
3395,     0.84, 0.757212
3396,     0.84, 0.752353
3397,     0.84, 0.752762
3398,     0.84, 0.751195
3399,     0.84, 0.747426
3400,     0.84, 0.755044
3401,     0.84, 0.749184
3402,     0.84, 0.752645
3403,     0.84,  0.74971
3404,     0.84, 0.744703
3405,     0.84, 0.750938
3406,     0.84,  0.75278
3407,     0.84, 0.754148
3408,     0.84, 0.752582
3409,     0.84, 0.752625
3410,     0.84, 0.752575
3411,     0.84, 0.757972
3412,     0.84, 0.758658
3413,     0.84, 0.750722
3414,     0.84, 0.753375
3415,     0.84, 0.748556
3416,     0.84, 0.753264
3417,     0.84, 0.751601
3418,     0.84,  0.75367
3419,   0.8407, 0.749538
3420,   0.8407, 0.757156
3421,   0.8407, 0.742436
3422,   0.8407, 0.755621
3423,   0.8407,  0.75061
3424,   0.8407, 0.753693
3425,   0.8407, 0.751296
3426,   0.8407, 0.751647
3427,   0.8407, 0.756791
3428,   0.8407, 0.749936
3429,   0.8407, 0.748938
3430,   0.8407, 0.752416
3431,   0.8407, 0.751043
3432,   0.8407, 0.749976
3433,   0.8407, 0.746996
3434,   0.8407, 0.753892
3435,   0.8407, 0.753576
3436,   0.8407, 0.751435
3437,   0.8407, 0.753221
3438,   0.8407, 0.750457
3439,   0.8407,  0.75054
3440,   0.8407,  0.75408
3441,   0.8407, 0.752293
3442,   0.8407, 0.749934
3443,   0.8407,  0.75391
3444,   0.8407, 0.752288
3445,   0.8421, 0.752369
3446,   0.8421, 0.754865
3447,   0.8421, 0.744869
3448,   0.8421, 0.750216
3449,   0.8421, 0.748744
3450,   0.8421, 0.748725
3451,   0.8421, 0.751378
3452,   0.8421, 0.752064
3453,   0.8421, 0.742556
3454,   0.8421, 0.745161
3455,   0.8421, 0.749643
3456,   0.8421, 0.748725
3457,   0.8421, 0.749251
3458,   0.8421,  0.74762
3459,   0.8421, 0.751764
3460,   0.8421, 0.749582
3461,   0.8421, 0.748907
3462,   0.8421, 0.748451
3463,   0.8421, 0.749549
3464,   0.8421, 0.745475
3465,   0.8421, 0.748465
3466,   0.8421, 0.752073
3467,   0.8421, 0.745088
3468,   0.8421, 0.746092
3469,   0.8421, 0.741921
3470,   0.8421, 0.746434
3471,   0.8421, 0.746787
3472,   0.8421, 0.747748
3473,   0.8421, 0.743174
3474,   0.8421, 0.754144
3475,   0.8421,  0.75251
3476,   0.8421, 0.744971
3477,   0.8421, 0.742468
3478,   0.8421, 0.752207
3479,   0.8424, 0.743267
3480,   0.8424, 0.745184
3481,   0.8424, 0.751499
3482,   0.8424, 0.755615
3483,   0.8424, 0.749151
3484,   0.8424, 0.750733
3485,   0.8424, 0.756433
3486,   0.8424, 0.750054
3487,   0.8424, 0.747928
3488,   0.8424, 0.758596
3489,   0.8424, 0.754344
3490,   0.8424,  0.75669
3491,   0.8424, 0.748122
3492,   0.8424, 0.752149
3493,   0.8424, 0.760513
3494,   0.8424, 0.752791
3495,   0.8424,  0.75436
3496,   0.8424, 0.751166
3497,   0.8424, 0.754812
3498,   0.8424, 0.756197
3499,   0.8424, 0.746206
3500,   0.8424, 0.748914
3501,   0.8424, 0.747801
3502,   0.8424, 0.748395
3503,   0.8424, 0.751406
3504,   0.8424, 0.756021
3505,   0.8424,  0.76001
3506,   0.8424, 0.746967
3507,   0.8424, 0.753825
3508,   0.8424,  0.75532
3509,   0.8424, 0.753764
3510,   0.8424, 0.752414
3511,   0.8424, 0.749157
3512,   0.8414, 0.748004
3513,   0.8414,   0.7499
3514,   0.8414, 0.758267
3515,   0.8414, 0.761877
3516,   0.8414, 0.753095
3517,   0.8414,  0.75092
3518,   0.8414, 0.756829
3519,   0.8414, 0.752734
3520,   0.8414, 0.748184
3521,   0.8414,  0.75216
3522,   0.8414, 0.753277
3523,   0.8414, 0.751186
3524,   0.8414, 0.752364
3525,   0.8414, 0.756221
3526,   0.8414, 0.760221
3527,   0.8414, 0.755291
3528,   0.8414, 0.753968
3529,   0.8414, 0.746523
3530,   0.8414,  0.74435
3531,   0.8414, 0.750183
3532,   0.8414, 0.754377
3533,   0.8414, 0.747682
3534,   0.8414, 0.754005
3535,   0.8414, 0.757503
3536,   0.8414, 0.755188
3537,   0.8414, 0.752249
3538,   0.8414, 0.757655
3539,   0.8414,  0.75238
3540,   0.8414, 0.753648
3541,   0.8414, 0.751639
3542,   0.8414, 0.755177
3543,   0.8414, 0.755119
3544,   0.8414, 0.749477
3545,   0.8414,   0.7554
3546,   0.8414, 0.758832
3547,   0.8414, 0.751405
3548,   0.8414, 0.755901
3549,   0.8414, 0.752935
3550,   0.8414, 0.749533
3551,   0.8414, 0.754586
3552,   0.8414, 0.760578
3553,   0.8414, 0.758641
3554,   0.8414, 0.755274
3555,   0.8414, 0.756657
3556,   0.8414, 0.754057
3557,   0.8414, 0.758281
3558,   0.8414, 0.757724
3559,   0.8414, 0.756426
3560,   0.8414, 0.754503
3561,   0.8414, 0.755777
3562,   0.8414, 0.753659
3563,   0.8414, 0.757506
3564,   0.8414, 0.760001
3565,   0.8414, 0.750929
3566,   0.8414, 0.762446
3567,   0.8414,  0.75514
3568,   0.8416, 0.750964
3569,   0.8416, 0.763406
3570,   0.8416, 0.754978
3571,   0.8416, 0.757634
3572,   0.8416, 0.758841
3573,   0.8416, 0.756854
3574,   0.8416, 0.757694
3575,   0.8416, 0.755732
3576,   0.8416,  0.75438
3577,   0.8416, 0.753302
3578,   0.8416, 0.750834
3579,   0.8416, 0.751594
3580,   0.8416, 0.757048
3581,   0.8416, 0.753324
3582,   0.8416, 0.749964
3583,   0.8416, 0.753401
3584,   0.8416, 0.748933
3585,   0.8416, 0.751872
3586,   0.8416, 0.755427
3587,   0.8418, 0.749505
3588,   0.8418, 0.758379
3589,   0.8427, 0.758955
3590,   0.8427, 0.752589
3591,   0.8427, 0.752498
3592,   0.8427, 0.755744
3593,   0.8427,  0.75439
3594,   0.8427, 0.753157
3595,   0.8427, 0.756571
3596,   0.8427, 0.750606
3597,   0.8427, 0.749001
3598,   0.8427, 0.752916
3599,   0.8427, 0.756101
3600,   0.8427, 0.752629
3601,   0.8427, 0.758416
3602,   0.8427, 0.757417
3603,   0.8427, 0.756509
3604,   0.8427, 0.754182
3605,   0.8427, 0.750967
3606,   0.8427, 0.755852
3607,   0.8427, 0.752883
3608,   0.8427, 0.745095
3609,   0.8427, 0.753974
3610,   0.8427, 0.759192
3611,   0.8427, 0.757984
3612,   0.8427, 0.750817
3613,   0.8427, 0.752578
3614,   0.8427, 0.750342
3615,   0.8427, 0.758105
3616,   0.8427, 0.759775
3617,   0.8427, 0.753185
3618,   0.8427, 0.751169
3619,   0.8427, 0.747114
3620,   0.8427, 0.753481
3621,   0.8427, 0.750955
3622,   0.8427, 0.757791
3623,   0.8427,  0.75186
3624,   0.8427, 0.753002
3625,   0.8427, 0.754258
3626,   0.8427, 0.758588
3627,   0.8427,  0.75052
3628,   0.8427, 0.754979
3629,   0.8427, 0.750375
3630,   0.8427, 0.752106
3631,   0.8427, 0.750961
3632,   0.8427, 0.755342
3633,   0.8427, 0.760571
3634,   0.8427, 0.752793
3635,   0.8427, 0.753035
3636,   0.8427, 0.758093
3637,   0.8427, 0.754053
3638,   0.8427, 0.757395
3639,   0.8427, 0.752785
3640,   0.8427, 0.754531
3641,   0.8427, 0.751998
3642,   0.8427, 0.754242
3643,   0.8427,  0.75753
3644,   0.8427, 0.755284
3645,   0.8427, 0.754639
3646,   0.8427, 0.752052
3647,   0.8427, 0.751672
3648,   0.8427, 0.756861
3649,   0.8427, 0.749357
3650,   0.8427, 0.754579
3651,   0.8427, 0.758877
3652,   0.8427, 0.750692
3653,   0.8443,  0.75617
3654,   0.8443, 0.751261
3655,   0.8443, 0.756189
3656,   0.8443,   0.7637
3657,   0.8443,  0.76265
3658,   0.8443, 0.758235
3659,   0.8443, 0.756325
3660,   0.8443, 0.762017
3661,   0.8443, 0.748904
3662,   0.8443, 0.761486
3663,   0.8443, 0.759198
3664,   0.8443, 0.755901
3665,   0.8443, 0.765215
3666,   0.8443, 0.761271
3667,   0.8443, 0.757087
3668,   0.8443,  0.76066
3669,   0.8443, 0.756274
3670,   0.8443, 0.757262
3671,   0.8443, 0.757917
3672,   0.8443, 0.756264
3673,   0.8443, 0.755826
3674,   0.8443, 0.757461
3675,   0.8443, 0.755147
3676,   0.8443, 0.754734
3677,   0.8443, 0.755122
3678,   0.8443, 0.750877
3679,   0.8443, 0.755998
3680,   0.8443, 0.760417
3681,   0.8443, 0.760181
3682,   0.8443, 0.758684
3683,   0.8443,  0.75754
3684,   0.8443, 0.759014
3685,   0.8443, 0.750546
3686,   0.8443, 0.756067
3687,   0.8443, 0.755127
3688,   0.8443, 0.757205
3689,   0.8443, 0.759611
3690,   0.8443, 0.754522
3691,   0.8443, 0.761608
3692,   0.8443, 0.752476
3693,   0.8443, 0.758847
3694,   0.8443, 0.764251
3695,   0.8443, 0.767021
3696,   0.8443, 0.755054
3697,   0.8443,  0.76014
3698,   0.8443, 0.758951
3699,   0.8443, 0.760921
3700,   0.8443, 0.763394
3701,   0.8443, 0.762896
3702,   0.8443, 0.759043
3703,   0.8443, 0.764392
3704,   0.8443, 0.759798
3705,   0.8443, 0.758604
3706,   0.8443, 0.758993
3707,   0.8443, 0.761984
3708,   0.8443,  0.75757
3709,   0.8443, 0.751673
3710,   0.8443, 0.749055
3711,   0.8443, 0.756424
3712,   0.8443,  0.76028
3713,   0.8443, 0.762312
3714,   0.8443, 0.757788
3715,   0.8443, 0.753814
3716,   0.8443, 0.759279
3717,   0.8443, 0.756871
3718,   0.8443, 0.757126
3719,   0.8443, 0.759937
3720,   0.8443, 0.758171
3721,   0.8443, 0.756419
3722,   0.8443, 0.757888
3723,   0.8443, 0.755109
3724,   0.8443, 0.761794
3725,   0.8443, 0.753571
3726,   0.8443, 0.760477
3727,   0.8443, 0.759384
3728,   0.8443, 0.757405
3729,   0.8443, 0.759389
3730,   0.8443, 0.755209
3731,   0.8443, 0.757631
3732,   0.8443, 0.749816
3733,   0.8443,  0.75869
3734,   0.8443,  0.75215
3735,   0.8443, 0.763093
3736,   0.8443, 0.754134
