gen, tournament_float_twopoint_best, tournament_float_twopoint_ave
   1,   0.2046, 0.102435
   2,   0.2091, 0.112525
   3,   0.2391, 0.125314
   4,   0.2405, 0.130911
   5,   0.2719, 0.155045
   6,   0.2861, 0.166183
   7,   0.2885, 0.191134
   8,   0.2924, 0.200524
   9,   0.3356, 0.210915
  10,   0.3356, 0.215968
  11,   0.3356, 0.226124
  12,   0.3438, 0.259953
  13,   0.3483, 0.287946
  14,   0.3616, 0.308099
  15,   0.3719, 0.319039
  16,   0.3808, 0.324447
  17,   0.3972, 0.333002
  18,   0.3975, 0.341932
  19,   0.4167, 0.350741
  20,   0.4167, 0.353815
  21,   0.4196, 0.358319
  22,   0.4317, 0.371307
  23,   0.4317, 0.369144
  24,   0.4433,  0.38148
  25,   0.4494, 0.387448
  26,   0.4494, 0.393366
  27,   0.4611, 0.403494
  28,    0.466, 0.404918
  29,   0.4767, 0.407508
  30,   0.4767,  0.40815
  31,   0.4767, 0.411983
  32,   0.4812, 0.413917
  33,   0.4838, 0.419534
  34,   0.4861, 0.425035
  35,   0.4861, 0.417466
  36,   0.4861, 0.416271
  37,   0.4861, 0.423297
  38,   0.4861, 0.423164
  39,   0.4861,  0.42418
  40,   0.4881, 0.426732
  41,   0.4891, 0.426433
  42,   0.4928, 0.425319
  43,   0.4928,  0.42781
  44,   0.4928, 0.427236
  45,   0.4935, 0.433061
  46,   0.4953, 0.441955
  47,   0.4953, 0.441258
  48,   0.5069, 0.441685
  49,   0.5069, 0.448075
  50,   0.5162, 0.451196
  51,   0.5162, 0.453257
  52,   0.5162, 0.455002
  53,   0.5242, 0.458316
  54,   0.5321, 0.459916
  55,   0.5321, 0.468479
  56,   0.5368, 0.467267
  57,   0.5368, 0.469808
  58,   0.5504, 0.478047
  59,   0.5504, 0.482581
  60,   0.5524, 0.489788
  61,   0.5524, 0.486678
  62,   0.5524, 0.489792
  63,   0.5524, 0.492602
  64,   0.5533, 0.489725
  65,   0.5533,  0.49304
  66,   0.5552, 0.490703
  67,   0.5633, 0.498004
  68,   0.5633, 0.493165
  69,   0.5633,   0.4969
  70,   0.5633, 0.502239
  71,   0.5652, 0.505689
  72,   0.5652, 0.507226
  73,   0.5652, 0.503779
  74,   0.5683,   0.5035
  75,   0.5683, 0.500106
  76,   0.5683, 0.505394
  77,   0.5683, 0.504502
  78,   0.5755, 0.501867
  79,   0.5755, 0.502071
  80,   0.5755, 0.507302
  81,   0.5766, 0.512787
  82,   0.5773,  0.51216
  83,   0.5791, 0.518042
  84,   0.5835, 0.517754
  85,   0.5835, 0.517757
  86,   0.5847, 0.515549
  87,   0.5853, 0.516675
  88,   0.5853, 0.518052
  89,   0.5866, 0.516568
  90,   0.5869, 0.520237
  91,   0.5869, 0.521451
  92,   0.5894, 0.521708
  93,   0.5894, 0.522561
  94,   0.5894,  0.52599
  95,   0.5901, 0.526954
  96,   0.5921, 0.525592
  97,   0.5921, 0.525173
  98,   0.5921, 0.525711
  99,   0.5921, 0.529523
 100,   0.5921, 0.524173
 101,   0.5921, 0.523974
 102,   0.5948, 0.521848
 103,   0.5948, 0.527363
 104,   0.5965, 0.528421
 105,   0.5965,  0.52932
 106,   0.5965, 0.529987
 107,   0.5965, 0.525883
 108,   0.5965, 0.521269
 109,   0.5965,  0.52909
 110,   0.5965, 0.532934
 111,   0.5965, 0.528682
 112,   0.5965,   0.5351
 113,   0.5965, 0.532806
 114,   0.5974, 0.528364
 115,   0.5974, 0.530004
 116,   0.5974,  0.53668
 117,   0.5974, 0.535819
 118,   0.5996, 0.535697
 119,   0.5996, 0.534432
 120,      0.6, 0.534373
 121,   0.6028, 0.534344
 122,   0.6028, 0.533338
 123,   0.6028,  0.52969
 124,   0.6028, 0.526894
 125,   0.6028,   0.5324
 126,   0.6028, 0.534244
 127,   0.6028, 0.533509
 128,   0.6028, 0.531998
 129,   0.6028, 0.536952
 130,   0.6039, 0.540613
 131,   0.6039,  0.54099
 132,   0.6049,  0.53969
 133,   0.6059,  0.54436
 134,   0.6076, 0.545886
 135,   0.6076, 0.545972
 136,   0.6076, 0.545717
 137,   0.6076, 0.546251
 138,   0.6093, 0.552412
 139,   0.6093, 0.547593
 140,   0.6093, 0.548009
 141,   0.6093, 0.546353
 142,   0.6093, 0.547614
 143,     0.61, 0.549704
 144,     0.61, 0.552734
 145,   0.6135, 0.551561
 146,   0.6135,  0.54999
 147,   0.6135, 0.551104
 148,   0.6135, 0.546879
 149,   0.6135, 0.547902
 150,   0.6135, 0.549734
 151,   0.6135, 0.551177
 152,   0.6135, 0.550242
 153,   0.6135, 0.555467
 154,   0.6135, 0.550896
 155,   0.6135, 0.550272
 156,   0.6135, 0.551284
 157,   0.6135,  0.54695
 158,   0.6135,  0.55199
 159,   0.6135, 0.553018
 160,   0.6135, 0.551822
 161,   0.6135, 0.549274
 162,   0.6135, 0.553482
 163,   0.6135,  0.54609
 164,   0.6135, 0.551571
 165,   0.6135,  0.55836
 166,   0.6135, 0.556768
 167,   0.6135, 0.556203
 168,   0.6135, 0.551879
 169,   0.6135, 0.552525
 170,   0.6135, 0.549775
 171,   0.6135, 0.551783
 172,   0.6135,  0.55319
 173,   0.6135, 0.550646
 174,   0.6153, 0.553167
 175,   0.6153, 0.557946
 176,   0.6153, 0.556753
 177,   0.6153, 0.550177
 178,   0.6153, 0.553356
 179,   0.6153,  0.55336
 180,   0.6153, 0.554683
 181,   0.6153, 0.556442
 182,   0.6153, 0.559843
 183,   0.6153, 0.555363
 184,   0.6153, 0.556781
 185,   0.6153, 0.554288
 186,   0.6153, 0.554686
 187,   0.6153, 0.548962
 188,   0.6153, 0.554195
 189,   0.6153, 0.553092
 190,   0.6167, 0.550437
 191,   0.6167, 0.553377
 192,   0.6167, 0.557614
 193,   0.6167, 0.557624
 194,   0.6167,  0.55113
 195,   0.6167, 0.551164
 196,   0.6167, 0.557984
 197,   0.6167, 0.560381
 198,   0.6167, 0.558325
 199,    0.617, 0.557466
 200,    0.617, 0.557908
 201,   0.6179, 0.557074
 202,   0.6179, 0.554854
 203,   0.6179, 0.556916
 204,   0.6179, 0.558487
 205,   0.6179, 0.557205
 206,   0.6183, 0.555417
 207,   0.6183,   0.5586
 208,   0.6183, 0.557085
 209,   0.6183, 0.560403
 210,   0.6183, 0.560013
 211,   0.6183, 0.552035
 212,   0.6183, 0.556387
 213,   0.6194, 0.557457
 214,   0.6194, 0.557373
 215,   0.6203, 0.556876
 216,   0.6203, 0.558839
 217,   0.6203, 0.562894
 218,   0.6212, 0.559016
 219,   0.6212, 0.560122
 220,   0.6212, 0.557944
 221,   0.6212, 0.559797
 222,   0.6219, 0.559598
 223,   0.6219, 0.560983
 224,   0.6219, 0.555634
 225,   0.6219, 0.558984
 226,   0.6219, 0.559722
 227,   0.6219, 0.561523
 228,   0.6219, 0.563982
 229,   0.6219, 0.565511
 230,   0.6252, 0.558883
 231,   0.6252, 0.559842
 232,   0.6255,  0.55794
 233,   0.6255, 0.561406
 234,   0.6255, 0.564283
 235,   0.6255, 0.565787
 236,   0.6255, 0.565551
 237,   0.6255, 0.561161
 238,   0.6255, 0.559802
 239,   0.6261, 0.563263
 240,   0.6261, 0.566287
 241,   0.6262, 0.564768
 242,   0.6262, 0.561086
 243,   0.6262,  0.57015
 244,   0.6262, 0.570483
 245,   0.6268, 0.572104
 246,   0.6268, 0.567001
 247,   0.6268, 0.567656
 248,   0.6268,  0.56693
 249,   0.6268, 0.568549
 250,   0.6268, 0.566696
 251,   0.6268,  0.56319
 252,   0.6268,  0.56562
 253,   0.6268, 0.565202
 254,   0.6275, 0.564517
 255,   0.6275, 0.564263
 256,   0.6275, 0.567307
 257,   0.6275, 0.567452
 258,   0.6275, 0.567868
 259,   0.6275, 0.564558
 260,   0.6275,  0.56522
 261,   0.6275, 0.564363
 262,   0.6275, 0.566557
 263,   0.6275, 0.570675
 264,   0.6276, 0.569009
 265,   0.6276, 0.566545
 266,   0.6276, 0.565733
 267,   0.6276, 0.564224
 268,   0.6276, 0.565456
 269,   0.6281, 0.566293
 270,   0.6281, 0.563262
 271,   0.6286, 0.566585
 272,   0.6286, 0.566705
 273,   0.6286, 0.566306
 274,   0.6286, 0.565352
 275,   0.6286, 0.563877
 276,   0.6286, 0.558536
 277,   0.6286, 0.564577
 278,   0.6286, 0.565961
 279,   0.6286, 0.565702
 280,   0.6286, 0.571227
 281,   0.6286, 0.568613
 282,   0.6286, 0.569883
 283,   0.6296, 0.566546
 284,   0.6296, 0.567557
 285,   0.6296, 0.568043
 286,   0.6296, 0.568072
 287,   0.6296, 0.566796
 288,   0.6296, 0.569963
 289,   0.6296, 0.565946
 290,   0.6296, 0.568662
 291,   0.6296, 0.569748
 292,   0.6296, 0.566546
 293,   0.6296, 0.565278
 294,   0.6296, 0.560983
 295,   0.6296, 0.569332
 296,   0.6299, 0.564671
 297,   0.6299, 0.567952
 298,   0.6299, 0.569918
 299,   0.6305, 0.568079
 300,   0.6305, 0.566657
 301,   0.6305, 0.564078
 302,   0.6305, 0.568991
 303,   0.6305, 0.564911
 304,   0.6307, 0.567394
 305,   0.6307, 0.565814
 306,   0.6307, 0.568296
 307,   0.6307, 0.570839
 308,   0.6307, 0.568668
 309,   0.6307, 0.570715
 310,   0.6307, 0.568151
 311,   0.6307, 0.573772
 312,   0.6313, 0.569212
 313,   0.6313, 0.568421
 314,   0.6313, 0.570014
 315,   0.6313, 0.571952
 316,   0.6313, 0.567357
 317,   0.6316, 0.571977
 318,   0.6316, 0.574639
 319,   0.6316, 0.571616
 320,   0.6316, 0.567678
 321,   0.6316, 0.565235
 322,   0.6316,  0.56824
 323,   0.6319, 0.568478
 324,   0.6319, 0.569385
 325,   0.6319, 0.568001
 326,   0.6319, 0.567022
 327,   0.6319,  0.56908
 328,   0.6319, 0.564948
 329,   0.6319, 0.565995
 330,   0.6319, 0.565239
 331,   0.6319, 0.565812
 332,   0.6319, 0.567774
 333,   0.6319, 0.573301
 334,   0.6319, 0.565104
 335,   0.6319, 0.565997
 336,   0.6319, 0.569484
 337,   0.6319, 0.569996
 338,   0.6319, 0.567325
 339,   0.6319, 0.571599
 340,   0.6319, 0.566419
 341,   0.6319, 0.566501
 342,   0.6319, 0.567156
 343,   0.6326, 0.567817
 344,   0.6326, 0.570239
 345,   0.6326, 0.565616
 346,   0.6326, 0.565054
 347,   0.6326, 0.567269
 348,   0.6326, 0.567218
 349,   0.6326, 0.562479
 350,   0.6326, 0.564561
 351,   0.6326, 0.565486
 352,   0.6331, 0.568369
 353,   0.6331, 0.571877
 354,   0.6331, 0.570601
 355,   0.6331, 0.566754
 356,   0.6331, 0.570395
 357,   0.6331,  0.56956
 358,   0.6334, 0.569404
 359,   0.6334, 0.572088
 360,   0.6334, 0.571085
 361,   0.6334, 0.568703
 362,   0.6334, 0.571527
 363,   0.6334, 0.569632
 364,   0.6334, 0.570908
 365,   0.6334,  0.57398
 366,   0.6334, 0.570304
 367,   0.6334, 0.570729
 368,   0.6344, 0.573277
 369,   0.6344, 0.570498
 370,   0.6344, 0.573501
 371,   0.6344, 0.574284
 372,   0.6344, 0.567837
 373,   0.6344,  0.57195
 374,   0.6344, 0.574608
 375,   0.6344, 0.571163
 376,   0.6344, 0.573223
 377,   0.6344, 0.570392
 378,   0.6344, 0.566036
 379,   0.6344, 0.570049
 380,   0.6344, 0.569973
 381,   0.6344,  0.56763
 382,   0.6344, 0.580779
 383,   0.6344, 0.570566
 384,   0.6344, 0.574373
 385,   0.6344, 0.567645
 386,   0.6344, 0.570199
 387,   0.6344, 0.573105
 388,   0.6344, 0.572351
 389,   0.6344, 0.566764
 390,   0.6344, 0.572583
 391,   0.6344, 0.574804
 392,   0.6344, 0.574822
 393,   0.6344, 0.574074
 394,   0.6344, 0.571547
 395,   0.6344,  0.57041
 396,   0.6344, 0.572448
 397,   0.6344, 0.570446
 398,   0.6344, 0.574973
 399,   0.6344, 0.572284
 400,   0.6344, 0.571025
 401,   0.6344, 0.569148
 402,   0.6344, 0.574546
 403,   0.6344, 0.574434
 404,   0.6344, 0.572847
 405,   0.6344, 0.575593
 406,   0.6344, 0.570484
 407,   0.6344, 0.570488
 408,   0.6344, 0.566868
 409,   0.6344, 0.568757
 410,   0.6344, 0.573655
 411,   0.6344, 0.570535
 412,   0.6344,  0.57193
 413,   0.6344, 0.573174
 414,   0.6344, 0.571992
 415,   0.6344, 0.572421
 416,   0.6344, 0.571383
 417,   0.6344, 0.573871
 418,   0.6344, 0.568303
 419,   0.6344, 0.574145
 420,   0.6344, 0.577218
 421,   0.6348,  0.57264
 422,   0.6348, 0.570189
 423,   0.6348, 0.573381
 424,   0.6348, 0.573425
 425,   0.6348, 0.569921
 426,   0.6348, 0.571431
 427,   0.6348, 0.570602
 428,   0.6348, 0.573202
 429,   0.6355, 0.575856
 430,   0.6355, 0.574054
 431,   0.6355, 0.576235
 432,   0.6355, 0.575346
 433,   0.6355, 0.576464
 434,   0.6355, 0.575634
 435,   0.6355, 0.574355
 436,   0.6355, 0.576924
 437,   0.6355, 0.579163
 438,   0.6355, 0.579548
 439,   0.6355,   0.5756
 440,   0.6355, 0.579193
 441,   0.6355, 0.573723
 442,   0.6355, 0.572362
 443,   0.6365, 0.576102
 444,   0.6365, 0.568708
 445,   0.6365, 0.567304
 446,   0.6365,  0.57114
 447,   0.6365, 0.576055
 448,   0.6365, 0.574559
 449,   0.6365, 0.572042
 450,   0.6366, 0.575514
 451,   0.6366, 0.575326
 452,   0.6366, 0.576356
 453,   0.6366, 0.582097
 454,   0.6366, 0.578372
 455,   0.6366, 0.576281
 456,   0.6376, 0.578736
 457,   0.6376, 0.575121
 458,   0.6378, 0.572629
 459,   0.6378, 0.576613
 460,   0.6378, 0.579032
 461,   0.6378, 0.571838
 462,   0.6378, 0.576237
 463,   0.6378, 0.575559
 464,   0.6378, 0.578987
 465,   0.6378, 0.578264
 466,   0.6378, 0.578744
 467,   0.6378, 0.575749
 468,   0.6378, 0.581473
 469,   0.6378, 0.576581
 470,   0.6378,  0.57726
 471,   0.6378, 0.579004
 472,   0.6378,  0.57484
 473,   0.6378, 0.575216
 474,   0.6378, 0.577591
 475,   0.6378, 0.573854
 476,   0.6378, 0.574975
 477,   0.6378, 0.577491
 478,   0.6378, 0.582533
 479,   0.6378, 0.577479
 480,   0.6378, 0.580715
 481,   0.6378, 0.577331
 482,   0.6378, 0.574935
 483,   0.6378, 0.577344
 484,   0.6378, 0.579143
 485,   0.6378, 0.581294
 486,   0.6378, 0.577258
 487,   0.6378, 0.576978
 488,   0.6378,  0.57785
 489,   0.6378, 0.574418
 490,   0.6378, 0.576791
 491,   0.6378,  0.57646
 492,   0.6378, 0.578862
 493,   0.6383,  0.57693
 494,   0.6383, 0.573624
 495,   0.6383, 0.576784
 496,   0.6383,  0.58239
 497,   0.6383, 0.576347
 498,   0.6383, 0.575753
 499,   0.6383, 0.579449
 500,   0.6385,  0.57485
 501,   0.6385, 0.578447
 502,   0.6385, 0.579813
 503,   0.6385, 0.577355
 504,   0.6394, 0.578365
 505,   0.6394, 0.577451
 506,   0.6394, 0.579369
 507,   0.6394, 0.578507
 508,   0.6394, 0.579036
 509,   0.6394, 0.578711
 510,   0.6394, 0.580914
 511,   0.6394, 0.582657
 512,   0.6394, 0.579339
 513,   0.6394, 0.580169
 514,   0.6394, 0.577222
 515,   0.6394, 0.578192
 516,   0.6394, 0.580222
 517,   0.6394, 0.581034
 518,   0.6394,  0.58036
 519,   0.6394, 0.580979
 520,   0.6394, 0.584343
 521,   0.6394, 0.581214
 522,   0.6394, 0.577652
 523,   0.6394, 0.574884
 524,   0.6394, 0.580943
 525,   0.6394, 0.577597
 526,   0.6394, 0.577795
 527,   0.6394, 0.579206
 528,   0.6394,  0.58331
 529,   0.6394, 0.583697
 530,   0.6394, 0.577281
 531,   0.6394, 0.582538
 532,   0.6394, 0.584072
 533,   0.6404, 0.580914
 534,   0.6404,  0.58131
 535,   0.6404, 0.578513
 536,   0.6404, 0.579233
 537,   0.6404, 0.578206
 538,   0.6404, 0.583834
 539,   0.6404, 0.577031
 540,   0.6404, 0.581794
 541,   0.6404, 0.576009
 542,   0.6404, 0.576132
 543,   0.6404, 0.580348
 544,   0.6404, 0.581573
 545,   0.6405, 0.581455
 546,   0.6405, 0.578554
 547,   0.6405, 0.580777
 548,   0.6405, 0.578201
 549,   0.6405, 0.579541
 550,   0.6405, 0.579979
 551,   0.6405, 0.575651
 552,   0.6405,  0.58014
 553,   0.6405, 0.578345
 554,   0.6405, 0.574223
 555,   0.6405, 0.578864
 556,   0.6405, 0.577924
 557,   0.6405, 0.578421
 558,   0.6405, 0.575171
 559,   0.6405, 0.578262
 560,   0.6405, 0.579397
 561,   0.6405, 0.579108
 562,   0.6405, 0.582406
 563,   0.6405, 0.577496
 564,   0.6405, 0.579099
 565,   0.6405, 0.581643
 566,   0.6405, 0.579211
 567,   0.6405, 0.575773
 568,   0.6405, 0.578439
 569,   0.6405, 0.579176
 570,   0.6405, 0.578915
 571,   0.6405, 0.582408
 572,   0.6405, 0.581682
 573,   0.6405,  0.57819
 574,   0.6405, 0.580078
 575,   0.6405, 0.575615
 576,   0.6405, 0.577063
 577,   0.6405, 0.579247
 578,   0.6405, 0.578292
 579,   0.6407, 0.580916
 580,   0.6407, 0.581991
 581,   0.6407, 0.577488
 582,   0.6407, 0.582701
 583,   0.6407, 0.582827
 584,   0.6407, 0.581846
 585,   0.6407, 0.584001
 586,   0.6407, 0.582259
 587,   0.6407, 0.580772
 588,   0.6407, 0.580315
 589,   0.6407, 0.577355
 590,   0.6407, 0.582878
 591,   0.6407, 0.580699
 592,   0.6407, 0.580508
 593,   0.6407, 0.576305
 594,   0.6407,  0.58141
 595,   0.6407, 0.579674
 596,   0.6407, 0.584246
 597,   0.6407, 0.576796
 598,   0.6407, 0.579023
 599,   0.6407, 0.576899
 600,   0.6407, 0.578295
 601,   0.6407,  0.57795
 602,   0.6407, 0.578928
 603,   0.6407, 0.579527
 604,   0.6407, 0.581538
 605,   0.6408, 0.580817
 606,   0.6408, 0.581773
 607,   0.6408, 0.580712
 608,   0.6408, 0.578047
 609,   0.6408, 0.572298
 610,   0.6408, 0.575203
 611,   0.6408, 0.580718
 612,   0.6408, 0.581499
 613,   0.6408, 0.577075
 614,   0.6408, 0.578483
 615,   0.6408, 0.578884
 616,   0.6408, 0.578656
 617,   0.6408, 0.578968
 618,   0.6408,  0.57732
 619,   0.6408, 0.578454
 620,   0.6408, 0.578742
 621,   0.6408, 0.577914
 622,   0.6408, 0.581066
 623,   0.6408, 0.578242
 624,   0.6408, 0.576922
 625,   0.6408, 0.582431
 626,   0.6408, 0.574508
 627,   0.6408, 0.577286
 628,   0.6408, 0.575182
 629,   0.6408, 0.578601
 630,   0.6408,  0.57697
 631,   0.6408, 0.574886
 632,   0.6408, 0.577644
 633,   0.6408, 0.575039
 634,   0.6408, 0.576535
 635,   0.6408, 0.574918
 636,   0.6408,  0.58001
 637,   0.6408, 0.581621
 638,   0.6408, 0.579058
 639,   0.6408, 0.580219
 640,   0.6408, 0.574158
 641,   0.6408,  0.57886
 642,   0.6408, 0.577466
 643,   0.6408, 0.580604
 644,   0.6408, 0.575784
 645,   0.6446, 0.581919
 646,   0.6457, 0.578957
 647,    0.664, 0.576574
 648,    0.664, 0.577999
 649,   0.6677, 0.575398
 650,   0.6677, 0.584467
 651,   0.6736, 0.594176
 652,   0.6741, 0.597573
 653,   0.6742, 0.591986
 654,   0.6742, 0.592411
 655,   0.6766, 0.596595
 656,   0.6766, 0.594114
 657,   0.6766, 0.592797
 658,   0.6766, 0.596735
 659,   0.6766, 0.597858
 660,   0.6766,  0.59755
 661,   0.6835, 0.601807
 662,   0.6835, 0.599673
 663,   0.6835, 0.596008
 664,   0.6835, 0.594771
 665,   0.6835, 0.596276
 666,   0.6835, 0.594507
 667,   0.6835, 0.594037
 668,   0.6835, 0.592319
 669,   0.6835, 0.598569
 670,   0.6835, 0.593046
 671,   0.6835, 0.599262
 672,   0.6835, 0.599524
 673,   0.6835, 0.597566
 674,   0.6835, 0.603529
 675,   0.6835, 0.601898
 676,   0.6835, 0.605174
 677,   0.6835, 0.602538
 678,   0.6835, 0.598593
 679,   0.6835, 0.599093
 680,   0.6887, 0.605956
 681,   0.6887, 0.600892
 682,   0.6887, 0.604343
 683,   0.6887, 0.609498
 684,   0.6887, 0.598572
 685,   0.6887, 0.597497
 686,   0.6887, 0.606088
 687,   0.6894, 0.602917
 688,   0.6894, 0.607758
 689,   0.6894, 0.607935
 690,   0.6897, 0.608361
 691,   0.6924, 0.607539
 692,   0.6924, 0.603825
 693,   0.6924, 0.608073
 694,   0.6924, 0.607957
 695,   0.6924, 0.610245
 696,   0.6924, 0.613212
 697,   0.6924, 0.606029
 698,   0.6924, 0.609376
 699,   0.6924, 0.610974
 700,   0.6924, 0.607653
 701,   0.6924,   0.6121
 702,   0.6924, 0.614382
 703,   0.6924, 0.613797
 704,   0.6924, 0.608226
 705,   0.6924, 0.614645
 706,   0.6924, 0.616567
 707,   0.6924, 0.615172
 708,   0.6924, 0.607507
 709,   0.6924, 0.616702
 710,   0.6924, 0.619519
 711,   0.6924, 0.612703
 712,   0.6924,  0.61406
 713,   0.6926, 0.612029
 714,   0.6926, 0.613567
 715,   0.6926, 0.611902
 716,   0.6926, 0.606082
 717,   0.6926, 0.611215
 718,   0.6945, 0.611907
 719,   0.6945, 0.611524
 720,   0.6945, 0.613263
 721,   0.6945, 0.613577
 722,   0.6945, 0.613451
 723,   0.6945, 0.614097
 724,   0.6945, 0.613012
 725,   0.6945, 0.610045
 726,   0.6945, 0.613861
 727,   0.6945, 0.615536
 728,    0.695,  0.61498
 729,    0.695, 0.612703
 730,    0.695, 0.620016
 731,   0.6953, 0.621822
 732,   0.6953, 0.622135
 733,   0.6965,   0.6235
 734,   0.6965, 0.615852
 735,   0.6965,  0.61811
 736,   0.6965,  0.61512
 737,   0.6965,  0.61767
 738,   0.6965, 0.616254
 739,   0.6965, 0.612341
 740,   0.6965, 0.614702
 741,   0.6965, 0.615853
 742,   0.6973, 0.610724
 743,   0.6973, 0.616874
 744,   0.6973, 0.614794
 745,   0.6973, 0.619735
 746,   0.6973, 0.616871
 747,   0.6973, 0.622778
 748,   0.6996, 0.624162
 749,   0.7006, 0.623891
 750,   0.7006, 0.624715
 751,   0.7006, 0.621735
 752,   0.7006, 0.623909
 753,   0.7006, 0.625627
 754,   0.7006, 0.621001
 755,   0.7006, 0.618878
 756,   0.7018, 0.620394
 757,   0.7018, 0.622098
 758,   0.7018, 0.625351
 759,   0.7018, 0.626284
 760,   0.7018, 0.622212
 761,   0.7018, 0.622245
 762,   0.7018, 0.629128
 763,   0.7018, 0.626086
 764,   0.7018, 0.617814
 765,   0.7018, 0.620291
 766,   0.7018, 0.621377
 767,   0.7018, 0.630777
 768,   0.7018, 0.626804
 769,   0.7018, 0.625716
 770,   0.7018, 0.624115
 771,   0.7018, 0.620241
 772,   0.7018, 0.620025
 773,   0.7018, 0.621565
 774,   0.7018, 0.623148
 775,   0.7018, 0.622168
 776,   0.7018, 0.622325
 777,   0.7037, 0.626308
 778,   0.7037, 0.625333
 779,   0.7037, 0.627428
 780,   0.7037, 0.633297
 781,   0.7037,   0.6269
 782,   0.7037, 0.628613
 783,   0.7037,  0.62671
 784,   0.7037, 0.630549
 785,   0.7037,  0.63409
 786,   0.7037, 0.630095
 787,   0.7037, 0.630726
 788,   0.7037, 0.625467
 789,   0.7037,  0.62656
 790,   0.7037, 0.624443
 791,   0.7037, 0.627526
 792,   0.7037, 0.624362
 793,   0.7037, 0.630865
 794,   0.7037, 0.625363
 795,   0.7037, 0.626233
 796,   0.7037, 0.628854
 797,   0.7037, 0.630893
 798,   0.7037, 0.628303
 799,   0.7052, 0.627489
 800,   0.7052, 0.622798
 801,   0.7052, 0.626372
 802,   0.7052, 0.626664
 803,   0.7052, 0.620239
 804,   0.7052, 0.622952
 805,   0.7052, 0.628638
 806,   0.7052, 0.622357
 807,   0.7052,  0.62763
 808,   0.7052, 0.625303
 809,   0.7052, 0.626351
 810,   0.7052,  0.62882
 811,   0.7052, 0.627348
 812,   0.7052, 0.632892
 813,   0.7052, 0.631845
 814,   0.7052, 0.623873
 815,   0.7052, 0.625288
 816,   0.7052, 0.630764
 817,   0.7052, 0.631909
 818,   0.7052, 0.632225
 819,   0.7052, 0.628688
 820,   0.7052, 0.631567
 821,   0.7052, 0.629361
 822,   0.7052,  0.62722
 823,   0.7052, 0.631046
 824,   0.7052, 0.631127
 825,   0.7052, 0.627632
 826,   0.7052, 0.635712
 827,   0.7052, 0.626788
 828,   0.7052, 0.626783
 829,   0.7052, 0.621445
 830,   0.7052, 0.625263
 831,   0.7052,   0.6285
 832,   0.7052, 0.624725
 833,   0.7052, 0.631797
 834,   0.7052, 0.631807
 835,   0.7052, 0.630266
 836,   0.7052, 0.633579
 837,   0.7052, 0.631954
 838,   0.7052, 0.630459
 839,   0.7052,  0.63137
 840,   0.7052, 0.631119
 841,   0.7052,  0.63236
 842,   0.7052, 0.630324
 843,   0.7052, 0.629058
 844,   0.7052, 0.633725
 845,   0.7052, 0.631129
 846,   0.7052, 0.627378
 847,   0.7052, 0.630702
 848,   0.7052, 0.631308
 849,   0.7052, 0.627109
 850,   0.7052, 0.629513
 851,   0.7052, 0.632354
 852,   0.7052,  0.63053
 853,   0.7052, 0.632128
 854,   0.7052, 0.631213
 855,   0.7052, 0.628368
 856,   0.7052, 0.628061
 857,   0.7052, 0.631393
 858,   0.7052,  0.63575
 859,   0.7052, 0.632878
 860,   0.7052,  0.63232
 861,   0.7052, 0.628803
 862,   0.7052,   0.6246
 863,   0.7052, 0.633227
 864,   0.7052, 0.630844
 865,   0.7052, 0.635634
 866,   0.7052, 0.630075
 867,   0.7052, 0.625995
 868,   0.7052,  0.62916
 869,   0.7052, 0.630232
 870,   0.7052, 0.628766
 871,   0.7052, 0.627925
 872,   0.7052, 0.627755
 873,   0.7052, 0.631764
 874,   0.7052, 0.626528
 875,   0.7052, 0.632555
 876,   0.7052, 0.632644
 877,   0.7052,  0.62788
 878,   0.7052, 0.623795
 879,   0.7052,  0.62843
 880,   0.7052, 0.628376
 881,   0.7052, 0.628579
 882,   0.7052, 0.628602
 883,   0.7052, 0.627893
 884,   0.7052, 0.632908
 885,   0.7052,  0.63084
 886,   0.7052, 0.632777
 887,   0.7052,  0.63366
 888,   0.7052, 0.629996
 889,   0.7052, 0.627368
 890,   0.7052,  0.62932
 891,   0.7052, 0.629774
 892,   0.7052, 0.634168
 893,   0.7052, 0.633134
 894,   0.7052, 0.633229
 895,   0.7052, 0.630361
 896,   0.7052, 0.626806
 897,   0.7052, 0.628766
 898,   0.7052, 0.626912
 899,   0.7052, 0.627766
 900,   0.7052, 0.624246
 901,   0.7052, 0.621838
 902,   0.7052, 0.634419
 903,   0.7052, 0.630401
 904,   0.7052, 0.634169
 905,   0.7052, 0.632312
 906,   0.7052, 0.637927
 907,   0.7052, 0.627366
 908,   0.7052, 0.629839
 909,   0.7052, 0.632961
 910,   0.7052, 0.634137
 911,   0.7052, 0.632817
 912,   0.7052, 0.637033
 913,   0.7052, 0.631123
 914,   0.7052, 0.630485
 915,   0.7052, 0.632969
 916,   0.7052, 0.629746
 917,   0.7052, 0.629634
 918,   0.7052, 0.628836
 919,   0.7052, 0.631245
 920,   0.7052, 0.628234
 921,   0.7052, 0.631018
 922,   0.7052, 0.626811
 923,   0.7052, 0.634124
 924,   0.7052, 0.623092
 925,   0.7052, 0.624214
 926,   0.7052, 0.626739
 927,   0.7056, 0.630633
 928,   0.7056,  0.63357
 929,   0.7056, 0.631488
 930,   0.7056, 0.631976
 931,   0.7056,  0.62977
 932,   0.7056, 0.636653
