gen, tournament_scalar_onepoint_best, tournament_scalar_onepoint_ave
2810,   0.7938, 0.706558
2811,   0.7938, 0.701024
2812,   0.7938, 0.697758
2813,   0.7938, 0.703275
2814,   0.7938, 0.695989
2815,   0.7938,  0.69933
2816,   0.7938, 0.698322
2817,   0.7938, 0.702587
2818,   0.7938, 0.693597
2819,   0.7938, 0.704678
2820,   0.7938, 0.702149
2821,   0.7938, 0.690869
2822,   0.7938, 0.691953
2823,   0.7938,  0.69707
2824,   0.7938, 0.699444
2825,   0.7938, 0.704428
2826,   0.7938, 0.698949
2827,   0.7938, 0.700391
2828,   0.7938, 0.691451
2829,   0.7938, 0.695729
2830,   0.7938, 0.699408
2831,   0.7938, 0.699376
2832,   0.7938,  0.70669
2833,   0.7938, 0.705683
2834,   0.7938, 0.701587
2835,   0.7938, 0.699161
2836,   0.7938, 0.702183
2837,   0.7938, 0.702435
2838,   0.7938, 0.703173
2839,   0.7938, 0.698047
2840,   0.7938, 0.697912
2841,   0.7938,  0.70096
2842,   0.7938, 0.703035
2843,   0.7938, 0.701898
2844,   0.7938, 0.695286
2845,   0.7938, 0.693686
2846,   0.7938, 0.697706
2847,   0.7938,  0.70005
2848,   0.7938, 0.694709
2849,   0.7938, 0.693958
2850,   0.7938, 0.697766
2851,   0.7938, 0.705937
2852,   0.7938, 0.704122
2853,   0.7938, 0.704934
2854,   0.7938, 0.704481
2855,   0.7938, 0.701775
2856,   0.7938, 0.708636
2857,   0.7938, 0.704262
2858,   0.7938, 0.702759
2859,   0.7938, 0.699668
2860,   0.7938, 0.707002
2861,   0.7938, 0.710893
2862,   0.7938, 0.695121
2863,   0.7938, 0.700292
2864,   0.7938, 0.703252
2865,   0.7938,  0.69531
2866,   0.7938, 0.703893
2867,   0.7938, 0.696284
2868,   0.7938, 0.706164
2869,   0.7938, 0.705933
2870,   0.7938, 0.705559
2871,   0.7938, 0.707044
2872,   0.7938, 0.707106
2873,   0.7938, 0.704979
2874,   0.7938, 0.699269
2875,   0.7938, 0.701409
2876,   0.7938, 0.691926
2877,   0.7938, 0.696468
2878,   0.7938, 0.705218
2879,   0.7938, 0.692532
2880,   0.7938, 0.706685
2881,   0.7938, 0.700882
2882,   0.7938, 0.702327
2883,   0.7938, 0.699536
2884,   0.7938, 0.705046
2885,   0.7938, 0.701634
2886,   0.7938, 0.701644
2887,   0.7938, 0.701338
2888,   0.7938, 0.704325
2889,   0.7938, 0.702322
2890,   0.7938, 0.691617
2891,   0.7938, 0.696906
2892,   0.7938, 0.699941
2893,   0.7938, 0.700503
2894,   0.7938, 0.702478
2895,   0.7938, 0.697266
2896,   0.7938, 0.700394
2897,   0.7938, 0.693753
2898,   0.7938,  0.70359
2899,   0.7928, 0.693691
2900,   0.7928, 0.702161
2901,   0.7928, 0.700014
2902,   0.7928, 0.697249
2903,   0.7928, 0.702496
2904,   0.7928, 0.698797
2905,   0.7928, 0.701638
2906,   0.7928, 0.699458
2907,   0.7928, 0.701213
2908,   0.7928, 0.704412
2909,   0.7928, 0.697616
2910,   0.7928, 0.696434
2911,   0.7928, 0.691629
2912,   0.7928, 0.705866
2913,   0.7928, 0.709751
2914,   0.7928, 0.709211
2915,   0.7928, 0.695219
2916,   0.7928, 0.701015
2917,   0.7928, 0.706118
2918,   0.7928, 0.703391
2919,   0.7928, 0.700482
2920,   0.7928, 0.703163
2921,   0.7928, 0.701508
2922,   0.7928, 0.699233
2923,   0.7928, 0.704587
2924,   0.7928, 0.695054
2925,   0.7928, 0.698911
2926,   0.7928, 0.703718
2927,   0.7928,  0.70044
2928,   0.7928, 0.702121
2929,   0.7928, 0.704734
2930,   0.7928, 0.699896
2931,   0.7928, 0.701647
2932,   0.7928, 0.690352
2933,   0.7928, 0.702006
2934,   0.7928, 0.709225
2935,   0.7928, 0.703256
2936,   0.7928, 0.699893
2937,   0.7928, 0.699488
2938,   0.7928, 0.694726
2939,   0.7928,  0.70409
2940,   0.7928, 0.692825
2941,   0.7928, 0.696385
2942,   0.7928, 0.688876
2943,   0.7928, 0.699761
2944,   0.7928,  0.70341
2945,   0.7928, 0.702321
2946,   0.7928,  0.69849
2947,   0.7928, 0.694261
2948,   0.7928, 0.693235
2949,   0.7928,  0.69567
2950,   0.7928, 0.687947
2951,   0.7928, 0.702819
2952,   0.7928, 0.703142
2953,   0.7928,  0.70277
2954,   0.7928, 0.698936
2955,   0.7928, 0.693119
2956,   0.7928,  0.70111
2957,   0.7928, 0.700382
2958,   0.7928, 0.704482
2959,   0.7928, 0.702073
2960,   0.7928, 0.704506
2961,   0.7928, 0.706894
2962,   0.7928, 0.692679
2963,   0.7928, 0.699735
2964,   0.7928, 0.702246
2965,   0.7928, 0.697578
2966,   0.7928, 0.697895
2967,   0.7928, 0.703953
2968,   0.7928, 0.704059
2969,   0.7928, 0.701541
2970,   0.7928, 0.699086
2971,   0.7928, 0.703657
2972,   0.7928, 0.692882
2973,   0.7928, 0.696495
2974,   0.7928, 0.699799
2975,   0.7928, 0.698815
2976,   0.7928, 0.694697
2977,   0.7928, 0.702365
2978,   0.7928, 0.698888
2979,   0.7928, 0.707499
2980,   0.7928, 0.693339
2981,   0.7928, 0.697024
2982,   0.7928,  0.69827
2983,   0.7928, 0.696603
2984,   0.7928, 0.691748
2985,   0.7928, 0.696827
2986,   0.7928,  0.70054
2987,   0.7929, 0.708722
2988,   0.7929, 0.698519
2989,   0.7929, 0.709877
2990,   0.7929,  0.69129
2991,   0.7929, 0.695713
2992,   0.7929, 0.700531
2993,   0.7929, 0.700863
2994,   0.7929, 0.702716
2995,   0.7929, 0.700484
2996,   0.7929, 0.682622
2997,   0.7929, 0.695476
2998,   0.7929, 0.706592
2999,   0.7929, 0.699932
3000,   0.7929, 0.703969
3001,   0.7929, 0.696755
3002,   0.7929, 0.693715
3003,   0.7929, 0.690437
3004,   0.7929, 0.703817
3005,   0.7929,  0.69698
3006,   0.7929, 0.701561
3007,   0.7929, 0.697895
3008,   0.7929, 0.703841
3009,   0.7929, 0.699789
3010,   0.7929, 0.701735
3011,   0.7929,  0.70457
3012,   0.7929, 0.698838
3013,   0.7929, 0.690889
3014,   0.7929, 0.702576
3015,   0.7929, 0.702529
3016,   0.7929, 0.701786
3017,   0.7929, 0.696814
3018,   0.7939, 0.699483
3019,   0.7939, 0.701267
3020,   0.7939, 0.695422
3021,   0.7939, 0.700599
3022,   0.7939, 0.703326
3023,   0.7939, 0.700978
3024,   0.7939, 0.702971
3025,   0.7939, 0.705464
3026,   0.7939,    0.699
3027,   0.7939, 0.702787
3028,   0.7939, 0.695578
3029,   0.7939, 0.703019
3030,   0.7939, 0.702811
3031,   0.7939, 0.696461
3032,   0.7939, 0.699325
3033,   0.7939, 0.698597
3034,   0.7939, 0.698668
3035,   0.7939, 0.694963
3036,   0.7939, 0.691575
3037,   0.7939, 0.699272
3038,   0.7939, 0.696009
3039,   0.7939, 0.697354
3040,   0.7939,   0.7036
3041,   0.7939, 0.706281
3042,   0.7939, 0.710381
3043,   0.7939, 0.697844
3044,   0.7939, 0.700276
3045,   0.7939, 0.696795
3046,   0.7939, 0.698661
3047,   0.7939, 0.699556
3048,   0.7939, 0.697871
3049,   0.7939, 0.698621
3050,   0.7939, 0.701511
3051,   0.7939, 0.698491
3052,   0.7939, 0.704013
3053,   0.7939, 0.706528
3054,   0.7939, 0.693957
3055,   0.7939, 0.694394
3056,   0.7939, 0.703462
3057,   0.7939, 0.694723
3058,   0.7939, 0.702583
3059,   0.7939, 0.697714
3060,   0.7939, 0.700677
3061,   0.7939, 0.699682
3062,   0.7939,  0.69789
3063,   0.7939,  0.69941
3064,   0.7939, 0.698934
3065,   0.7939, 0.695747
3066,   0.7939, 0.705679
3067,   0.7939, 0.700816
3068,   0.7939, 0.692663
3069,   0.7963, 0.701243
3070,   0.7963, 0.694425
3071,   0.7963, 0.701931
3072,   0.7963, 0.706681
3073,   0.7963, 0.700001
3074,   0.7963, 0.696931
3075,   0.7963, 0.704351
3076,   0.7963, 0.702241
3077,   0.7963, 0.704867
3078,   0.7963, 0.703371
3079,   0.7977, 0.695109
3080,   0.7977, 0.703858
3081,   0.7977, 0.708377
3082,   0.7977, 0.694462
3083,   0.7977, 0.695792
3084,   0.7977,  0.69969
3085,   0.7977, 0.700128
3086,   0.7977, 0.704651
3087,   0.7977, 0.706166
3088,   0.7977,  0.70633
3089,   0.7977, 0.701472
3090,   0.7977, 0.701992
3091,   0.7977, 0.705967
3092,   0.7977, 0.699698
3093,   0.7977, 0.708778
3094,   0.7977, 0.707137
3095,   0.7977, 0.704349
3096,   0.7977, 0.697402
3097,   0.7977, 0.711669
3098,   0.7977, 0.709387
3099,   0.7977, 0.702551
3100,   0.7977, 0.703934
3101,   0.7977, 0.706543
3102,   0.7977,  0.70299
3103,   0.7977, 0.704467
3104,   0.7977,  0.71347
3105,   0.7977, 0.708311
3106,   0.7977, 0.705987
3107,   0.7977, 0.704316
3108,   0.7977, 0.705241
3109,   0.7977,  0.70194
3110,   0.7977, 0.691767
3111,   0.7977, 0.704651
3112,   0.7977, 0.700531
3113,   0.7977, 0.700486
3114,   0.7977, 0.702796
3115,   0.7977, 0.702365
3116,   0.7977, 0.702751
3117,   0.7977, 0.704008
3118,   0.7977, 0.702187
3119,   0.7977, 0.701883
3120,   0.7977, 0.705715
3121,   0.7977, 0.705933
3122,   0.7977, 0.705069
3123,   0.7977, 0.698468
3124,   0.7977, 0.703395
3125,   0.7977, 0.701981
3126,   0.7977, 0.709367
3127,   0.7977, 0.698602
3128,   0.7977, 0.704349
3129,   0.7977, 0.709816
3130,   0.7977,  0.70727
3131,   0.7977, 0.702818
3132,   0.7997, 0.703263
3133,   0.7997, 0.702982
3134,   0.7997, 0.705357
3135,   0.7997,  0.70671
3136,   0.7997, 0.715937
3137,   0.7997, 0.712455
3138,   0.7997, 0.705598
3139,   0.7997, 0.705444
3140,   0.7997, 0.709624
3141,   0.7997, 0.707011
3142,   0.7997, 0.708247
3143,   0.7997, 0.707268
3144,   0.7997, 0.698423
3145,   0.7997, 0.700991
3146,   0.7997, 0.706754
3147,   0.8011, 0.713291
3148,   0.8011,  0.70545
3149,   0.8011, 0.700705
3150,   0.8011,  0.69941
3151,   0.8011, 0.705766
3152,   0.8011, 0.711172
3153,   0.8025, 0.705221
3154,   0.8025, 0.712848
3155,   0.8025, 0.699964
3156,   0.8025, 0.699915
3157,   0.8025, 0.698735
3158,   0.8025, 0.704661
3159,   0.8025, 0.699555
3160,   0.8025, 0.709427
3161,   0.8025,  0.70398
3162,   0.8025, 0.706579
3163,   0.8025, 0.704454
3164,   0.8025,  0.70455
3165,   0.8025,   0.7003
3166,   0.8025, 0.704185
3167,   0.8025, 0.706253
3168,   0.8025, 0.699912
3169,   0.8025, 0.699354
3170,   0.8025, 0.713121
3171,   0.8025, 0.712833
3172,   0.8025, 0.710062
3173,   0.8025, 0.708359
3174,   0.8025, 0.700817
3175,   0.8025, 0.706679
3176,   0.8025, 0.705063
3177,   0.8025, 0.710376
3178,   0.8025, 0.705392
3179,   0.8025, 0.707617
3180,   0.8025, 0.702826
3181,   0.8025, 0.706958
3182,   0.8025, 0.704329
3183,   0.8025, 0.711062
3184,   0.8025, 0.702683
3185,   0.8025, 0.697033
3186,   0.8025, 0.702857
3187,   0.8025,  0.70927
3188,   0.8025, 0.706584
3189,   0.8025, 0.704867
3190,   0.8025, 0.699697
3191,   0.8025, 0.698807
3192,   0.8025, 0.708363
3193,   0.8025,  0.71684
3194,   0.8025, 0.705839
3195,   0.8025, 0.706994
3196,   0.8025, 0.705836
3197,   0.8025, 0.708727
3198,   0.8025, 0.711427
3199,   0.8025,  0.70846
3200,   0.8025, 0.707298
3201,   0.8025, 0.709297
3202,   0.8025, 0.708088
3203,   0.8025, 0.710115
3204,   0.8025,  0.70302
3205,   0.8025, 0.706608
3206,   0.8025, 0.706393
3207,   0.8025, 0.707878
3208,   0.8025, 0.706356
3209,   0.8025, 0.706685
3210,   0.8025, 0.704517
3211,   0.8025, 0.710635
3212,   0.8025, 0.704921
3213,   0.8025, 0.706283
3214,   0.8025, 0.702301
3215,   0.8025, 0.709281
3216,   0.8025, 0.705669
3217,   0.8025, 0.707345
3218,   0.8025,  0.71459
3219,   0.8025, 0.697324
3220,   0.8025, 0.705153
3221,   0.8025, 0.706106
3222,   0.8025, 0.701844
3223,   0.8025, 0.707666
3224,   0.8025, 0.710944
3225,   0.8025, 0.704275
3226,   0.8025, 0.704892
3227,   0.8025, 0.710853
3228,   0.8025, 0.713173
3229,   0.8025, 0.709578
3230,   0.8025,  0.70926
3231,   0.8025, 0.699692
3232,   0.8025, 0.714093
3233,   0.8025, 0.703267
3234,   0.8025, 0.706107
3235,   0.8025, 0.712058
3236,   0.8025, 0.714456
3237,   0.8025, 0.701196
3238,   0.8025, 0.695454
3239,   0.8025, 0.706869
3240,   0.8025, 0.708015
3241,   0.8025, 0.707287
3242,   0.8025, 0.705459
3243,   0.8025,  0.69935
3244,   0.8025,  0.70098
3245,   0.8025, 0.706317
3246,   0.8025, 0.695636
3247,   0.8025, 0.702282
3248,   0.8025, 0.704449
3249,   0.8025, 0.707933
3250,   0.8025, 0.707931
3251,   0.8025, 0.710549
3252,   0.8025, 0.703393
3253,   0.8025, 0.704301
3254,   0.8025, 0.707752
3255,   0.8025,  0.70604
3256,   0.8025, 0.712571
3257,    0.802, 0.708412
3258,    0.802, 0.701321
3259,    0.802, 0.702811
3260,    0.802, 0.707965
3261,    0.802, 0.704036
3262,    0.802, 0.707332
3263,    0.802, 0.703876
3264,    0.802,  0.70694
3265,    0.802, 0.695742
3266,    0.802, 0.708984
3267,    0.802,   0.7053
3268,    0.802, 0.704339
3269,    0.802, 0.696688
3270,   0.8021, 0.702647
3271,   0.8021, 0.707365
3272,   0.8021, 0.706291
3273,   0.8016, 0.703435
3274,   0.8016, 0.698143
3275,   0.8016, 0.705767
3276,   0.8016, 0.705523
3277,   0.8016, 0.700619
3278,   0.8016, 0.708713
3279,   0.8016, 0.710622
3280,   0.8016,  0.69869
3281,   0.8016, 0.706854
3282,   0.8016, 0.710887
3283,   0.8016, 0.707903
3284,   0.8016,  0.70732
3285,   0.8016, 0.709772
3286,   0.8016, 0.710063
3287,   0.8016, 0.700292
3288,   0.8016, 0.704587
3289,   0.8016, 0.700417
3290,   0.8016, 0.707868
3291,   0.8016, 0.707324
3292,   0.8016, 0.713791
3293,   0.8016, 0.706493
3294,   0.8016, 0.704817
3295,   0.8016, 0.708734
3296,   0.8016, 0.707783
3297,   0.8016, 0.702551
3298,   0.8016, 0.704292
3299,   0.8016, 0.702564
3300,   0.8016, 0.700075
3301,   0.8016, 0.709527
3302,   0.8016, 0.702188
3303,   0.8016, 0.703802
3304,   0.8016, 0.701475
3305,   0.8016, 0.706105
3306,   0.8016, 0.702476
3307,   0.8016, 0.707386
3308,   0.8016, 0.710427
3309,   0.8016, 0.707017
3310,   0.8016, 0.713172
3311,   0.8016, 0.702173
3312,   0.8016, 0.712271
3313,   0.8016, 0.708615
3314,   0.8016, 0.707241
3315,   0.8026, 0.713163
3316,   0.8026, 0.710743
3317,   0.8026, 0.703395
3318,   0.8026, 0.707996
3319,   0.8026, 0.710108
3320,   0.8026, 0.712138
3321,   0.8026, 0.704305
3322,   0.8026, 0.698556
3323,   0.8026, 0.703761
3324,   0.8026, 0.715035
3325,   0.8026, 0.712075
3326,   0.8026, 0.707747
3327,   0.8026,  0.70391
3328,   0.8026, 0.708617
3329,   0.8026, 0.710147
3330,   0.8026, 0.699389
3331,   0.8026,  0.70641
3332,   0.8079,  0.70069
3333,   0.8079, 0.710262
3334,   0.8079, 0.714498
3335,   0.8079, 0.710819
3336,   0.8079, 0.713331
3337,   0.8079, 0.702708
3338,   0.8079, 0.700754
3339,   0.8079, 0.711981
3340,   0.8079, 0.707666
3341,   0.8079, 0.716225
3342,   0.8079, 0.707145
3343,   0.8079, 0.705737
3344,   0.8079, 0.708791
3345,   0.8079, 0.706881
3346,   0.8079,  0.70084
3347,   0.8079, 0.702293
3348,   0.8079, 0.718214
3349,   0.8079, 0.702236
3350,   0.8079, 0.708538
3351,   0.8079, 0.709825
3352,   0.8079,  0.71076
3353,   0.8079, 0.708528
3354,   0.8079, 0.716694
3355,   0.8079, 0.702205
3356,   0.8079, 0.709544
3357,   0.8079, 0.709265
3358,   0.8079, 0.707875
3359,   0.8079, 0.702445
3360,   0.8079, 0.707833
3361,   0.8079,  0.71229
3362,   0.8079, 0.708967
3363,   0.8079, 0.707134
3364,   0.8079, 0.710258
3365,   0.8079, 0.709872
3366,   0.8079, 0.707222
3367,   0.8079, 0.703737
3368,   0.8079, 0.706822
3369,   0.8079, 0.709185
3370,   0.8079, 0.707312
3371,   0.8079, 0.706214
3372,   0.8079, 0.711105
3373,   0.8079, 0.700505
3374,   0.8079, 0.707894
3375,   0.8079, 0.709653
3376,   0.8079, 0.707523
3377,   0.8079,  0.70958
3378,   0.8079, 0.708811
3379,   0.8079, 0.707455
3380,   0.8079, 0.707291
3381,   0.8079, 0.706155
3382,   0.8079, 0.713102
3383,   0.8079, 0.708729
3384,   0.8079, 0.710754
3385,   0.8079, 0.701806
3386,   0.8079, 0.701008
3387,   0.8079, 0.707053
3388,   0.8079, 0.707353
3389,   0.8079, 0.711387
3390,   0.8079, 0.697732
3391,   0.8079, 0.705666
3392,   0.8079, 0.714065
3393,   0.8079, 0.709269
3394,   0.8079,  0.70878
3395,   0.8079, 0.708994
3396,   0.8079, 0.711625
3397,   0.8079, 0.710679
3398,   0.8079,  0.70455
3399,   0.8079, 0.706078
3400,   0.8079, 0.694194
3401,   0.8079, 0.709987
3402,   0.8079, 0.710378
3403,   0.8079, 0.712069
3404,   0.8079, 0.703659
3405,   0.8079, 0.712563
3406,   0.8079, 0.712248
3407,   0.8079, 0.703344
3408,   0.8079, 0.708815
3409,   0.8079, 0.701261
3410,   0.8079, 0.700823
3411,   0.8079, 0.704343
3412,   0.8079, 0.710947
3413,   0.8113, 0.715637
3414,   0.8113, 0.714948
3415,   0.8113, 0.713415
3416,   0.8113, 0.711024
3417,   0.8113, 0.701908
3418,   0.8113, 0.711606
3419,   0.8113, 0.701398
3420,   0.8113, 0.710763
3421,   0.8113, 0.708145
3422,   0.8113, 0.714413
3423,   0.8113, 0.709635
3424,   0.8113, 0.710935
3425,   0.8113, 0.709026
3426,   0.8113, 0.711029
3427,   0.8113, 0.702147
3428,   0.8113, 0.701417
3429,   0.8113, 0.715986
3430,   0.8113, 0.713866
3431,   0.8113, 0.711011
3432,   0.8113, 0.711345
3433,   0.8113, 0.709978
3434,   0.8113,  0.71146
3435,   0.8113,  0.71159
3436,   0.8113, 0.714948
3437,   0.8113, 0.712891
3438,   0.8113, 0.714916
3439,   0.8113, 0.709543
3440,   0.8113, 0.716655
3441,   0.8113, 0.708037
3442,   0.8113, 0.707402
3443,   0.8113, 0.707887
3444,   0.8113, 0.709327
3445,   0.8113,   0.7123
3446,   0.8113, 0.713813
3447,   0.8113, 0.712931
3448,   0.8113, 0.708089
3449,   0.8113, 0.713469
3450,   0.8113, 0.704827
3451,   0.8113, 0.708599
3452,   0.8113, 0.712081
3453,   0.8113, 0.710231
3454,   0.8113, 0.715858
3455,   0.8113, 0.704435
3456,   0.8113, 0.711101
3457,   0.8113, 0.708692
3458,   0.8113, 0.708394
3459,   0.8113, 0.706764
3460,   0.8113, 0.707491
3461,   0.8113, 0.707309
3462,   0.8113, 0.711507
3463,   0.8113, 0.702063
3464,   0.8113, 0.708239
3465,   0.8113, 0.711157
3466,   0.8113, 0.707231
3467,   0.8113, 0.716618
3468,   0.8113, 0.708998
3469,   0.8113, 0.701948
3470,   0.8113, 0.709691
3471,   0.8113, 0.702927
3472,   0.8113, 0.709749
3473,   0.8113, 0.714043
3474,   0.8113, 0.715747
3475,   0.8113, 0.707955
3476,   0.8113, 0.706362
3477,   0.8113, 0.714622
3478,   0.8113, 0.712723
3479,   0.8113, 0.712238
3480,   0.8113, 0.708632
3481,   0.8113, 0.711803
3482,   0.8113,   0.7145
3483,   0.8113, 0.709715
3484,   0.8113, 0.720979
3485,   0.8113, 0.707963
3486,   0.8113, 0.711494
3487,   0.8113,  0.71066
3488,   0.8113, 0.718727
3489,   0.8113, 0.708928
3490,   0.8113, 0.711245
3491,   0.8113, 0.707405
3492,   0.8113, 0.711267
3493,   0.8113, 0.715499
3494,   0.8113, 0.703399
3495,   0.8113, 0.704204
3496,   0.8113,  0.70681
3497,   0.8113, 0.712841
3498,   0.8113, 0.709144
3499,   0.8113, 0.705077
3500,   0.8113, 0.714305
3501,   0.8113, 0.708732
3502,   0.8113, 0.711645
3503,   0.8113, 0.710462
3504,   0.8113, 0.714039
3505,   0.8113, 0.713733
3506,   0.8113, 0.703666
3507,   0.8113, 0.708492
3508,   0.8113, 0.715452
3509,   0.8113, 0.716088
3510,   0.8113, 0.711619
3511,   0.8113, 0.711213
3512,   0.8113,  0.70361
3513,   0.8113, 0.706165
3514,   0.8113, 0.713848
3515,   0.8113, 0.717157
3516,   0.8113, 0.715194
3517,   0.8113, 0.708817
3518,   0.8113, 0.719157
3519,   0.8113, 0.713572
3520,   0.8113, 0.708452
3521,   0.8113, 0.712238
3522,   0.8113, 0.710573
3523,   0.8113, 0.708869
3524,   0.8113, 0.714452
3525,   0.8113, 0.711535
3526,   0.8113, 0.713591
3527,   0.8113, 0.714838
3528,   0.8113,  0.70479
3529,   0.8113, 0.706783
3530,   0.8113, 0.712457
3531,   0.8113, 0.702653
3532,   0.8113, 0.714597
3533,   0.8113,  0.71471
3534,   0.8113, 0.711756
3535,   0.8113, 0.703195
3536,   0.8113, 0.708525
3537,   0.8113, 0.707147
3538,   0.8113, 0.704028
3539,   0.8113, 0.714451
3540,   0.8113, 0.707955
3541,   0.8113, 0.703895
3542,   0.8113,  0.71319
3543,   0.8081, 0.714728
3544,   0.8081, 0.706513
3545,   0.8081, 0.718926
3546,   0.8081, 0.710848
3547,   0.8081,  0.71188
3548,   0.8081,  0.71016
3549,   0.8081, 0.714615
3550,   0.8081, 0.706977
3551,   0.8081, 0.714539
3552,   0.8081, 0.713507
3553,   0.8081, 0.706063
3554,   0.8081, 0.708237
3555,   0.8081, 0.714016
3556,   0.8081, 0.702837
3557,   0.8081, 0.708402
3558,   0.8081, 0.707655
3559,   0.8099, 0.713001
3560,   0.8099, 0.706665
3561,   0.8099, 0.710699
3562,   0.8099, 0.710082
3563,   0.8099,  0.70836
3564,   0.8099, 0.709068
3565,   0.8099, 0.710054
3566,   0.8099, 0.707291
3567,   0.8099, 0.707041
3568,   0.8099, 0.710532
3569,   0.8099, 0.714335
3570,   0.8099, 0.710645
3571,   0.8099,  0.71374
3572,   0.8099, 0.709974
3573,   0.8099, 0.711989
3574,   0.8099, 0.703649
3575,   0.8099, 0.716097
3576,   0.8099, 0.710531
3577,   0.8099, 0.709206
3578,   0.8099, 0.716217
3579,   0.8099, 0.707434
3580,   0.8099, 0.708912
3581,   0.8099, 0.712533
3582,   0.8099,  0.70864
3583,   0.8099, 0.708475
3584,   0.8099, 0.709904
3585,   0.8099, 0.714412
3586,   0.8099, 0.712965
3587,   0.8099, 0.716909
3588,   0.8099, 0.710738
3589,   0.8099, 0.704467
3590,   0.8099, 0.712793
3591,   0.8099, 0.715999
3592,   0.8099, 0.707489
3593,   0.8099, 0.703742
3594,   0.8099, 0.709811
3595,   0.8099, 0.713041
3596,   0.8099, 0.708723
3597,   0.8099, 0.710602
3598,   0.8099, 0.710101
3599,   0.8099, 0.710234
3600,   0.8099, 0.709447
3601,   0.8099, 0.709085
3602,   0.8099, 0.716756
3603,   0.8099, 0.708583
3604,   0.8099, 0.715218
3605,   0.8099, 0.716469
3606,   0.8099, 0.714162
3607,   0.8099, 0.711978
3608,   0.8099, 0.705083
3609,   0.8099, 0.708343
3610,   0.8099, 0.705981
3611,   0.8099, 0.709303
3612,   0.8099, 0.715464
3613,   0.8099, 0.710543
3614,   0.8099, 0.710545
3615,   0.8099, 0.709633
3616,   0.8099, 0.714326
3617,   0.8099, 0.708354
3618,   0.8099, 0.713226
3619,   0.8099, 0.715381
3620,   0.8099,  0.71366
3621,   0.8099,  0.70991
3622,   0.8099, 0.705191
3623,   0.8099, 0.708059
3624,   0.8099, 0.709223
3625,   0.8099, 0.705207
3626,   0.8099, 0.706239
3627,   0.8099,  0.71531
3628,   0.8099, 0.708187
3629,   0.8099, 0.706681
3630,   0.8099, 0.711019
3631,   0.8099, 0.715618
3632,   0.8099, 0.713665
3633,   0.8099, 0.714725
3634,   0.8099, 0.713182
3635,   0.8099, 0.706388
3636,   0.8099,  0.71164
3637,   0.8099, 0.714898
3638,   0.8099, 0.707935
3639,   0.8099, 0.710676
3640,   0.8099, 0.709026
3641,   0.8108, 0.705803
3642,   0.8108, 0.707316
3643,   0.8108, 0.701876
3644,   0.8108, 0.713914
3645,   0.8108, 0.717928
3646,   0.8108, 0.711304
3647,   0.8108, 0.714041
3648,   0.8108,  0.71498
3649,   0.8108, 0.715044
3650,   0.8108, 0.710961
3651,   0.8108, 0.714759
3652,   0.8108, 0.719608
3653,   0.8108, 0.709981
3654,   0.8108, 0.708525
3655,   0.8108, 0.710705
3656,   0.8108, 0.717301
3657,   0.8108, 0.711674
3658,   0.8108, 0.709254
3659,   0.8108, 0.719765
3660,   0.8108, 0.712816
3661,   0.8108,  0.70734
3662,   0.8108, 0.709306
3663,   0.8108,  0.70394
3664,   0.8108, 0.707369
3665,   0.8108, 0.716221
3666,   0.8108, 0.712525
3667,   0.8108, 0.708026
3668,   0.8108, 0.713521
3669,   0.8108, 0.706009
3670,   0.8108, 0.703834
3671,   0.8108, 0.711542
3672,   0.8108, 0.711341
3673,   0.8108, 0.711639
3674,   0.8108, 0.713073
3675,   0.8108, 0.716865
3676,   0.8108, 0.706289
3677,   0.8108, 0.705775
3678,   0.8108, 0.714091
3679,   0.8108, 0.707111
3680,   0.8108,  0.71401
3681,   0.8108,  0.71185
3682,   0.8108, 0.710018
3683,   0.8108, 0.703501
3684,   0.8108, 0.713988
3685,   0.8108, 0.713717
3686,   0.8108, 0.711112
3687,   0.8108, 0.702331
3688,   0.8108, 0.713851
3689,   0.8108, 0.709903
3690,   0.8108, 0.708928
3691,   0.8108,  0.71054
3692,   0.8108, 0.707548
3693,   0.8108, 0.707002
3694,   0.8108, 0.710116
3695,   0.8108, 0.714185
3696,   0.8108, 0.715484
3697,   0.8108, 0.708694
3698,   0.8108, 0.706182
3699,   0.8108, 0.708535
3700,   0.8108, 0.709659
3701,   0.8108,  0.71329
3702,   0.8108, 0.714983
3703,   0.8108, 0.711897
3704,   0.8108, 0.714822
3705,   0.8108, 0.710926
3706,   0.8108, 0.711028
3707,   0.8108, 0.714794
3708,   0.8108, 0.719735
3709,   0.8108, 0.715006
3710,   0.8108, 0.711571
3711,   0.8108, 0.716397
3712,   0.8108, 0.706952
3713,   0.8108, 0.706109
3714,   0.8108, 0.709015
3715,   0.8108,  0.71621
3716,   0.8108, 0.711973
3717,   0.8108, 0.717515
3718,   0.8108, 0.707854
3719,   0.8108, 0.712107
3720,   0.8108, 0.712778
3721,   0.8108, 0.715827
3722,   0.8108, 0.712556
3723,   0.8108, 0.715648
3724,   0.8108, 0.702347
3725,   0.8108, 0.706441
3726,   0.8108, 0.718157
3727,   0.8108, 0.707848
3728,   0.8108, 0.707662
3729,   0.8108,  0.70922
3730,   0.8108, 0.713451
3731,   0.8108, 0.708242
3732,   0.8108, 0.711088
3733,   0.8108, 0.708391
3734,   0.8108, 0.716278
3735,   0.8108, 0.710905
3736,   0.8108, 0.712948
3737,   0.8108, 0.710997
3738,   0.8108, 0.708025
3739,   0.8108, 0.715536
3740,   0.8108, 0.714776
3741,   0.8108, 0.712183
