gen, tournament_ternary_twopoint_best, tournament_ternary_twopoint_ave
2816,   0.8554,  0.76463
2817,   0.8554,  0.76199
2818,   0.8554,  0.76327
2819,   0.8554, 0.764471
2820,   0.8554, 0.764248
2821,   0.8554, 0.771438
2822,   0.8554, 0.765123
2823,   0.8554, 0.762815
2824,   0.8554, 0.767853
2825,   0.8554, 0.757578
2826,   0.8554, 0.766469
2827,   0.8554, 0.769713
2828,   0.8554, 0.766013
2829,   0.8554, 0.773392
2830,   0.8554, 0.765565
2831,   0.8554, 0.766394
2832,   0.8554, 0.765342
2833,   0.8554, 0.765061
2834,   0.8554, 0.766588
2835,   0.8554, 0.766541
2836,   0.8554, 0.766726
2837,   0.8554, 0.766022
2838,   0.8554, 0.768309
2839,   0.8554, 0.757698
2840,   0.8554, 0.759535
2841,   0.8554, 0.763577
2842,   0.8554, 0.750579
2843,   0.8554,    0.754
2844,   0.8554, 0.757988
2845,   0.8554, 0.757124
2846,   0.8554, 0.757215
2847,   0.8554, 0.767686
2848,   0.8554, 0.763921
2849,   0.8554,  0.76379
2850,   0.8554, 0.769397
2851,   0.8554,  0.76531
2852,   0.8554, 0.764042
2853,   0.8554, 0.761761
2854,   0.8554, 0.765446
2855,   0.8554, 0.767464
2856,   0.8554, 0.766248
2857,   0.8554, 0.769469
2858,   0.8554, 0.758272
2859,   0.8554, 0.767196
2860,   0.8555, 0.760446
2861,   0.8555, 0.757823
2862,   0.8555, 0.765409
2863,   0.8555, 0.761085
2864,   0.8555, 0.765525
2865,   0.8555, 0.760261
2866,   0.8555, 0.766306
2867,   0.8555, 0.764616
2868,   0.8555, 0.768133
2869,   0.8555, 0.763379
2870,   0.8555,  0.76954
2871,   0.8555, 0.756482
2872,   0.8555, 0.764473
2873,   0.8555, 0.763581
2874,   0.8555, 0.765592
2875,   0.8555, 0.765603
2876,   0.8555,  0.76205
2877,   0.8555, 0.768958
2878,   0.8555, 0.772231
2879,   0.8555, 0.771658
2880,   0.8555, 0.767135
2881,   0.8555, 0.767332
2882,   0.8555, 0.765294
2883,   0.8555, 0.764823
2884,   0.8555,  0.76053
2885,   0.8555, 0.761188
2886,   0.8555, 0.754516
2887,   0.8555, 0.767586
2888,   0.8555, 0.771342
2889,   0.8555, 0.766638
2890,   0.8555, 0.763891
2891,   0.8555, 0.767569
2892,   0.8555, 0.766368
2893,   0.8555, 0.770353
2894,   0.8555, 0.766448
2895,   0.8555, 0.765153
2896,   0.8555, 0.760079
2897,   0.8555,  0.76413
2898,   0.8555, 0.761578
2899,   0.8555, 0.773467
2900,   0.8555, 0.771476
2901,   0.8555, 0.758145
2902,   0.8555, 0.768871
2903,   0.8555, 0.759835
2904,   0.8555, 0.755564
2905,   0.8555, 0.767482
2906,   0.8555, 0.763304
2907,   0.8555, 0.760833
2908,   0.8555, 0.757583
2909,   0.8555, 0.759255
2910,   0.8555, 0.759331
2911,   0.8555, 0.761314
2912,   0.8555, 0.764445
2913,   0.8555, 0.765665
2914,   0.8555, 0.765236
2915,   0.8555,  0.75604
2916,   0.8555, 0.767776
2917,   0.8555, 0.765302
2918,   0.8555, 0.766631
2919,   0.8555, 0.769476
2920,   0.8555, 0.764721
2921,   0.8555, 0.757541
2922,   0.8555, 0.765185
2923,   0.8555, 0.771676
2924,   0.8556, 0.757937
2925,   0.8556, 0.760073
2926,   0.8556, 0.769693
2927,   0.8557, 0.770012
2928,   0.8557, 0.768357
2929,   0.8557, 0.765792
2930,   0.8557, 0.761589
2931,   0.8557, 0.764108
2932,   0.8557, 0.757432
2933,   0.8557,  0.75893
2934,   0.8557, 0.761844
2935,   0.8557, 0.761455
2936,   0.8557, 0.760617
2937,   0.8557, 0.764027
2938,   0.8557, 0.759589
2939,   0.8557, 0.758625
2940,   0.8557, 0.770865
2941,   0.8557, 0.757203
2942,   0.8557, 0.762908
2943,   0.8557, 0.768667
2944,   0.8557, 0.759444
2945,   0.8557, 0.767502
2946,   0.8557, 0.766151
2947,   0.8557,  0.76575
2948,   0.8557, 0.762359
2949,   0.8557, 0.762527
2950,   0.8557,  0.75933
2951,   0.8557, 0.770913
2952,   0.8557,  0.76351
2953,   0.8557, 0.759144
2954,   0.8557, 0.764742
2955,   0.8557, 0.761243
2956,   0.8557, 0.764769
2957,   0.8557, 0.752567
2958,   0.8557,  0.76342
2959,   0.8557, 0.765355
2960,   0.8557, 0.767923
2961,   0.8559, 0.763566
2962,   0.8559, 0.756168
2963,   0.8559, 0.752091
2964,   0.8559, 0.759211
2965,   0.8559, 0.758164
2966,   0.8559,  0.75894
2967,   0.8559, 0.758278
2968,   0.8559, 0.761657
2969,   0.8559, 0.760211
2970,   0.8559, 0.770334
2971,   0.8559, 0.765974
2972,   0.8559, 0.761751
2973,   0.8559, 0.767658
2974,   0.8559, 0.765525
2975,   0.8559, 0.767259
2976,   0.8559, 0.761066
2977,   0.8559, 0.766654
2978,   0.8559, 0.767659
2979,   0.8561, 0.770393
2980,   0.8561, 0.758492
2981,   0.8561, 0.763408
2982,   0.8561, 0.759777
2983,   0.8561, 0.764523
2984,   0.8561, 0.769914
2985,   0.8561, 0.756201
2986,   0.8567, 0.767894
2987,   0.8567, 0.763258
2988,   0.8567, 0.765281
2989,   0.8567, 0.765987
2990,   0.8567, 0.770947
2991,   0.8567, 0.763544
2992,   0.8567, 0.767588
2993,   0.8567, 0.762408
2994,   0.8567, 0.760597
2995,   0.8567, 0.763667
2996,   0.8571, 0.759483
2997,   0.8571, 0.764798
2998,   0.8571,  0.76114
2999,   0.8571, 0.767764
3000,   0.8571, 0.772915
3001,   0.8571, 0.765824
3002,   0.8571, 0.765543
3003,   0.8571, 0.766505
3004,   0.8571,  0.76365
3005,   0.8571, 0.765234
3006,   0.8571, 0.767942
3007,   0.8571, 0.771068
3008,   0.8571, 0.765523
3009,   0.8571, 0.767561
3010,   0.8571, 0.762979
3011,   0.8571, 0.766236
3012,   0.8571, 0.769312
3013,   0.8571, 0.761922
3014,   0.8571,  0.76186
3015,   0.8571, 0.766309
3016,   0.8571, 0.767006
3017,   0.8571, 0.763459
3018,   0.8571, 0.759941
3019,   0.8571, 0.763529
3020,   0.8571, 0.759712
3021,   0.8571, 0.760971
3022,   0.8571, 0.767083
3023,   0.8571, 0.762113
3024,   0.8571, 0.763528
3025,   0.8571, 0.770238
3026,   0.8571, 0.771476
3027,   0.8571, 0.758548
3028,   0.8571, 0.764355
3029,   0.8571, 0.766347
3030,   0.8571, 0.768758
3031,   0.8571, 0.763442
3032,   0.8571,  0.76469
3033,   0.8571, 0.763658
3034,   0.8571, 0.768706
3035,   0.8571, 0.758856
3036,   0.8571, 0.769041
3037,   0.8571, 0.767228
3038,   0.8571,  0.76556
3039,   0.8571, 0.766247
3040,   0.8571,  0.76629
3041,   0.8571,  0.76824
3042,   0.8571, 0.766974
3043,   0.8571, 0.770448
3044,   0.8571, 0.765176
3045,   0.8571, 0.764834
3046,   0.8571, 0.761401
3047,   0.8571,  0.76523
3048,   0.8571, 0.757541
3049,   0.8571, 0.765308
3050,   0.8571, 0.772731
3051,   0.8571, 0.767865
3052,   0.8571, 0.768444
3053,   0.8571, 0.765566
3054,   0.8571, 0.765587
3055,   0.8571, 0.760631
3056,   0.8571, 0.764993
3057,   0.8571, 0.764072
3058,   0.8571, 0.766654
3059,   0.8571, 0.767972
3060,   0.8571, 0.767929
3061,   0.8571, 0.763241
3062,   0.8571, 0.768927
3063,   0.8571, 0.771692
3064,   0.8571,  0.76944
3065,   0.8571, 0.764265
3066,   0.8571, 0.766321
3067,   0.8571, 0.756489
3068,   0.8571, 0.767784
3069,   0.8571, 0.766834
3070,   0.8571, 0.765148
3071,   0.8571, 0.774139
3072,   0.8571, 0.769341
3073,   0.8571, 0.767244
3074,   0.8571,  0.76084
3075,   0.8571, 0.767707
3076,   0.8571, 0.767376
3077,   0.8571, 0.768745
3078,   0.8571, 0.759474
3079,   0.8571, 0.760801
3080,   0.8571, 0.757291
3081,   0.8571, 0.766213
3082,   0.8571, 0.764589
3083,   0.8571, 0.762562
3084,   0.8571, 0.763224
3085,   0.8571, 0.759993
3086,   0.8571, 0.755153
3087,   0.8571, 0.767153
3088,   0.8571, 0.761842
3089,   0.8571, 0.776569
3090,   0.8571, 0.762703
3091,   0.8571, 0.766057
3092,   0.8571, 0.768741
3093,   0.8571, 0.759403
3094,   0.8571, 0.763674
3095,   0.8571, 0.764595
3096,   0.8571, 0.764196
3097,   0.8571, 0.762439
3098,   0.8571, 0.767878
3099,   0.8571,  0.76902
3100,   0.8571, 0.757157
3101,   0.8571, 0.767474
3102,   0.8571, 0.767381
3103,   0.8571, 0.766363
3104,   0.8571, 0.763387
3105,   0.8571, 0.765869
3106,   0.8571, 0.766495
3107,   0.8571, 0.773705
3108,   0.8571, 0.759146
3109,   0.8571, 0.763756
3110,   0.8571, 0.762694
3111,   0.8571, 0.763491
3112,   0.8571, 0.761739
3113,   0.8571, 0.769308
3114,   0.8571, 0.764561
3115,   0.8571, 0.769282
3116,   0.8571, 0.763782
3117,   0.8571, 0.765741
3118,   0.8571, 0.765051
3119,   0.8571, 0.759016
3120,   0.8571, 0.757824
3121,   0.8571, 0.767869
3122,   0.8571, 0.763562
3123,   0.8571, 0.768351
3124,   0.8571, 0.765364
3125,   0.8571, 0.754887
3126,   0.8571,   0.7633
3127,   0.8571, 0.762253
3128,   0.8571, 0.763694
3129,   0.8571, 0.762722
3130,   0.8571, 0.759856
3131,   0.8571, 0.767591
3132,   0.8571, 0.767794
3133,   0.8571,  0.76498
3134,   0.8571, 0.769126
3135,   0.8571, 0.768366
3136,   0.8571, 0.774691
3137,   0.8571, 0.768591
3138,   0.8571,  0.76941
3139,   0.8571, 0.763552
3140,   0.8571, 0.767834
3141,   0.8571, 0.760055
3142,   0.8571, 0.763228
3143,   0.8571, 0.765657
3144,   0.8571,  0.76629
3145,   0.8571, 0.762188
3146,   0.8571, 0.768384
3147,   0.8571, 0.775008
3148,   0.8571, 0.760894
3149,   0.8571, 0.765628
3150,   0.8571, 0.767902
3151,   0.8571, 0.759866
3152,   0.8571, 0.761328
3153,   0.8571, 0.766748
3154,   0.8571, 0.760827
3155,   0.8571, 0.761131
3156,   0.8571,  0.76581
3157,   0.8571, 0.767728
3158,   0.8571, 0.763406
3159,   0.8571, 0.772542
3160,   0.8571, 0.766439
3161,   0.8571, 0.768456
3162,   0.8571, 0.765836
3163,   0.8571, 0.762738
3164,   0.8571,  0.75971
3165,   0.8571, 0.757402
3166,   0.8571, 0.763688
3167,   0.8571, 0.763996
3168,   0.8571, 0.762847
3169,   0.8571,  0.76571
3170,   0.8571,   0.7642
3171,   0.8571, 0.762337
3172,   0.8571, 0.770838
3173,   0.8571, 0.765321
3174,   0.8571,  0.76643
3175,   0.8571, 0.773232
3176,   0.8571, 0.766943
3177,   0.8571, 0.766267
3178,   0.8571, 0.773029
3179,   0.8571, 0.768375
3180,   0.8571, 0.768377
3181,   0.8571,  0.76052
3182,   0.8571, 0.754956
3183,   0.8571, 0.768053
3184,   0.8571, 0.762593
3185,   0.8571, 0.763484
3186,   0.8571, 0.764222
3187,   0.8571, 0.759798
3188,   0.8571, 0.762568
3189,   0.8571, 0.760494
3190,   0.8571, 0.757795
3191,   0.8571, 0.770066
3192,   0.8571,  0.75171
3193,   0.8571, 0.761608
3194,   0.8576, 0.770606
3195,   0.8576, 0.765314
3196,   0.8576, 0.772952
3197,   0.8576, 0.773745
3198,   0.8576, 0.759118
3199,   0.8576, 0.771382
3200,   0.8576, 0.768771
3201,   0.8576,  0.76155
3202,   0.8576,  0.76921
3203,   0.8576, 0.766022
3204,   0.8576, 0.758711
3205,   0.8576, 0.773231
3206,   0.8576, 0.766454
3207,   0.8576, 0.767617
3208,   0.8576, 0.764846
3209,   0.8576, 0.769556
3210,   0.8576, 0.764246
3211,   0.8576, 0.765365
3212,   0.8576,  0.77077
3213,   0.8576, 0.768233
3214,   0.8576, 0.765383
3215,   0.8576,  0.76628
3216,   0.8576,  0.76822
3217,   0.8576,  0.76546
3218,   0.8576, 0.767534
3219,   0.8576, 0.768045
3220,   0.8576, 0.759768
3221,   0.8576, 0.764791
3222,   0.8576, 0.763856
3223,   0.8576, 0.761505
3224,   0.8576, 0.766648
3225,   0.8576, 0.769449
3226,   0.8576, 0.774402
3227,   0.8576, 0.766373
3228,   0.8576, 0.766145
3229,   0.8576, 0.764668
3230,   0.8576, 0.770422
3231,   0.8576, 0.761312
3232,   0.8576,  0.76524
3233,   0.8576,  0.76156
3234,   0.8576, 0.764092
3235,   0.8576, 0.769429
3236,   0.8576, 0.771122
3237,   0.8576, 0.762187
3238,   0.8576, 0.764548
3239,   0.8576, 0.770958
3240,   0.8576, 0.766953
3241,   0.8576, 0.762924
3242,   0.8576, 0.761467
3243,   0.8576, 0.767138
3244,   0.8576, 0.766861
3245,   0.8576, 0.763789
3246,   0.8576, 0.771425
3247,   0.8576, 0.775353
3248,   0.8576,  0.77225
3249,   0.8576, 0.764208
3250,   0.8576, 0.777732
3251,   0.8576,  0.76732
3252,   0.8576, 0.772674
3253,   0.8576, 0.769111
3254,   0.8576, 0.763019
3255,   0.8576, 0.765324
3256,   0.8576, 0.766077
3257,   0.8576, 0.770918
3258,   0.8576, 0.765874
3259,   0.8576, 0.768996
3260,   0.8576,  0.76725
3261,   0.8576, 0.760048
3262,   0.8576, 0.764167
3263,   0.8576, 0.755167
3264,   0.8576, 0.758143
3265,   0.8576, 0.763412
3266,   0.8576, 0.764358
3267,   0.8576,  0.76966
3268,   0.8576, 0.768105
3269,   0.8576, 0.764609
3270,   0.8576, 0.763945
3271,   0.8576, 0.767198
3272,   0.8576,  0.76291
3273,   0.8576, 0.770112
3274,   0.8576, 0.770815
3275,   0.8576, 0.767026
3276,   0.8576, 0.769064
3277,   0.8576, 0.765914
3278,   0.8576, 0.764561
3279,   0.8576, 0.764278
3280,   0.8576, 0.762954
3281,   0.8576, 0.764292
3282,   0.8576, 0.767961
3283,   0.8576, 0.768795
3284,   0.8576, 0.759519
3285,   0.8576, 0.765499
3286,   0.8576, 0.761644
3287,   0.8576,  0.77181
3288,   0.8576, 0.759142
3289,   0.8576, 0.766354
3290,   0.8576, 0.765143
3291,   0.8576, 0.770647
3292,   0.8576, 0.772006
3293,   0.8576, 0.780558
3294,   0.8576, 0.766668
3295,   0.8576, 0.767121
3296,   0.8576, 0.766006
3297,   0.8576, 0.766664
3298,   0.8576, 0.768149
3299,   0.8576, 0.764314
3300,   0.8576, 0.767543
3301,   0.8576, 0.767578
3302,   0.8576, 0.765371
3303,   0.8576, 0.763432
3304,   0.8576, 0.768556
3305,   0.8576, 0.769934
3306,   0.8576, 0.770642
3307,   0.8576, 0.765657
3308,   0.8576, 0.766742
3309,   0.8576, 0.769714
3310,   0.8576, 0.763613
3311,   0.8576, 0.770225
3312,   0.8576, 0.766383
3313,   0.8576, 0.769158
3314,   0.8576, 0.776605
3315,   0.8576, 0.770151
3316,   0.8576, 0.763099
3317,   0.8576, 0.763832
3318,   0.8576, 0.768819
3319,   0.8576, 0.757155
3320,   0.8576, 0.770248
3321,   0.8576, 0.765757
3322,   0.8576, 0.761736
3323,   0.8576, 0.766833
3324,   0.8576, 0.765531
3325,   0.8576, 0.774461
3326,   0.8576, 0.763617
3327,   0.8576, 0.763256
3328,   0.8576, 0.763637
3329,   0.8576,  0.75293
3330,   0.8576, 0.756345
3331,   0.8576, 0.759352
3332,   0.8576, 0.767256
3333,   0.8576, 0.768218
3334,   0.8576, 0.766514
3335,   0.8576, 0.769204
3336,   0.8576, 0.772023
3337,   0.8576, 0.759864
3338,   0.8576, 0.766843
3339,   0.8576, 0.773887
3340,   0.8576, 0.770492
3341,   0.8576, 0.768417
3342,   0.8576,  0.76282
3343,   0.8576, 0.767777
3344,   0.8576, 0.764678
3345,   0.8576, 0.765242
3346,   0.8576, 0.765535
3347,   0.8576, 0.772638
3348,   0.8576, 0.763804
3349,   0.8576,  0.76366
3350,   0.8576, 0.763283
3351,   0.8576, 0.764731
3352,   0.8576, 0.762816
3353,   0.8576,  0.76696
3354,   0.8576, 0.768008
3355,   0.8576, 0.766577
3356,   0.8576, 0.768256
3357,   0.8576, 0.770478
3358,   0.8576, 0.766239
3359,   0.8576, 0.771519
3360,   0.8576, 0.763346
3361,   0.8576, 0.765914
3362,   0.8576, 0.770308
3363,   0.8576, 0.764998
3364,   0.8576, 0.761985
3365,   0.8576, 0.769052
3366,   0.8576, 0.759585
3367,   0.8576,  0.76642
3368,   0.8576, 0.763527
3369,   0.8576, 0.764292
3370,   0.8576, 0.761507
3371,   0.8576, 0.759845
3372,   0.8576,  0.76109
3373,   0.8576, 0.764182
3374,   0.8576, 0.772198
3375,   0.8576, 0.762255
3376,   0.8576, 0.766671
3377,   0.8576, 0.763281
3378,   0.8576, 0.767017
3379,   0.8576, 0.763419
3380,   0.8576, 0.768391
3381,   0.8576, 0.770799
3382,   0.8576, 0.763281
3383,   0.8576, 0.761479
3384,   0.8576, 0.759984
3385,   0.8576, 0.768752
3386,   0.8576, 0.772235
3387,   0.8576,  0.76297
3388,   0.8576, 0.771923
3389,   0.8576, 0.772306
3390,   0.8576, 0.771762
3391,   0.8576, 0.766814
3392,   0.8576, 0.762937
3393,   0.8576, 0.764395
3394,   0.8576, 0.762543
3395,   0.8576,  0.76314
3396,   0.8576, 0.766265
3397,   0.8576, 0.758373
3398,   0.8576, 0.766065
3399,   0.8576, 0.769353
3400,   0.8576, 0.769673
3401,   0.8576, 0.763549
3402,   0.8576, 0.771647
3403,   0.8576,  0.76985
3404,   0.8576,  0.77067
3405,   0.8576, 0.768979
3406,   0.8576, 0.769478
3407,   0.8576, 0.768268
3408,   0.8576, 0.766186
3409,   0.8576, 0.762577
3410,   0.8576,   0.7663
3411,   0.8576, 0.762602
3412,   0.8576, 0.766526
3413,   0.8576, 0.769317
3414,   0.8576, 0.765684
3415,   0.8576,  0.76505
3416,   0.8576, 0.765455
3417,   0.8576, 0.764841
3418,   0.8576, 0.758362
3419,   0.8576, 0.763385
3420,   0.8576,   0.7707
3421,   0.8576, 0.765258
3422,   0.8576, 0.769113
3423,   0.8576, 0.761861
3424,   0.8576, 0.762476
3425,   0.8576, 0.764022
3426,   0.8576, 0.770512
3427,   0.8576, 0.766413
3428,   0.8576, 0.768504
3429,   0.8576, 0.765299
3430,   0.8576, 0.761268
3431,   0.8576, 0.767187
3432,   0.8576, 0.765862
3433,   0.8576, 0.770807
3434,   0.8576, 0.770115
3435,   0.8576, 0.769879
3436,   0.8576, 0.770323
3437,   0.8576,  0.76886
3438,   0.8576, 0.766773
3439,   0.8576, 0.766862
3440,   0.8576, 0.776997
3441,   0.8576, 0.767328
3442,   0.8576, 0.766949
3443,   0.8576, 0.758512
3444,   0.8576, 0.764292
3445,   0.8576, 0.767731
3446,   0.8576, 0.762445
3447,   0.8576, 0.764838
3448,   0.8576, 0.764593
3449,   0.8576, 0.763657
3450,   0.8576, 0.770183
3451,   0.8576, 0.771181
3452,   0.8576, 0.770132
3453,   0.8576, 0.766975
3454,   0.8576, 0.767449
3455,   0.8576,  0.77222
3456,   0.8576, 0.759609
3457,   0.8576, 0.770196
3458,   0.8576, 0.763672
3459,   0.8576, 0.758238
3460,   0.8576, 0.765294
3461,   0.8576, 0.758411
3462,   0.8576, 0.760104
3463,   0.8576, 0.759948
3464,   0.8576, 0.761107
3465,   0.8576,  0.76264
3466,   0.8576,  0.76748
3467,   0.8576, 0.770963
3468,   0.8576, 0.773381
3469,   0.8576, 0.761032
3470,   0.8576, 0.766129
3471,   0.8576, 0.764388
3472,   0.8576, 0.774069
3473,   0.8576, 0.764629
3474,   0.8576, 0.764216
3475,   0.8576, 0.768333
3476,   0.8576, 0.762259
3477,   0.8576, 0.763951
3478,   0.8576, 0.772214
3479,   0.8576, 0.766571
3480,   0.8576, 0.770479
3481,   0.8576, 0.770584
3482,   0.8576, 0.769135
3483,   0.8576,  0.76718
3484,   0.8576, 0.761284
3485,   0.8576, 0.766448
3486,   0.8576, 0.767804
3487,   0.8576,  0.75938
3488,   0.8576, 0.765621
3489,   0.8576, 0.766346
3490,   0.8576, 0.765669
3491,   0.8576, 0.772358
3492,   0.8576, 0.762583
3493,   0.8576, 0.765091
3494,   0.8576, 0.764457
3495,   0.8576, 0.768999
3496,   0.8576, 0.765156
3497,   0.8576, 0.769484
3498,   0.8576, 0.769991
3499,   0.8576, 0.765929
3500,   0.8576, 0.772065
3501,   0.8576, 0.772168
3502,   0.8576, 0.768669
3503,   0.8576, 0.769786
3504,   0.8576,  0.77041
3505,   0.8576, 0.767984
3506,   0.8576, 0.765451
3507,   0.8576, 0.765077
3508,   0.8576, 0.762831
3509,   0.8576,  0.76204
3510,   0.8576, 0.766839
3511,   0.8576, 0.761882
3512,   0.8576, 0.763614
3513,   0.8576, 0.760629
3514,   0.8579, 0.768113
3515,   0.8579,  0.77283
3516,   0.8579, 0.766446
3517,   0.8579, 0.769093
3518,   0.8579, 0.761473
3519,   0.8579, 0.769978
3520,   0.8579, 0.767361
3521,   0.8579,  0.77024
3522,   0.8579,  0.76539
3523,   0.8579,  0.77121
3524,   0.8579, 0.758755
3525,   0.8579, 0.762942
3526,   0.8579, 0.758964
3527,   0.8579, 0.760846
3528,   0.8579, 0.765765
3529,   0.8579,  0.76721
3530,   0.8579, 0.766082
3531,   0.8579, 0.773833
3532,   0.8579, 0.764534
3533,   0.8579,  0.76071
3534,   0.8579, 0.764871
3535,   0.8579, 0.763747
3536,   0.8579, 0.762981
3537,   0.8579, 0.767141
3538,   0.8579, 0.763351
3539,   0.8579, 0.765624
3540,   0.8579, 0.764324
3541,   0.8579, 0.769093
3542,   0.8579, 0.756462
3543,   0.8579, 0.761132
3544,   0.8579, 0.767827
3545,   0.8579, 0.765866
3546,   0.8579, 0.768786
3547,   0.8579, 0.764758
3548,   0.8579, 0.765959
3549,   0.8579, 0.766457
3550,   0.8579, 0.770883
3551,   0.8579, 0.766467
3552,   0.8579, 0.766101
3553,   0.8579, 0.763759
3554,   0.8579, 0.763538
3555,   0.8579, 0.768599
3556,   0.8579,  0.76489
3557,   0.8579, 0.763761
3558,   0.8579, 0.762627
3559,   0.8579, 0.755359
3560,   0.8579, 0.773685
3561,   0.8579, 0.772712
3562,   0.8579, 0.770408
3563,   0.8579,  0.76905
3564,   0.8579, 0.771262
3565,   0.8579, 0.773669
3566,   0.8579, 0.770145
3567,   0.8579, 0.766832
3568,   0.8579, 0.762453
3569,   0.8579, 0.764351
3570,   0.8579, 0.763862
3571,   0.8579, 0.763555
3572,   0.8579, 0.771855
3573,   0.8579,  0.77801
3574,   0.8579, 0.765816
3575,   0.8579, 0.768099
3576,   0.8579, 0.768218
3577,   0.8579, 0.768791
3578,   0.8579, 0.770971
3579,   0.8579, 0.755231
3580,   0.8579, 0.759564
3581,   0.8579, 0.772614
3582,   0.8579, 0.761492
3583,   0.8579, 0.768001
3584,   0.8579, 0.764898
3585,   0.8579, 0.766331
3586,   0.8579, 0.770524
3587,   0.8579, 0.765085
3588,   0.8579, 0.765795
3589,   0.8579, 0.765032
3590,   0.8579, 0.761675
3591,   0.8579, 0.764608
3592,   0.8579, 0.765999
3593,   0.8579,  0.77065
3594,   0.8579, 0.756729
3595,   0.8579, 0.762945
3596,   0.8579, 0.769012
3597,   0.8579, 0.762315
3598,   0.8579, 0.757937
3599,   0.8579, 0.769923
3600,   0.8579, 0.769029
3601,   0.8579, 0.763539
3602,   0.8579,  0.76717
3603,   0.8579, 0.765043
3604,   0.8579, 0.770616
3605,   0.8579, 0.771095
3606,   0.8579,  0.77093
3607,   0.8579, 0.766997
3608,   0.8579, 0.772582
3609,   0.8579, 0.763507
3610,   0.8579, 0.764214
3611,   0.8579, 0.763075
3612,   0.8579, 0.768638
3613,   0.8579, 0.763291
3614,   0.8579,  0.76235
3615,   0.8579, 0.773685
3616,   0.8579, 0.772796
3617,   0.8579, 0.768426
3618,   0.8579,  0.76736
3619,   0.8579, 0.771162
3620,   0.8579, 0.770201
3621,   0.8579, 0.772435
3622,   0.8579, 0.766861
3623,   0.8579, 0.770751
3624,   0.8579, 0.768753
3625,   0.8579, 0.769784
3626,   0.8579, 0.771264
3627,   0.8579, 0.768503
3628,   0.8579, 0.763765
3629,   0.8579, 0.766564
3630,   0.8579, 0.763528
3631,   0.8579, 0.759502
3632,   0.8579, 0.764868
3633,   0.8579, 0.766823
3634,   0.8579, 0.767532
3635,   0.8579, 0.770835
3636,   0.8579, 0.772576
3637,   0.8579, 0.767186
3638,   0.8579, 0.764801
3639,   0.8579, 0.773816
3640,   0.8579, 0.768757
3641,   0.8579, 0.763563
3642,   0.8579, 0.760512
3643,   0.8579, 0.760735
3644,   0.8579, 0.759462
3645,   0.8579, 0.758954
3646,   0.8579, 0.764383
3647,   0.8579, 0.754604
3648,   0.8579, 0.764435
3649,   0.8579, 0.759892
3650,   0.8579, 0.761999
3651,   0.8579, 0.766205
3652,   0.8579, 0.767547
3653,   0.8579, 0.762496
3654,   0.8579, 0.764517
3655,   0.8579, 0.765323
3656,   0.8579, 0.769389
3657,   0.8579, 0.772903
3658,   0.8579, 0.760144
3659,   0.8579, 0.757835
3660,   0.8579, 0.766989
3661,   0.8579, 0.760359
3662,   0.8579, 0.770275
3663,   0.8579, 0.767163
3664,   0.8579, 0.771571
3665,   0.8579, 0.767381
3666,   0.8579, 0.763043
3667,   0.8579, 0.761174
3668,   0.8579, 0.765759
3669,   0.8579, 0.769687
3670,   0.8579,  0.77314
3671,   0.8579, 0.766131
3672,   0.8579, 0.768882
3673,   0.8579, 0.763587
3674,   0.8579, 0.771296
3675,   0.8579, 0.768467
3676,   0.8579, 0.765192
3677,   0.8579, 0.766863
3678,   0.8579, 0.764237
3679,   0.8579, 0.769885
3680,   0.8579, 0.766931
3681,   0.8579,  0.76614
3682,   0.8579, 0.766496
3683,   0.8579, 0.769775
3684,   0.8579, 0.762227
3685,   0.8579, 0.763341
3686,   0.8579, 0.765693
3687,   0.8579, 0.767452
3688,   0.8579, 0.768413
3689,   0.8579, 0.771368
3690,   0.8579, 0.764255
3691,   0.8579, 0.774324
3692,   0.8579, 0.771681
3693,   0.8579,  0.77272
3694,   0.8579, 0.767599
3695,   0.8579, 0.766124
3696,   0.8579, 0.760382
3697,   0.8579, 0.767339
3698,   0.8579, 0.765467
3699,   0.8579, 0.764162
3700,   0.8579, 0.766773
3701,   0.8579, 0.767565
3702,   0.8579, 0.759853
3703,   0.8579, 0.761965
3704,   0.8579, 0.769654
3705,   0.8579, 0.765698
3706,   0.8579, 0.761139
3707,   0.8579, 0.767238
3708,   0.8579, 0.770368
3709,   0.8579, 0.765711
3710,   0.8579,  0.76337
3711,   0.8579, 0.764912
3712,   0.8579, 0.762116
3713,   0.8579, 0.769687
3714,   0.8579, 0.767241
3715,   0.8579, 0.767266
3716,   0.8579,  0.76699
3717,   0.8579,  0.76106
3718,   0.8579, 0.758934
3719,   0.8579, 0.762237
3720,   0.8579, 0.764976
3721,   0.8579, 0.763695
3722,   0.8579, 0.768989
3723,   0.8579,  0.76154
3724,   0.8579, 0.759741
3725,   0.8579, 0.764551
3726,   0.8579, 0.768364
3727,   0.8579, 0.771263
3728,   0.8579, 0.771352
3729,   0.8579, 0.772237
3730,   0.8579, 0.771542
3731,   0.8579, 0.771036
3732,   0.8579,  0.77073
3733,   0.8579, 0.764646
3734,   0.8579, 0.761223
3735,   0.8579,  0.76879
3736,   0.8579,  0.76702
3737,   0.8579, 0.758375
3738,   0.8579, 0.768968
3739,   0.8579, 0.766898
3740,   0.8579, 0.762963
3741,   0.8579, 0.762667
3742,   0.8579, 0.767225
3743,   0.8579, 0.773523
3744,   0.8579, 0.767374
3745,   0.8579, 0.769306
3746,   0.8579,  0.76961
