accuracy,sparse
  0.6865, 0.310596
  0.6843, 0.315894
  0.6841, 0.309272
  0.6841, 0.311921
  0.6797, 0.310596
  0.6788, 0.311921
  0.6777, 0.312583
  0.6755, 0.316556
    0.67, 0.312583
   0.667, 0.311258
  0.6648, 0.316556
  0.6628, 0.313245
  0.6543, 0.310596
  0.6432, 0.307947
  0.6216, 0.313245
  0.5981, 0.311258
  0.5869, 0.311921
