gen, tournament_binary_onepoint_best, tournament_binary_onepoint_ave
2980,   0.8352, 0.756989
2981,   0.8352, 0.757766
2982,   0.8352, 0.759139
2983,   0.8352, 0.762488
2984,   0.8352, 0.757765
2985,   0.8352, 0.749366
2986,   0.8352, 0.756229
2987,   0.8352, 0.766904
2988,   0.8352,  0.76159
2989,   0.8352, 0.763617
2990,   0.8352, 0.754335
2991,   0.8352, 0.760104
2992,   0.8352, 0.759596
2993,   0.8352, 0.757144
2994,   0.8352, 0.755505
2995,   0.8352, 0.758226
2996,   0.8352, 0.760665
2997,   0.8352, 0.760912
2998,   0.8352, 0.754872
2999,   0.8352, 0.761465
3000,   0.8352, 0.761688
3001,   0.8352, 0.763634
3002,   0.8352, 0.760876
3003,   0.8352, 0.761337
3004,   0.8352, 0.751737
3005,   0.8352, 0.759986
3006,   0.8352, 0.754708
3007,   0.8352,  0.76372
3008,   0.8352, 0.759121
3009,   0.8352, 0.760779
3010,   0.8352, 0.760642
3011,   0.8352, 0.761064
3012,   0.8352, 0.760688
3013,   0.8352, 0.762732
3014,   0.8352, 0.757482
3015,   0.8352, 0.762297
3016,   0.8352, 0.761823
3017,   0.8352, 0.761752
3018,   0.8352, 0.765153
3019,   0.8352, 0.754026
3020,   0.8352, 0.752819
3021,   0.8352, 0.762686
3022,   0.8352, 0.758696
3023,   0.8352, 0.760673
3024,   0.8352, 0.757057
3025,   0.8352, 0.752742
3026,   0.8352, 0.755252
3027,   0.8352,  0.75799
3028,   0.8352, 0.755903
3029,   0.8352, 0.761405
3030,   0.8352, 0.757746
3031,   0.8352, 0.759171
3032,   0.8352, 0.763506
3033,   0.8352, 0.756473
3034,   0.8352, 0.759087
3035,   0.8352, 0.757678
3036,   0.8352, 0.756791
3037,   0.8352, 0.762618
3038,   0.8352,  0.75712
3039,   0.8352, 0.763429
3040,   0.8354, 0.761285
3041,   0.8354,  0.75752
3042,   0.8354, 0.760703
3043,   0.8354, 0.759493
3044,   0.8354, 0.761333
3045,   0.8354,  0.75917
3046,   0.8355, 0.759309
3047,   0.8355, 0.767793
3048,   0.8355, 0.765091
3049,   0.8355, 0.755377
3050,   0.8355, 0.758759
3051,   0.8355, 0.757784
3052,   0.8355, 0.758857
3053,   0.8355, 0.761549
3054,   0.8355, 0.758502
3055,   0.8355, 0.751352
3056,   0.8355,  0.75565
3057,   0.8355, 0.762837
3058,   0.8355, 0.760442
3059,   0.8355, 0.760465
3060,   0.8355,  0.75956
3061,   0.8355, 0.765836
3062,   0.8355, 0.758753
3063,   0.8355,  0.75826
3064,   0.8355, 0.764852
3065,   0.8355, 0.759271
3066,   0.8355, 0.761822
3067,   0.8355, 0.757942
3068,   0.8355,  0.76144
3069,   0.8355, 0.760768
3070,   0.8355, 0.759268
3071,   0.8355, 0.759836
3072,   0.8355, 0.757372
3073,   0.8355, 0.758251
3074,   0.8355,   0.7652
3075,   0.8355, 0.756095
3076,   0.8355, 0.760899
3077,   0.8355, 0.760248
3078,   0.8355, 0.761838
3079,   0.8355, 0.760215
3080,   0.8355, 0.762187
3081,   0.8355, 0.758581
3082,   0.8355, 0.754122
3083,   0.8355, 0.760625
3084,   0.8355, 0.761159
3085,   0.8355, 0.762019
3086,   0.8355, 0.763685
3087,   0.8355, 0.766529
3088,   0.8355, 0.757128
3089,   0.8355, 0.763828
3090,   0.8355, 0.762164
3091,   0.8355, 0.754727
3092,   0.8355, 0.761886
3093,   0.8355, 0.760073
3094,   0.8355, 0.763318
3095,   0.8355, 0.762703
3096,   0.8355, 0.762824
3097,   0.8355, 0.755509
3098,   0.8355,  0.75958
3099,   0.8355, 0.759408
3100,   0.8355, 0.752676
3101,   0.8355, 0.763967
3102,   0.8355, 0.755691
3103,   0.8355, 0.761576
3104,   0.8355,  0.76338
3105,   0.8355,  0.75988
3106,   0.8355, 0.759768
3107,   0.8355, 0.757263
3108,   0.8355, 0.757964
3109,   0.8355, 0.765356
3110,   0.8355, 0.758651
3111,   0.8355, 0.754227
3112,   0.8355, 0.760507
3113,   0.8355, 0.753928
3114,   0.8355,  0.76375
3115,   0.8355, 0.763786
3116,   0.8355, 0.757199
3117,   0.8355, 0.760884
3118,   0.8355, 0.756123
3119,   0.8355,  0.75843
3120,   0.8357, 0.755127
3121,   0.8357, 0.760217
3122,   0.8357, 0.760067
3123,   0.8357, 0.761888
3124,   0.8357,  0.76067
3125,   0.8357, 0.760884
3126,   0.8357, 0.760696
3127,   0.8357, 0.767004
3128,   0.8357, 0.761833
3129,   0.8357,   0.7615
3130,    0.836, 0.759299
3131,    0.836, 0.761124
3132,    0.836, 0.762494
3133,    0.836, 0.763722
3134,    0.836, 0.764724
3135,    0.836, 0.758586
3136,    0.836, 0.759969
3137,    0.836, 0.759142
3138,    0.836, 0.763468
3139,    0.836,  0.76709
3140,    0.836, 0.762551
3141,    0.836, 0.763245
3142,    0.836, 0.765603
3143,    0.836, 0.760957
3144,    0.836, 0.767506
3145,    0.836, 0.760294
3146,    0.836, 0.751814
3147,    0.836,  0.76116
3148,    0.836, 0.766533
3149,    0.836,  0.76233
3150,    0.836, 0.767626
3151,    0.836,  0.75694
3152,    0.836, 0.757217
3153,    0.836, 0.761612
3154,    0.836, 0.760151
3155,    0.836, 0.760334
3156,    0.836,  0.75498
3157,    0.836, 0.750468
3158,    0.836, 0.759769
3159,    0.836, 0.761952
3160,    0.836, 0.765256
3161,    0.836, 0.758985
3162,    0.836, 0.761517
3163,    0.836, 0.755838
3164,    0.836, 0.761841
3165,    0.836, 0.759948
3166,    0.836, 0.754004
3167,    0.836, 0.763577
3168,    0.836, 0.762537
3169,    0.836, 0.759412
3170,    0.836, 0.758868
3171,    0.836, 0.755152
3172,    0.836, 0.757266
3173,    0.836, 0.753126
3174,    0.836, 0.754211
3175,    0.836, 0.763719
3176,    0.836, 0.759474
3177,    0.836,  0.75904
3178,    0.836,   0.7585
3179,    0.836, 0.759207
3180,    0.836, 0.755344
3181,   0.8364,  0.76019
3182,   0.8364, 0.764312
3183,   0.8364, 0.763644
3184,   0.8364, 0.757694
3185,   0.8364, 0.758244
3186,   0.8364, 0.757422
3187,   0.8364, 0.761729
3188,   0.8364, 0.765266
3189,   0.8364, 0.762037
3190,   0.8364, 0.763232
3191,   0.8364,  0.76295
3192,   0.8364, 0.766707
3193,   0.8364, 0.752189
3194,   0.8364, 0.760653
3195,   0.8364, 0.767848
3196,   0.8364, 0.762186
3197,   0.8364, 0.758946
3198,   0.8364, 0.757771
3199,   0.8364, 0.759529
3200,   0.8364, 0.755857
3201,   0.8364,   0.7552
3202,   0.8364, 0.763995
3203,   0.8364, 0.761645
3204,   0.8367, 0.753638
3205,   0.8367,    0.759
3206,   0.8367,  0.75646
3207,   0.8367, 0.764596
3208,   0.8367, 0.758453
3209,   0.8367, 0.763058
3210,   0.8367, 0.758405
3211,   0.8367, 0.762783
3212,   0.8367, 0.764979
3213,   0.8367, 0.760474
3214,   0.8367, 0.758844
3215,   0.8367, 0.761434
3216,   0.8367, 0.764124
3217,   0.8367, 0.756266
3218,   0.8367, 0.760113
3219,   0.8367, 0.764869
3220,   0.8367, 0.764616
3221,   0.8367, 0.760266
3222,   0.8367,  0.76323
3223,   0.8367, 0.763385
3224,   0.8367, 0.756325
3225,   0.8367, 0.758168
3226,   0.8367,  0.76266
3227,   0.8367, 0.756074
3228,   0.8367, 0.761936
3229,   0.8367,  0.76282
3230,   0.8367, 0.766781
3231,   0.8367, 0.762289
3232,   0.8367, 0.764144
3233,   0.8367, 0.763546
3234,   0.8367, 0.765787
3235,   0.8367,  0.75817
3236,   0.8367, 0.763582
3237,   0.8367, 0.760718
3238,   0.8367, 0.764058
3239,   0.8367, 0.765291
3240,   0.8367, 0.757752
3241,   0.8367, 0.759932
3242,   0.8367,  0.76478
3243,   0.8367, 0.761346
3244,   0.8367, 0.762351
3245,   0.8367, 0.765055
3246,   0.8367, 0.758128
3247,   0.8367, 0.759061
3248,   0.8367, 0.763644
3249,   0.8367,  0.76213
3250,   0.8367, 0.763446
3251,   0.8367, 0.763064
3252,   0.8367, 0.764356
3253,   0.8367, 0.763354
3254,   0.8367, 0.761724
3255,   0.8367, 0.759717
3256,   0.8367, 0.759534
3257,   0.8367, 0.760389
3258,   0.8367, 0.761173
3259,   0.8367, 0.766539
3260,   0.8367, 0.765656
3261,   0.8367, 0.761905
3262,   0.8367, 0.765355
3263,   0.8367, 0.763533
3264,   0.8367, 0.764902
3265,   0.8367, 0.760581
3266,   0.8367, 0.760319
3267,   0.8367, 0.764128
3268,   0.8367, 0.760534
3269,   0.8367, 0.764648
3270,   0.8367, 0.764889
3271,   0.8367, 0.757418
3272,   0.8367, 0.763366
3273,   0.8367, 0.765605
3274,   0.8367, 0.768187
3275,   0.8367, 0.759843
3276,   0.8367,  0.76057
3277,   0.8367, 0.760282
3278,   0.8367, 0.757848
3279,   0.8367, 0.762359
3280,   0.8367, 0.765395
3281,   0.8367,  0.75689
3282,   0.8367, 0.762495
3283,   0.8367, 0.763182
3284,   0.8367, 0.759547
3285,   0.8367, 0.765204
3286,   0.8367, 0.762929
3287,   0.8367, 0.761733
3288,   0.8367, 0.762671
3289,   0.8367, 0.764265
3290,   0.8367, 0.767155
3291,   0.8367, 0.769815
3292,   0.8367, 0.759991
3293,   0.8367, 0.766548
3294,   0.8367, 0.760318
3295,   0.8367, 0.761182
3296,   0.8367, 0.758556
3297,   0.8367, 0.759598
3298,   0.8367, 0.766699
3299,   0.8367, 0.761503
3300,   0.8367, 0.754048
3301,   0.8371, 0.764471
3302,   0.8371, 0.757653
3303,   0.8371, 0.766303
3304,   0.8371, 0.761632
3305,   0.8371, 0.762314
3306,   0.8371, 0.762909
3307,   0.8371, 0.763848
3308,   0.8371, 0.761925
3309,   0.8371, 0.761765
3310,   0.8371, 0.761339
3311,   0.8371, 0.754945
3312,   0.8371, 0.758649
3313,   0.8371, 0.762945
3314,   0.8371, 0.767499
3315,   0.8371, 0.760198
3316,   0.8371, 0.761076
3317,   0.8371,  0.76147
3318,   0.8371, 0.761675
3319,   0.8371, 0.766219
3320,   0.8371, 0.763336
3321,   0.8371, 0.766862
3322,   0.8371, 0.761806
3323,   0.8371, 0.759531
3324,   0.8371, 0.762711
3325,   0.8373, 0.765394
3326,   0.8373, 0.759418
3327,   0.8373,  0.75667
3328,   0.8373, 0.759564
3329,   0.8373, 0.759597
3330,   0.8373, 0.763342
3331,   0.8373, 0.757094
3332,   0.8373, 0.761163
3333,   0.8373, 0.758025
3334,   0.8373, 0.765042
3335,   0.8373, 0.756569
3336,   0.8373, 0.762818
3337,   0.8376, 0.759446
3338,   0.8376, 0.761101
3339,   0.8376, 0.764298
3340,   0.8376, 0.762708
3341,   0.8376, 0.763623
3342,   0.8376,  0.76037
3343,   0.8376, 0.759759
3344,   0.8376, 0.760618
3345,   0.8376, 0.758875
3346,   0.8376, 0.762075
3347,   0.8376, 0.765015
3348,   0.8376,  0.76435
3349,   0.8376, 0.768731
3350,   0.8376, 0.766484
3351,   0.8376, 0.765424
3352,   0.8376, 0.767222
3353,   0.8376, 0.762381
3354,   0.8376, 0.758095
3355,   0.8376, 0.762248
3356,   0.8376, 0.763962
3357,   0.8376,   0.7623
3358,   0.8376, 0.762302
3359,   0.8376, 0.766498
3360,   0.8376, 0.763136
3361,   0.8376, 0.763442
3362,   0.8376,  0.76311
3363,   0.8376, 0.763531
3364,   0.8376, 0.757552
3365,   0.8376,  0.76563
3366,   0.8376, 0.762003
3367,   0.8376, 0.761795
3368,   0.8376, 0.763007
3369,   0.8376, 0.758721
3370,   0.8376, 0.766389
3371,   0.8376, 0.765645
3372,   0.8376,  0.76013
3373,   0.8376, 0.760825
3374,   0.8376, 0.768028
3375,   0.8376,  0.76426
3376,   0.8376, 0.766328
3377,   0.8376, 0.763108
3378,   0.8376, 0.762478
3379,   0.8376, 0.764652
3380,   0.8376, 0.759421
3381,   0.8376, 0.761171
3382,   0.8376, 0.764355
3383,   0.8376,  0.76554
3384,   0.8376, 0.766016
3385,   0.8376, 0.765056
3386,   0.8376, 0.762568
3387,   0.8376, 0.760151
3388,   0.8376, 0.758554
3389,   0.8376, 0.764854
3390,   0.8376, 0.765205
3391,   0.8376, 0.761563
3392,   0.8376, 0.761675
3393,   0.8377, 0.762599
3394,   0.8377, 0.760967
3395,   0.8377, 0.756788
3396,   0.8377, 0.764033
3397,   0.8377, 0.762909
3398,   0.8377, 0.761469
3399,   0.8377, 0.767939
3400,   0.8377, 0.757826
3401,   0.8377,  0.76314
3402,   0.8377, 0.758314
3403,   0.8377, 0.763153
3404,   0.8377, 0.759601
3405,   0.8377, 0.759411
3406,   0.8377, 0.761107
3407,   0.8377, 0.759058
3408,   0.8377, 0.760609
3409,   0.8377, 0.760128
3410,   0.8377, 0.764467
3411,   0.8377, 0.766388
3412,   0.8377, 0.762567
3413,   0.8377, 0.759706
3414,   0.8378, 0.767179
3415,   0.8378,  0.76147
3416,   0.8378, 0.767736
3417,   0.8378, 0.765387
3418,   0.8378, 0.760741
3419,   0.8378, 0.759028
3420,   0.8378, 0.765499
3421,   0.8378, 0.758071
3422,   0.8378, 0.762774
3423,   0.8378, 0.758732
3424,   0.8378, 0.765853
3425,   0.8378, 0.768808
3426,   0.8378,   0.7675
3427,   0.8378, 0.759189
3428,   0.8378,   0.7668
3429,   0.8378, 0.766362
3430,   0.8378,  0.76862
3431,   0.8378, 0.759806
3432,   0.8378, 0.765948
3433,   0.8379, 0.761263
3434,   0.8379, 0.763059
3435,   0.8379, 0.762647
3436,   0.8379, 0.760993
3437,   0.8379, 0.768859
3438,   0.8379, 0.768625
3439,   0.8379, 0.757928
3440,   0.8379, 0.760351
3441,   0.8379, 0.762609
3442,   0.8379, 0.761551
3443,   0.8379, 0.761027
3444,   0.8379, 0.762502
3445,   0.8379, 0.768872
3446,   0.8379,  0.76311
3447,   0.8379, 0.757802
3448,   0.8379, 0.760096
3449,   0.8379, 0.760603
3450,   0.8379, 0.763988
3451,   0.8379, 0.762377
3452,   0.8379, 0.764597
3453,   0.8379, 0.761814
3454,   0.8379,  0.75958
3455,   0.8379, 0.759151
3456,   0.8379, 0.760625
3457,   0.8379, 0.758543
3458,   0.8379, 0.760997
3459,   0.8379, 0.761138
3460,   0.8379, 0.762836
3461,   0.8379, 0.759122
3462,   0.8379, 0.762295
3463,   0.8379, 0.766602
3464,   0.8379, 0.765859
3465,   0.8379,  0.76313
3466,   0.8379, 0.765264
3467,   0.8379, 0.764732
3468,   0.8379, 0.765688
3469,   0.8379, 0.763828
3470,   0.8379, 0.758744
3471,   0.8379, 0.756825
3472,   0.8379, 0.766369
3473,   0.8379, 0.761083
3474,   0.8379, 0.762517
3475,   0.8379, 0.763223
3476,   0.8379, 0.765917
3477,   0.8379, 0.765052
3478,   0.8379, 0.761209
3479,   0.8379, 0.763275
3480,   0.8379, 0.767672
3481,   0.8379, 0.765545
3482,   0.8379,  0.75552
3483,   0.8379, 0.759745
3484,   0.8379, 0.759968
3485,   0.8379, 0.764874
3486,   0.8379, 0.755391
3487,   0.8379,  0.75899
3488,   0.8379, 0.764076
3489,   0.8379, 0.762315
3490,   0.8379, 0.767057
3491,   0.8379, 0.767094
3492,   0.8379, 0.762078
3493,   0.8379, 0.760663
3494,   0.8379, 0.763473
3495,   0.8379, 0.761713
3496,   0.8379, 0.767075
3497,   0.8379, 0.762123
3498,   0.8379, 0.766807
3499,   0.8379,  0.76216
3500,   0.8379, 0.763797
3501,   0.8379, 0.760282
3502,   0.8379, 0.764064
3503,   0.8379, 0.760749
3504,   0.8379, 0.764007
3505,   0.8379, 0.765063
3506,   0.8379, 0.761238
3507,   0.8379, 0.759323
3508,   0.8379, 0.758425
3509,   0.8379, 0.768455
3510,   0.8379,  0.76242
3511,   0.8379, 0.761262
3512,   0.8379, 0.762084
3513,   0.8379, 0.763404
3514,   0.8379, 0.763764
3515,   0.8379, 0.765784
3516,   0.8379, 0.758946
3517,   0.8379, 0.761413
3518,   0.8379, 0.759622
3519,   0.8379, 0.759768
3520,   0.8379, 0.760958
3521,   0.8379, 0.766902
3522,   0.8379, 0.760306
3523,   0.8379, 0.757679
3524,   0.8379, 0.761938
3525,   0.8379, 0.766346
3526,   0.8379, 0.764637
3527,   0.8379, 0.758179
3528,   0.8379, 0.763816
3529,   0.8379, 0.762599
3530,   0.8379,  0.76045
3531,   0.8379, 0.759445
3532,   0.8379, 0.758223
3533,   0.8379, 0.762331
3534,   0.8379, 0.763132
3535,   0.8379, 0.764543
3536,   0.8379, 0.763187
3537,   0.8379, 0.764937
3538,   0.8379, 0.761379
3539,   0.8379, 0.762269
3540,   0.8379, 0.760775
3541,   0.8379, 0.759886
3542,   0.8379, 0.762181
3543,   0.8379,  0.76591
3544,   0.8379, 0.761616
3545,   0.8379, 0.765077
3546,   0.8379, 0.759411
3547,   0.8379, 0.762739
3548,   0.8379,  0.76208
3549,   0.8379, 0.758947
3550,   0.8379, 0.762695
3551,   0.8379, 0.762102
3552,   0.8379, 0.758601
3553,   0.8379, 0.761019
3554,   0.8379, 0.761863
3555,   0.8379, 0.762126
3556,   0.8379,  0.76215
3557,   0.8379,  0.75949
3558,   0.8379,  0.76237
3559,   0.8379, 0.766116
3560,   0.8379, 0.761393
3561,   0.8379, 0.761357
3562,   0.8379, 0.762327
3563,   0.8379, 0.765675
3564,   0.8379, 0.768188
3565,   0.8379,  0.76435
3566,   0.8379, 0.761418
3567,   0.8379, 0.760766
3568,   0.8379, 0.767301
3569,   0.8379,  0.76549
3570,   0.8379, 0.760443
3571,   0.8379, 0.762617
3572,   0.8379, 0.758645
3573,   0.8379, 0.757997
3574,   0.8381, 0.762361
3575,   0.8381, 0.755832
3576,   0.8381, 0.761684
3577,   0.8381, 0.767222
3578,   0.8381, 0.763013
3579,   0.8381, 0.760911
3580,   0.8381, 0.764819
3581,   0.8381,  0.76415
3582,   0.8381, 0.759688
3583,   0.8381, 0.763548
3584,   0.8381, 0.761555
3585,   0.8381, 0.764376
3586,   0.8381, 0.765339
3587,   0.8381, 0.765334
3588,   0.8381,  0.77006
3589,   0.8381, 0.758625
3590,   0.8381, 0.764987
3591,   0.8381, 0.761849
3592,   0.8381, 0.761829
3593,   0.8381, 0.764114
3594,   0.8381, 0.764565
3595,   0.8381, 0.763125
3596,   0.8381, 0.759682
3597,   0.8381, 0.765685
3598,   0.8381, 0.761365
3599,   0.8381, 0.762929
3600,   0.8381, 0.755907
3601,   0.8381, 0.757806
3602,   0.8381, 0.760736
3603,   0.8383, 0.755667
3604,   0.8383, 0.762444
3605,   0.8383, 0.759592
3606,   0.8383, 0.761855
3607,   0.8383, 0.762948
3608,   0.8383, 0.768338
3609,   0.8383, 0.763285
3610,   0.8383, 0.764049
3611,   0.8383, 0.759192
3612,   0.8383, 0.760678
3613,   0.8383, 0.758783
3614,   0.8383, 0.761664
3615,   0.8383, 0.759898
3616,   0.8383, 0.764164
3617,   0.8383, 0.762158
3618,   0.8383, 0.762431
3619,   0.8383, 0.765946
3620,   0.8383, 0.763476
3621,   0.8383, 0.761264
3622,   0.8383, 0.761269
3623,   0.8383, 0.766467
3624,   0.8383, 0.762804
3625,   0.8383, 0.764995
3626,   0.8383, 0.758504
3627,   0.8383, 0.760921
3628,   0.8383, 0.763692
3629,   0.8383, 0.763046
3630,   0.8383, 0.763614
3631,   0.8383, 0.764145
3632,   0.8383, 0.768304
3633,   0.8383, 0.760485
3634,   0.8383, 0.761361
3635,   0.8383, 0.761922
3636,   0.8383,  0.76695
3637,   0.8383, 0.758439
3638,   0.8383, 0.765004
3639,   0.8383,  0.76738
3640,   0.8383, 0.768369
3641,   0.8383, 0.757938
3642,   0.8383, 0.766391
3643,   0.8383,  0.75933
3644,   0.8383, 0.764866
3645,   0.8383, 0.763577
3646,   0.8383, 0.759034
3647,   0.8383, 0.764287
3648,   0.8383, 0.766476
3649,   0.8383, 0.764314
3650,   0.8383, 0.764602
3651,   0.8383, 0.761708
3652,   0.8383, 0.759333
3653,   0.8383, 0.768066
3654,   0.8383, 0.762225
3655,   0.8383, 0.763029
3656,   0.8383, 0.763249
3657,   0.8383, 0.763814
3658,   0.8383, 0.765435
3659,   0.8383, 0.764946
3660,   0.8383, 0.764332
3661,   0.8383, 0.767077
3662,   0.8383, 0.765779
3663,   0.8383, 0.760437
3664,   0.8384, 0.763707
3665,   0.8384, 0.756419
3666,   0.8384, 0.761713
3667,   0.8384, 0.761967
3668,   0.8384, 0.762204
3669,   0.8384, 0.762114
3670,   0.8384, 0.760326
3671,   0.8384, 0.765756
3672,   0.8384, 0.762784
3673,   0.8384, 0.760853
3674,   0.8384, 0.762709
3675,   0.8384, 0.762704
3676,   0.8384, 0.766004
3677,   0.8384, 0.761527
3678,   0.8384, 0.765734
3679,   0.8384, 0.765498
3680,   0.8384, 0.766613
3681,   0.8384, 0.763453
3682,   0.8384, 0.762682
3683,   0.8384,  0.76298
3684,   0.8384, 0.762954
3685,   0.8384, 0.761327
3686,   0.8384, 0.767922
3687,   0.8384,  0.76671
3688,   0.8384, 0.763987
3689,   0.8384, 0.766151
3690,   0.8384, 0.760264
3691,   0.8384, 0.761072
3692,   0.8384,  0.76304
3693,   0.8384,  0.76387
3694,   0.8384, 0.761549
3695,   0.8384, 0.761964
3696,   0.8384, 0.764823
3697,   0.8384, 0.765476
3698,   0.8384, 0.765921
3699,   0.8384, 0.761743
3700,   0.8384, 0.762742
3701,   0.8384, 0.759812
3702,   0.8384, 0.762044
3703,   0.8384, 0.760826
3704,   0.8384, 0.759094
3705,   0.8384, 0.761707
3706,   0.8384,  0.76507
3707,   0.8384, 0.766246
3708,   0.8384, 0.758748
3709,   0.8384, 0.762464
3710,   0.8384, 0.760359
3711,   0.8384, 0.765992
3712,   0.8384, 0.766969
3713,   0.8384, 0.760733
3714,   0.8384, 0.762868
3715,   0.8384, 0.761792
3716,   0.8384, 0.765441
3717,   0.8384, 0.763216
3718,   0.8384, 0.767139
3719,   0.8384, 0.765827
3720,   0.8384, 0.760301
3721,   0.8384, 0.761095
3722,   0.8384, 0.762669
3723,   0.8384, 0.761286
3724,   0.8384, 0.760423
3725,   0.8384, 0.761557
3726,   0.8384, 0.763094
3727,   0.8384, 0.760849
3728,   0.8384, 0.765325
3729,   0.8384, 0.761609
3730,   0.8384, 0.762434
3731,   0.8384, 0.760736
3732,   0.8384, 0.762571
3733,   0.8384, 0.762255
3734,   0.8384, 0.763341
3735,   0.8384, 0.769117
3736,   0.8384, 0.763086
3737,   0.8384,  0.76451
3738,   0.8384, 0.762326
3739,   0.8384,  0.75826
3740,   0.8384,  0.76584
3741,   0.8384, 0.766937
3742,   0.8384, 0.765236
3743,   0.8384, 0.764832
3744,   0.8384, 0.766474
3745,   0.8384, 0.756882
3746,   0.8384, 0.760346
3747,   0.8384,  0.76594
3748,   0.8384, 0.768377
3749,   0.8384, 0.767554
3750,   0.8384, 0.764374
3751,   0.8384, 0.761465
3752,   0.8384, 0.771375
3753,   0.8384,  0.76111
3754,   0.8384, 0.762968
3755,   0.8384, 0.761401
3756,   0.8384, 0.758908
3757,   0.8384, 0.763077
3758,   0.8384, 0.760058
3759,   0.8384, 0.757363
3760,   0.8384, 0.764051
3761,   0.8384, 0.766924
3762,   0.8384, 0.758613
3763,   0.8384, 0.760241
3764,   0.8384, 0.758317
3765,   0.8384, 0.759951
3766,   0.8384, 0.764897
3767,   0.8384, 0.761411
3768,   0.8384, 0.763469
3769,   0.8384,  0.75939
3770,   0.8384, 0.763004
3771,   0.8384, 0.767927
3772,   0.8384, 0.760133
3773,   0.8384, 0.762942
3774,   0.8384, 0.763451
3775,   0.8384, 0.759873
3776,   0.8384, 0.765296
3777,   0.8384, 0.762762
3778,   0.8384, 0.762136
3779,   0.8384, 0.767595
3780,   0.8384, 0.762975
3781,   0.8384, 0.765209
3782,   0.8384, 0.764276
3783,   0.8384, 0.767049
3784,   0.8384,  0.75933
3785,   0.8384, 0.762104
3786,   0.8384, 0.766752
3787,   0.8384, 0.763742
3788,   0.8384, 0.766605
3789,   0.8384,  0.76361
3790,   0.8384, 0.764525
3791,   0.8384, 0.764031
3792,   0.8384, 0.764152
3793,   0.8384, 0.762388
3794,   0.8384, 0.764207
3795,   0.8384, 0.765374
3796,   0.8384, 0.771057
3797,   0.8384, 0.763367
3798,   0.8384,  0.76138
3799,   0.8384, 0.757259
3800,   0.8384, 0.766387
3801,   0.8384, 0.763516
3802,   0.8384, 0.768351
3803,   0.8384, 0.766674
3804,   0.8384, 0.762422
3805,   0.8384, 0.766892
3806,   0.8384, 0.762048
3807,   0.8384, 0.762206
3808,   0.8384, 0.769847
3809,   0.8384, 0.766591
3810,   0.8384,  0.76445
3811,   0.8384,  0.76031
3812,   0.8384, 0.763091
3813,   0.8384, 0.761591
3814,   0.8384, 0.760932
3815,   0.8384, 0.762329
3816,   0.8384, 0.768691
3817,   0.8384, 0.758488
3818,   0.8384, 0.756721
3819,   0.8384, 0.759684
3820,   0.8384, 0.756591
3821,   0.8384, 0.764261
3822,   0.8384, 0.762389
3823,   0.8384, 0.764902
3824,   0.8384, 0.763166
3825,   0.8384, 0.761543
3826,   0.8384, 0.761367
3827,   0.8384, 0.763844
3828,   0.8384, 0.758142
3829,   0.8384, 0.762966
3830,   0.8384, 0.763339
3831,   0.8384, 0.762059
3832,   0.8384, 0.764727
3833,   0.8384, 0.764528
3834,   0.8384,  0.76633
3835,   0.8384, 0.762194
3836,   0.8384, 0.764192
3837,   0.8384, 0.761869
3838,   0.8384,  0.76232
3839,   0.8384, 0.766858
3840,   0.8384, 0.764597
3841,   0.8384, 0.764253
3842,   0.8384, 0.762987
3843,   0.8384, 0.759516
3844,   0.8384, 0.765337
3845,   0.8384, 0.765226
3846,   0.8384, 0.763256
3847,   0.8384, 0.752753
3848,   0.8384, 0.768007
3849,   0.8384, 0.767086
3850,   0.8384, 0.765519
3851,   0.8384, 0.766062
3852,   0.8384, 0.763523
3853,   0.8384, 0.766188
3854,   0.8384, 0.760299
3855,   0.8384, 0.765126
3856,   0.8384, 0.761505
3857,   0.8384, 0.759998
3858,   0.8384, 0.760794
3859,   0.8384, 0.759722
3860,   0.8384, 0.761313
3861,   0.8384,  0.76028
3862,   0.8384, 0.763086
3863,   0.8384, 0.767549
3864,   0.8384, 0.761147
3865,   0.8384,    0.762
3866,   0.8384, 0.761417
3867,   0.8384, 0.758604
3868,   0.8384, 0.764661
3869,   0.8384, 0.762346
3870,   0.8384, 0.763839
3871,   0.8384,  0.76146
3872,   0.8384, 0.759365
3873,   0.8384,  0.76038
3874,   0.8384, 0.766944
3875,   0.8384, 0.758383
3876,   0.8384, 0.765614
3877,   0.8384, 0.759892
3878,   0.8384, 0.763435
3879,   0.8384, 0.764902
3880,   0.8384, 0.758686
3881,   0.8384, 0.760357
3882,   0.8384, 0.764484
3883,   0.8384, 0.760392
3884,   0.8384,  0.76487
3885,   0.8384, 0.764203
3886,   0.8384, 0.763647
3887,   0.8384, 0.763934
3888,   0.8384, 0.762096
3889,   0.8384, 0.762593
3890,   0.8384, 0.765635
3891,   0.8384, 0.763976
3892,   0.8384, 0.765052
3893,   0.8384, 0.762079
3894,   0.8384, 0.754715
3895,   0.8384, 0.758194
3896,   0.8384, 0.756864
3897,   0.8384, 0.758932
3898,   0.8384, 0.757641
3899,   0.8384, 0.764224
3900,   0.8384,  0.76316
3901,   0.8384, 0.758357
3902,   0.8384, 0.765224
3903,   0.8384, 0.762869
3904,   0.8384, 0.762029
3905,   0.8384, 0.758846
3906,   0.8385, 0.761019
3907,   0.8385, 0.761918
3908,   0.8385, 0.764101
3909,   0.8385, 0.763192
3910,   0.8385, 0.762533
3911,   0.8385, 0.759348
3912,   0.8385, 0.763191
3913,   0.8385, 0.763326
