gen, tournament_ternary_uniform_best, tournament_ternary_uniform_ave
2810,   0.8304, 0.769451
2811,   0.8304, 0.766758
2812,   0.8304, 0.772767
2813,   0.8304, 0.771874
2814,   0.8304, 0.770463
2815,   0.8304, 0.769692
2816,    0.831, 0.767556
2817,    0.831, 0.768895
2818,    0.831, 0.766712
2819,    0.831, 0.764062
2820,    0.831, 0.769173
2821,    0.831, 0.766586
2822,    0.831, 0.770316
2823,    0.831, 0.768498
2824,    0.831, 0.767016
2825,    0.831, 0.768962
2826,    0.831, 0.767358
2827,    0.831, 0.767205
2828,    0.831, 0.766385
2829,    0.831, 0.770131
2830,    0.831, 0.766926
2831,    0.831, 0.771051
2832,    0.831, 0.770425
2833,    0.831, 0.769224
2834,    0.831, 0.773237
2835,    0.831, 0.769439
2836,    0.831, 0.768452
2837,    0.831, 0.766756
2838,    0.831, 0.770433
2839,    0.831, 0.772317
2840,    0.831, 0.768962
2841,    0.831, 0.770719
2842,    0.831, 0.765226
2843,    0.831, 0.770244
2844,    0.831, 0.766464
2845,    0.831, 0.772232
2846,    0.831, 0.768706
2847,    0.831, 0.767189
2848,    0.831, 0.767348
2849,    0.831, 0.770148
2850,    0.831,  0.76925
2851,    0.831,  0.77116
2852,    0.831, 0.772543
2853,    0.831, 0.768125
2854,    0.831, 0.769332
2855,    0.831,  0.77205
2856,    0.831, 0.771361
2857,    0.831, 0.769578
2858,    0.831, 0.766689
2859,    0.831,  0.76991
2860,    0.831, 0.770397
2861,    0.831, 0.772199
2862,    0.831, 0.776658
2863,    0.831, 0.770951
2864,    0.831, 0.766792
2865,    0.831, 0.773456
2866,    0.831,  0.76742
2867,    0.831, 0.767876
2868,    0.831, 0.767699
2869,    0.831, 0.771376
2870,    0.831, 0.772282
2871,    0.831, 0.772106
2872,    0.831, 0.771666
2873,    0.831, 0.771242
2874,    0.831, 0.771134
2875,    0.831,  0.76672
2876,    0.831, 0.770916
2877,    0.831, 0.768976
2878,    0.831, 0.768663
2879,    0.831, 0.769988
2880,    0.831, 0.769031
2881,    0.831, 0.770816
2882,    0.831, 0.767845
2883,    0.831, 0.770185
2884,    0.831, 0.769803
2885,    0.831,  0.76914
2886,    0.831, 0.768812
2887,    0.831, 0.770113
2888,    0.831, 0.770358
2889,   0.8311, 0.771156
2890,   0.8311, 0.769578
2891,   0.8311, 0.767931
2892,   0.8311,  0.77325
2893,   0.8311, 0.769027
2894,   0.8311, 0.769505
2895,   0.8311, 0.771107
2896,   0.8311, 0.768975
2897,   0.8311, 0.768605
2898,   0.8311, 0.769328
2899,   0.8311, 0.769608
2900,   0.8311, 0.766237
2901,   0.8311, 0.766198
2902,   0.8311,  0.76797
2903,   0.8311, 0.767892
2904,   0.8311, 0.768842
2905,   0.8311, 0.770778
2906,   0.8311, 0.767085
2907,   0.8311, 0.772709
2908,   0.8311, 0.770655
2909,   0.8311,  0.76669
2910,   0.8311, 0.769161
2911,   0.8311, 0.770524
2912,   0.8311, 0.769596
2913,   0.8311, 0.772223
2914,   0.8311, 0.770428
2915,   0.8311, 0.770628
2916,   0.8311,  0.77042
2917,   0.8311, 0.763896
2918,   0.8311, 0.764777
2919,   0.8311, 0.766244
2920,   0.8311, 0.768864
2921,   0.8311, 0.768221
2922,   0.8311, 0.771839
2923,   0.8311, 0.766396
2924,   0.8313, 0.767848
2925,   0.8313, 0.771257
2926,   0.8313, 0.772561
2927,   0.8313, 0.768562
2928,   0.8313, 0.766426
2929,   0.8313,  0.77085
2930,   0.8313, 0.770769
2931,   0.8313, 0.772498
2932,   0.8313, 0.770115
2933,   0.8313, 0.769716
2934,   0.8313, 0.768305
2935,   0.8313, 0.769235
2936,   0.8313, 0.769298
2937,   0.8313, 0.772373
2938,   0.8313,  0.77221
2939,   0.8313, 0.773364
2940,   0.8313, 0.771155
2941,   0.8313,  0.76974
2942,   0.8313, 0.770255
2943,   0.8313, 0.769653
2944,   0.8313, 0.772011
2945,   0.8313, 0.770993
2946,   0.8313, 0.774563
2947,   0.8313, 0.771463
2948,   0.8313, 0.769655
2949,   0.8313,  0.77098
2950,   0.8313, 0.773089
2951,   0.8313, 0.774508
2952,   0.8313, 0.770564
2953,   0.8313, 0.768403
2954,   0.8313, 0.769544
2955,   0.8313, 0.767448
2956,   0.8313, 0.771887
2957,   0.8313, 0.772305
2958,   0.8313, 0.771173
2959,   0.8313, 0.770132
2960,   0.8313, 0.772186
2961,   0.8313, 0.770794
2962,   0.8313, 0.770972
2963,   0.8313, 0.769207
2964,   0.8313, 0.770002
2965,   0.8313, 0.770795
2966,   0.8313, 0.768336
2967,   0.8313, 0.768856
2968,   0.8313, 0.769054
2969,   0.8313, 0.769821
2970,   0.8313, 0.769489
2971,   0.8313, 0.768508
2972,   0.8313, 0.768963
2973,   0.8313, 0.770467
2974,   0.8313, 0.770332
2975,   0.8313, 0.768809
2976,   0.8313, 0.766765
2977,   0.8313, 0.774932
2978,   0.8313, 0.770836
2979,   0.8313, 0.771681
2980,   0.8313, 0.770108
2981,   0.8313, 0.770468
2982,   0.8313, 0.768851
2983,   0.8313, 0.767649
2984,   0.8313, 0.768846
2985,   0.8313, 0.768983
2986,   0.8313, 0.771731
2987,   0.8313, 0.769954
2988,   0.8313, 0.769443
2989,   0.8313, 0.768125
2990,   0.8313, 0.771643
2991,   0.8313, 0.770624
2992,   0.8313, 0.767053
2993,   0.8313, 0.769146
2994,   0.8313, 0.768165
2995,   0.8313,  0.76896
2996,   0.8313, 0.769868
2997,   0.8313, 0.775834
2998,   0.8313, 0.772856
2999,   0.8313, 0.768079
3000,   0.8313,  0.76812
3001,   0.8313, 0.769756
3002,   0.8313, 0.770497
3003,   0.8313, 0.773495
3004,   0.8313, 0.771686
3005,   0.8313,    0.771
3006,   0.8313, 0.768611
3007,   0.8313, 0.766827
3008,   0.8313, 0.771526
3009,   0.8313, 0.772869
3010,   0.8313, 0.768233
3011,   0.8313, 0.768132
3012,   0.8313, 0.769745
3013,   0.8313, 0.764885
3014,   0.8313, 0.771521
3015,   0.8313, 0.769799
3016,   0.8313, 0.768286
3017,   0.8313, 0.770751
3018,   0.8313, 0.768975
3019,   0.8313,  0.76939
3020,   0.8313,  0.76984
3021,   0.8313, 0.768551
3022,   0.8313, 0.770505
3023,   0.8313, 0.772126
3024,   0.8313, 0.768872
3025,   0.8313, 0.767476
3026,   0.8313, 0.771464
3027,   0.8313, 0.770359
3028,   0.8313, 0.767572
3029,   0.8313, 0.770816
3030,   0.8313, 0.771304
3031,   0.8313, 0.772446
3032,   0.8313, 0.773155
3033,   0.8313, 0.770378
3034,   0.8313, 0.769643
3035,   0.8313, 0.773881
3036,   0.8313,  0.77089
3037,   0.8313, 0.771025
3038,   0.8313, 0.771204
3039,   0.8313, 0.769934
3040,   0.8313, 0.772382
3041,   0.8313, 0.769234
3042,   0.8313, 0.769137
3043,   0.8313, 0.768045
3044,   0.8313, 0.768871
3045,   0.8313, 0.771134
3046,   0.8313, 0.771135
3047,   0.8313,  0.77151
3048,   0.8313, 0.772322
3049,   0.8313, 0.769932
3050,   0.8313, 0.772855
3051,   0.8313,  0.76984
3052,   0.8313,   0.7664
3053,   0.8313, 0.771167
3054,   0.8313, 0.768783
3055,   0.8313, 0.769121
3056,   0.8313, 0.772371
3057,   0.8313, 0.771659
3058,   0.8313, 0.769099
3059,   0.8313, 0.772335
3060,   0.8313, 0.768264
3061,   0.8313, 0.769696
3062,   0.8313, 0.768645
3063,   0.8313, 0.769463
3064,   0.8313, 0.767429
3065,   0.8313, 0.771011
3066,   0.8313,  0.77335
3067,   0.8313, 0.769849
3068,   0.8313,  0.76561
3069,   0.8313, 0.771628
3070,   0.8313, 0.771801
3071,   0.8313, 0.767745
3072,   0.8313,  0.77099
3073,   0.8313, 0.765867
3074,   0.8313, 0.771129
3075,   0.8313,  0.76876
3076,   0.8313, 0.770205
3077,   0.8313, 0.770862
3078,   0.8313, 0.768453
3079,   0.8313,     0.77
3080,   0.8313, 0.773562
3081,   0.8313, 0.773527
3082,   0.8313,  0.77016
3083,   0.8313, 0.771245
3084,   0.8313,  0.77384
3085,   0.8313, 0.771977
3086,   0.8313, 0.771394
3087,   0.8313, 0.770589
3088,   0.8318, 0.769286
3089,   0.8318, 0.766128
3090,   0.8318, 0.771889
3091,   0.8318, 0.770433
3092,   0.8318, 0.770771
3093,   0.8318, 0.772313
3094,   0.8318, 0.769319
3095,   0.8318, 0.769985
3096,   0.8318, 0.771607
3097,   0.8318, 0.770155
3098,   0.8318, 0.771961
3099,   0.8318, 0.772332
3100,   0.8318, 0.769255
3101,   0.8318, 0.769026
3102,   0.8318, 0.769413
3103,   0.8324, 0.771919
3104,   0.8324, 0.769041
3105,   0.8324, 0.771491
3106,   0.8324, 0.772462
3107,   0.8324, 0.768605
3108,   0.8324, 0.769134
3109,   0.8324, 0.769742
3110,   0.8324,  0.77173
3111,   0.8324, 0.772863
3112,   0.8324, 0.772982
3113,   0.8324, 0.770738
3114,   0.8324, 0.772024
3115,   0.8324, 0.771406
3116,   0.8324, 0.773022
3117,   0.8324, 0.773117
3118,   0.8324, 0.773184
3119,   0.8324, 0.768526
3120,   0.8324, 0.768312
3121,   0.8324, 0.767708
3122,   0.8324, 0.770378
3123,   0.8324, 0.771069
3124,   0.8324, 0.770576
3125,   0.8324, 0.774634
3126,   0.8324, 0.771419
3127,   0.8324, 0.771527
3128,   0.8324, 0.769975
3129,   0.8324, 0.768932
3130,   0.8324, 0.763198
3131,   0.8324, 0.768377
3132,   0.8328, 0.769713
3133,   0.8328, 0.774236
3134,   0.8328, 0.771932
3135,   0.8328, 0.772125
3136,   0.8328, 0.771358
3137,   0.8328, 0.775125
3138,   0.8328, 0.772878
3139,   0.8328, 0.772375
3140,   0.8328, 0.771792
3141,   0.8328, 0.772009
3142,   0.8328, 0.767607
3143,   0.8328, 0.771236
3144,   0.8328, 0.769073
3145,   0.8328,  0.77479
3146,   0.8328, 0.770256
3147,   0.8328, 0.770586
3148,   0.8328,  0.77214
3149,   0.8328, 0.770148
3150,   0.8328, 0.767489
3151,   0.8328,  0.76718
3152,   0.8328, 0.765148
3153,   0.8328, 0.768161
3154,   0.8328, 0.771439
3155,   0.8328, 0.767244
3156,   0.8328, 0.766537
3157,   0.8328, 0.767237
3158,   0.8328, 0.768646
3159,   0.8331, 0.767466
3160,   0.8331, 0.771853
3161,   0.8331, 0.770418
3162,   0.8331, 0.769145
3163,   0.8331, 0.770087
3164,   0.8331,  0.77224
3165,   0.8331, 0.770748
3166,   0.8331,  0.77261
3167,   0.8331, 0.767565
3168,   0.8331, 0.768291
3169,   0.8331, 0.770508
3170,   0.8331, 0.769161
3171,   0.8331, 0.768809
3172,   0.8331, 0.768897
3173,   0.8331, 0.769458
3174,   0.8331, 0.769754
3175,   0.8331, 0.765345
3176,   0.8331, 0.770715
3177,   0.8331, 0.771476
3178,   0.8331, 0.770115
3179,   0.8331, 0.771244
3180,   0.8331, 0.769823
3181,   0.8331, 0.771246
3182,   0.8331, 0.768076
3183,   0.8331, 0.768907
3184,   0.8331, 0.766136
3185,   0.8331, 0.771556
3186,   0.8331, 0.770531
3187,   0.8331, 0.769674
3188,   0.8331, 0.771933
3189,   0.8331,  0.76976
3190,   0.8331, 0.770627
3191,   0.8331, 0.769287
3192,   0.8331, 0.770712
3193,   0.8331, 0.769223
3194,   0.8331, 0.769836
3195,   0.8331, 0.768398
3196,   0.8331, 0.770831
3197,   0.8331, 0.767967
3198,   0.8331,  0.77209
3199,   0.8331, 0.770454
3200,   0.8331, 0.771015
3201,   0.8331, 0.771913
3202,   0.8331, 0.767003
3203,   0.8331, 0.770361
3204,   0.8331, 0.768762
3205,   0.8331, 0.770901
3206,   0.8331, 0.771152
3207,   0.8331, 0.771028
3208,   0.8331, 0.771628
3209,   0.8331, 0.770721
3210,   0.8331, 0.766943
3211,   0.8331, 0.772457
3212,   0.8331, 0.772336
3213,   0.8331, 0.769236
3214,   0.8331, 0.765985
3215,   0.8331, 0.769591
3216,   0.8331, 0.767223
3217,   0.8331,  0.76837
3218,   0.8331, 0.767799
3219,   0.8331, 0.771508
3220,   0.8331, 0.771457
3221,   0.8331, 0.768183
3222,   0.8331, 0.769808
3223,   0.8331, 0.770911
3224,   0.8331, 0.771455
3225,   0.8331, 0.767304
3226,   0.8331, 0.769645
3227,   0.8331, 0.772667
3228,   0.8331, 0.770001
3229,   0.8331, 0.773251
3230,   0.8334, 0.766019
3231,   0.8334, 0.768284
3232,   0.8334, 0.771599
3233,   0.8334, 0.770742
3234,   0.8334, 0.773207
3235,   0.8334, 0.772374
3236,   0.8334, 0.773502
3237,   0.8334, 0.770537
3238,   0.8334, 0.770087
3239,   0.8334, 0.772362
3240,   0.8334, 0.772008
3241,   0.8334, 0.770694
3242,   0.8334, 0.774133
3243,   0.8334, 0.767839
3244,   0.8334, 0.769977
3245,   0.8334,  0.76803
3246,   0.8334, 0.766704
3247,   0.8334,  0.76487
3248,   0.8334, 0.771256
3249,   0.8334, 0.768859
3250,   0.8334, 0.770393
3251,   0.8334,  0.77139
3252,   0.8334, 0.768121
3253,   0.8334, 0.771304
3254,   0.8334, 0.769134
3255,   0.8334, 0.769273
3256,   0.8334, 0.770694
3257,   0.8334, 0.772397
3258,   0.8334, 0.772278
3259,   0.8334, 0.768631
3260,   0.8334, 0.771007
3261,   0.8336, 0.769311
3262,   0.8336, 0.769535
3263,   0.8336, 0.771793
3264,   0.8336, 0.769906
3265,   0.8336, 0.769987
3266,   0.8336, 0.768593
3267,   0.8336, 0.768336
3268,   0.8336, 0.768808
3269,   0.8336, 0.770232
3270,   0.8336, 0.771691
3271,   0.8336, 0.770996
3272,   0.8336,  0.76752
3273,   0.8336, 0.769702
3274,   0.8336, 0.768424
3275,   0.8336, 0.771579
3276,   0.8336, 0.770164
3277,   0.8336,  0.77048
3278,   0.8336, 0.772073
3279,   0.8336, 0.771554
3280,   0.8336, 0.769381
3281,   0.8336, 0.767972
3282,   0.8336, 0.772651
3283,   0.8336, 0.770558
3284,   0.8336, 0.769195
3285,   0.8336, 0.771624
3286,   0.8336, 0.772129
3287,   0.8336, 0.768632
3288,   0.8336, 0.767829
3289,   0.8336, 0.768743
3290,   0.8336, 0.774955
3291,   0.8336, 0.776411
3292,   0.8336, 0.770005
3293,   0.8336, 0.770571
3294,   0.8336, 0.771863
3295,   0.8336, 0.768906
3296,   0.8336, 0.770749
3297,   0.8336, 0.768431
3298,   0.8336, 0.768578
3299,   0.8336, 0.771331
3300,   0.8336, 0.771837
3301,   0.8336, 0.770702
3302,   0.8336, 0.769241
3303,   0.8336, 0.767191
3304,   0.8336, 0.769218
3305,   0.8336, 0.769183
3306,   0.8336, 0.770638
3307,   0.8336, 0.769308
3308,   0.8336, 0.767444
3309,   0.8336, 0.767271
3310,   0.8336, 0.767924
3311,   0.8336, 0.768796
3312,   0.8336, 0.771864
3313,   0.8336, 0.774943
3314,   0.8336, 0.771764
3315,   0.8336, 0.773975
3316,   0.8336,  0.77093
3317,   0.8336, 0.773668
3318,   0.8336, 0.769773
3319,   0.8336,  0.77153
3320,   0.8336,  0.76774
3321,   0.8336,  0.77173
3322,   0.8336, 0.767976
3323,   0.8336, 0.770222
3324,   0.8336, 0.771377
3325,   0.8336, 0.769771
3326,   0.8336, 0.770334
3327,   0.8336,  0.76934
3328,   0.8336, 0.763354
3329,   0.8336, 0.769368
3330,   0.8336, 0.771345
3331,   0.8336, 0.770683
3332,   0.8336, 0.768735
3333,   0.8336, 0.773591
3334,   0.8336, 0.771638
3335,   0.8336,  0.76899
3336,   0.8336, 0.767524
3337,   0.8336, 0.775066
3338,   0.8336, 0.770939
3339,   0.8336, 0.772314
3340,   0.8336, 0.772363
3341,   0.8336, 0.768241
3342,   0.8336, 0.767863
3343,   0.8336, 0.770394
3344,   0.8336, 0.766718
3345,   0.8336, 0.773272
3346,   0.8336, 0.770776
3347,   0.8336, 0.770153
3348,   0.8336, 0.767541
3349,   0.8336, 0.766806
3350,   0.8336, 0.771218
3351,   0.8336, 0.773606
3352,   0.8336, 0.770961
3353,   0.8336, 0.772206
3354,   0.8336, 0.767557
3355,   0.8336, 0.764529
3356,   0.8336, 0.769537
3357,   0.8336, 0.770571
3358,   0.8336, 0.771702
3359,   0.8336, 0.770604
3360,   0.8336, 0.772772
3361,   0.8336, 0.769331
3362,   0.8336, 0.773849
3363,   0.8336, 0.775957
3364,   0.8336, 0.772037
3365,   0.8336, 0.769004
3366,   0.8336, 0.769858
3367,   0.8336, 0.770948
3368,   0.8336, 0.768846
3369,   0.8336, 0.768368
3370,   0.8336, 0.773438
3371,   0.8336, 0.768309
3372,   0.8336, 0.768449
3373,   0.8336,  0.77061
3374,   0.8336, 0.768896
3375,   0.8336, 0.769818
3376,   0.8336, 0.771449
3377,   0.8336, 0.771317
3378,   0.8336, 0.770008
3379,   0.8336, 0.767081
3380,   0.8336, 0.773772
3381,   0.8336, 0.769602
3382,   0.8336,  0.77095
3383,   0.8336, 0.771578
3384,   0.8336, 0.769776
3385,   0.8336, 0.771989
3386,   0.8336, 0.775756
3387,   0.8336, 0.771128
3388,   0.8336, 0.771602
3389,   0.8336, 0.771809
3390,   0.8336, 0.769085
3391,   0.8336, 0.770584
3392,   0.8336, 0.768576
3393,   0.8336,  0.77017
3394,   0.8336, 0.773628
3395,   0.8336, 0.772545
3396,   0.8336, 0.768717
3397,   0.8336, 0.773071
3398,   0.8336, 0.768861
3399,   0.8336, 0.765636
3400,   0.8336, 0.769852
3401,   0.8336, 0.771886
3402,   0.8336,  0.77028
3403,   0.8336, 0.771379
3404,   0.8336, 0.769507
3405,   0.8336,  0.76738
3406,   0.8336, 0.771136
3407,   0.8336, 0.770972
3408,   0.8336, 0.772313
3409,   0.8336, 0.772896
3410,   0.8336,  0.77199
3411,   0.8336, 0.769403
3412,   0.8336, 0.772396
3413,   0.8336, 0.765464
3414,   0.8336, 0.768737
3415,   0.8336,  0.76886
3416,   0.8336,  0.76727
3417,   0.8336, 0.769606
3418,   0.8336, 0.769634
3419,   0.8336, 0.771896
3420,   0.8336, 0.771622
3421,   0.8336, 0.768341
3422,   0.8336, 0.770306
3423,   0.8336, 0.766694
3424,   0.8336, 0.771481
3425,   0.8336, 0.766101
3426,   0.8336, 0.766939
3427,   0.8336, 0.773618
3428,   0.8336, 0.767578
3429,   0.8336, 0.768831
3430,   0.8336, 0.765257
3431,   0.8336, 0.766245
3432,   0.8336, 0.768362
3433,   0.8336, 0.772012
3434,   0.8336, 0.770673
3435,   0.8336,  0.77262
3436,   0.8336, 0.774891
3437,   0.8336, 0.775763
3438,   0.8336,  0.77009
3439,   0.8336, 0.768308
3440,   0.8336, 0.770034
3441,   0.8336, 0.772643
3442,   0.8336, 0.769532
3443,   0.8336, 0.771236
3444,   0.8336, 0.772183
3445,   0.8336, 0.773934
3446,   0.8336, 0.769759
3447,   0.8336, 0.768059
3448,   0.8336,  0.77569
3449,   0.8336,  0.77177
3450,   0.8336, 0.769084
3451,   0.8336, 0.769224
3452,   0.8336, 0.768962
3453,   0.8336, 0.770087
3454,   0.8336, 0.768323
3455,   0.8336, 0.771015
3456,   0.8336, 0.769414
3457,   0.8336, 0.768606
3458,   0.8336, 0.770938
3459,   0.8336, 0.768832
3460,   0.8336, 0.769699
3461,   0.8336, 0.773362
3462,   0.8336, 0.776773
3463,   0.8336, 0.770826
3464,   0.8336, 0.766275
3465,   0.8336, 0.771292
3466,   0.8336, 0.769759
3467,   0.8336, 0.773387
3468,   0.8336, 0.769379
3469,   0.8336, 0.770479
3470,   0.8336, 0.767684
3471,   0.8336, 0.772119
3472,   0.8336, 0.771208
3473,   0.8336, 0.771582
3474,   0.8336, 0.766344
3475,   0.8336,  0.77228
3476,   0.8336, 0.769431
3477,   0.8336, 0.769576
3478,   0.8336, 0.771698
3479,   0.8336, 0.770647
3480,   0.8336, 0.767466
3481,   0.8336,  0.77044
3482,   0.8336, 0.769175
3483,   0.8336, 0.770606
3484,   0.8336, 0.764601
3485,   0.8336, 0.771179
3486,   0.8336, 0.771987
3487,   0.8336, 0.768819
3488,   0.8336, 0.769979
3489,   0.8336, 0.769247
3490,   0.8336, 0.769424
3491,   0.8336, 0.769397
3492,   0.8336, 0.768972
3493,   0.8336, 0.768003
3494,   0.8336,  0.76608
3495,   0.8336, 0.772967
3496,   0.8336, 0.771251
3497,   0.8336, 0.769498
3498,   0.8336, 0.770596
3499,   0.8336, 0.774064
3500,   0.8336, 0.767942
3501,   0.8336, 0.771435
3502,   0.8336, 0.772534
3503,   0.8336, 0.767287
3504,   0.8336, 0.772047
3505,   0.8336, 0.772386
3506,   0.8336, 0.771903
3507,   0.8336, 0.770405
3508,   0.8336, 0.766916
3509,   0.8336, 0.765209
3510,   0.8336, 0.768231
3511,   0.8336, 0.767898
3512,   0.8336, 0.769213
3513,   0.8336, 0.767476
3514,   0.8336, 0.772366
3515,   0.8336, 0.772072
3516,   0.8336, 0.769445
3517,   0.8336,  0.76855
3518,   0.8336,  0.77011
3519,   0.8336, 0.771029
3520,   0.8336, 0.763887
3521,   0.8336, 0.770144
3522,   0.8336, 0.771894
3523,   0.8336,  0.77162
3524,   0.8336, 0.772181
3525,   0.8336, 0.768358
3526,   0.8336, 0.774495
3527,   0.8336,  0.77123
3528,   0.8336, 0.771689
3529,   0.8336, 0.764999
3530,   0.8336, 0.766877
3531,   0.8336, 0.768518
3532,   0.8336, 0.765299
3533,   0.8336, 0.774106
3534,   0.8336, 0.772489
3535,   0.8336, 0.773511
3536,   0.8336, 0.774162
3537,   0.8336, 0.771818
3538,   0.8336, 0.769157
3539,   0.8336, 0.769159
3540,   0.8336, 0.772165
3541,   0.8336, 0.767776
3542,   0.8341, 0.770745
3543,   0.8341, 0.771115
3544,   0.8341, 0.769422
3545,   0.8341, 0.768535
3546,   0.8341, 0.773634
3547,   0.8341, 0.771309
3548,   0.8341, 0.774212
3549,   0.8341, 0.770459
3550,   0.8341, 0.774083
3551,   0.8341, 0.771965
3552,   0.8341, 0.774163
3553,   0.8341, 0.774106
3554,   0.8341, 0.770799
3555,   0.8341, 0.769816
3556,   0.8341, 0.767246
3557,   0.8341, 0.768494
3558,   0.8341, 0.772983
3559,   0.8341, 0.769684
3560,   0.8341,  0.77405
3561,   0.8341, 0.770801
3562,   0.8341, 0.772839
3563,   0.8341,  0.77135
3564,   0.8341, 0.771259
3565,   0.8341, 0.774473
3566,   0.8341,  0.77051
3567,   0.8341,  0.77341
3568,   0.8341, 0.772018
3569,   0.8341, 0.770238
3570,   0.8341, 0.768911
3571,   0.8341, 0.769634
3572,   0.8341, 0.772775
3573,   0.8341, 0.771143
3574,   0.8341, 0.769613
3575,   0.8341, 0.768305
3576,   0.8341, 0.768346
3577,   0.8341, 0.767976
3578,   0.8341, 0.774328
3579,   0.8341, 0.770958
3580,   0.8341, 0.768265
3581,   0.8341, 0.771543
3582,   0.8341, 0.767395
3583,   0.8341, 0.772341
3584,   0.8341, 0.772722
3585,   0.8341, 0.768768
3586,   0.8341, 0.770482
3587,   0.8341, 0.773512
3588,   0.8341, 0.772121
3589,   0.8341, 0.770232
3590,   0.8341, 0.769501
3591,   0.8341, 0.768603
3592,   0.8341, 0.770203
3593,   0.8341, 0.771988
3594,   0.8341, 0.770706
3595,   0.8341, 0.768471
3596,   0.8341, 0.772228
3597,   0.8341, 0.772044
3598,   0.8341, 0.767269
3599,   0.8341, 0.767762
3600,   0.8341,  0.76823
3601,   0.8341, 0.771935
3602,   0.8341, 0.771542
3603,   0.8341, 0.767586
3604,   0.8341, 0.770519
3605,   0.8341, 0.767915
3606,   0.8341, 0.773436
3607,   0.8341, 0.774513
3608,   0.8341, 0.773195
3609,   0.8341, 0.771717
3610,   0.8341, 0.771944
3611,   0.8341, 0.768336
3612,   0.8341, 0.770159
3613,   0.8341, 0.769567
3614,   0.8341, 0.771048
3615,   0.8341,  0.77207
3616,   0.8341, 0.769517
3617,   0.8341, 0.774028
3618,   0.8341, 0.770902
3619,   0.8341, 0.768811
3620,   0.8341,  0.76494
3621,   0.8341, 0.766091
3622,   0.8341, 0.770624
3623,   0.8341, 0.773215
3624,   0.8341, 0.773101
3625,   0.8341, 0.774664
3626,   0.8341, 0.771419
3627,   0.8341, 0.768433
3628,   0.8341, 0.773169
3629,   0.8341, 0.770884
3630,   0.8341, 0.773276
3631,   0.8341,  0.77141
3632,   0.8341, 0.771655
3633,   0.8341,   0.7674
3634,   0.8341, 0.766161
3635,   0.8341, 0.772039
3636,   0.8341, 0.776869
3637,   0.8341, 0.768284
3638,   0.8341, 0.769015
3639,   0.8341, 0.768046
3640,   0.8341, 0.772075
3641,   0.8341, 0.773496
3642,   0.8341, 0.767704
3643,   0.8341,  0.77389
3644,   0.8341,  0.76909
3645,   0.8341, 0.770187
3646,   0.8341, 0.766002
3647,   0.8341, 0.771212
3648,   0.8341, 0.772193
3649,   0.8341, 0.771202
3650,   0.8341,  0.77533
3651,   0.8341, 0.770148
3652,   0.8341, 0.769821
3653,   0.8341, 0.771933
3654,   0.8341, 0.771736
3655,   0.8341,  0.77041
3656,   0.8341, 0.770481
3657,   0.8341, 0.769819
3658,   0.8341, 0.770845
3659,   0.8341,  0.76902
3660,   0.8341,  0.77247
3661,   0.8341, 0.767241
3662,   0.8341, 0.771445
3663,   0.8341,  0.76651
3664,   0.8341, 0.772806
3665,   0.8341, 0.769847
3666,   0.8341, 0.772811
3667,   0.8341, 0.774102
3668,   0.8341, 0.773232
3669,   0.8341, 0.773417
3670,   0.8341, 0.772072
3671,   0.8341, 0.774131
3672,   0.8341, 0.771003
3673,   0.8341,  0.77071
3674,   0.8341, 0.773676
3675,   0.8341,   0.7699
3676,   0.8341, 0.767568
3677,   0.8341, 0.772947
3678,   0.8341, 0.768641
3679,   0.8341, 0.769312
3680,   0.8341, 0.771065
3681,   0.8341, 0.770257
3682,   0.8341, 0.770246
3683,   0.8341, 0.775188
3684,   0.8341, 0.768079
3685,   0.8341,  0.77059
3686,   0.8341, 0.769299
3687,   0.8341, 0.767376
3688,   0.8341, 0.770392
3689,   0.8341,  0.77253
3690,   0.8341, 0.772147
3691,   0.8341,  0.77154
3692,   0.8341, 0.770962
3693,   0.8341,  0.77107
3694,   0.8341, 0.771836
3695,   0.8341, 0.765415
3696,   0.8341, 0.768895
3697,   0.8341, 0.770914
3698,   0.8341, 0.768989
3699,   0.8341, 0.770747
3700,   0.8341, 0.770483
3701,   0.8341, 0.770898
3702,   0.8341, 0.770679
3703,   0.8341, 0.767633
3704,   0.8341,  0.76962
3705,   0.8341, 0.767606
3706,   0.8341, 0.766326
3707,   0.8341, 0.766727
3708,   0.8341,  0.77235
3709,   0.8341, 0.773013
3710,   0.8341, 0.771301
3711,   0.8341,  0.77357
3712,   0.8341, 0.771848
3713,   0.8341, 0.770631
3714,   0.8341,  0.76858
3715,   0.8341, 0.767522
3716,   0.8341, 0.770165
3717,   0.8341, 0.768839
3718,   0.8341, 0.769371
3719,   0.8341, 0.772221
3720,   0.8341, 0.772346
3721,   0.8341, 0.772889
3722,   0.8341,  0.77041
3723,   0.8341,  0.76916
3724,   0.8341, 0.772697
3725,   0.8341, 0.770458
3726,   0.8341, 0.767928
3727,   0.8341, 0.770997
3728,   0.8341, 0.773894
3729,   0.8341, 0.772554
3730,   0.8341, 0.767763
3731,   0.8341, 0.768723
3732,   0.8341,  0.76759
3733,   0.8341, 0.767545
3734,   0.8341, 0.772907
3735,   0.8341, 0.769558
3736,   0.8341, 0.767989
3737,   0.8341, 0.771234
3738,   0.8341, 0.772657
3739,   0.8341, 0.771595
3740,   0.8341, 0.766944
3741,   0.8341, 0.770237
3742,   0.8341,  0.77013
3743,   0.8341,  0.77038
3744,   0.8341, 0.770002
3745,   0.8341, 0.772012
